time,ax,ay,az,aT
10.5170,-4.6957,3.3671,0.7868,5.832
10.5180,-5.4207,3.5492,0.7744,6.525
10.5190,-6.0349,3.4825,0.5072,6.986
10.5210,-6.4385,3.3771,-0.0309,7.270
10.5240,-6.7691,3.6137,-0.6431,7.700
10.5270,-7.6012,3.7290,-1.1359,8.542
10.5300,-8.8270,3.4311,-1.6424,9.612
10.5400,-9.6963,3.0904,-1.4771,10.284
10.5640,-10.8049,3.1981,-0.4023,11.275
10.5660,-13.5271,4.4450,0.3555,14.243
10.5680,-17.3663,6.5059,-0.4766,18.551
10.5990,-17.5458,6.5410,-0.0887,18.726
10.6010,-12.6476,5.3326,0.3010,13.729
10.6030,-2.6610,6.2554,-0.6862,6.832
10.6050,8.0917,9.4531,-4.0007,13.071
10.6070,15.1922,11.2699,-7.3163,20.282
10.6180,13.9665,12.3605,-8.0794,20.325
10.6250,4.8393,12.0369,-3.3132,13.390
10.6300,-0.0533,8.8628,-3.1852,9.418
10.6410,7.0051,8.3057,-4.8019,11.879
10.6510,13.9935,9.4946,-2.2241,17.056
10.6550,10.3151,8.6545,-1.4458,13.542
10.6660,-3.8105,1.7851,4.8012,6.384
10.6750,0.3626,1.4874,7.9872,8.133
10.6800,5.0159,7.2907,0.5431,8.866
10.6940,-10.7997,4.0593,-0.6756,11.557
10.7670,-23.6406,1.9429,0.1150,23.721
10.7690,-22.9397,2.2489,-1.0863,23.075
10.7760,-16.8547,2.2550,-2.0390,17.127
10.7780,-13.6188,1.4851,-1.6026,13.793
10.7800,-11.6965,0.6761,-1.1465,11.772
10.7830,-9.1740,0.2842,-0.5640,9.196
10.7840,-7.5864,-0.1061,-0.4118,7.598
10.7870,-7.5474,-0.6496,-0.6381,7.602
10.7880,-8.1142,-1.1090,-0.8800,8.237
10.8120,-8.5239,-1.4151,-1.3485,8.745
10.8150,-8.7754,-1.4224,-1.7065,9.052
10.8160,-8.8115,-1.6023,-1.7677,9.129
10.8190,-8.8355,-1.8561,-1.6511,9.178
10.8220,-9.3567,-2.0889,-1.2617,9.670
10.8240,-10.1152,-1.9049,-1.0681,10.348
10.8260,-10.0380,-1.3572,-1.3035,10.213
10.8340,-8.4655,-0.6184,-1.6377,8.645
10.8400,-7.0021,0.1225,-1.6759,7.201
10.8540,-5.6875,0.6737,-1.6407,5.958
10.8580,-4.4829,1.2696,-1.5336,4.905
10.8770,-3.6518,1.9152,-1.5462,4.404
10.8920,-2.8839,2.5982,-1.7606,4.262
10.9040,-1.9575,3.1871,-1.7554,4.132
10.9050,-0.8111,3.6484,-1.6851,4.100
10.9070,0.4467,4.0705,-1.7008,4.434
10.9080,1.3115,4.4369,-1.6608,4.916
10.9540,1.6139,4.7737,-1.6860,5.314
10.9560,1.6708,5.0820,-1.7627,5.633
10.9570,1.6675,5.4119,-1.8727,5.965
10.9590,1.7342,5.8051,-2.3394,6.495
10.9600,1.9955,6.2451,-2.8745,7.159
10.9610,3.1785,6.6344,-2.8860,7.902
10.9710,5.8628,6.9938,-3.1116,9.642
10.9730,9.1643,7.2227,-3.2763,12.120
10.9810,11.7252,6.9330,-2.5247,13.854
11.0050,14.4194,6.3508,-1.9799,15.880
11.0060,17.6190,5.5120,-1.4231,18.516
11.0600,19.2869,4.3101,-0.5023,19.769
11.0610,19.6201,3.1225,0.4180,19.871
11.0620,20.4593,1.9688,1.0771,20.582
11.0640,21.8095,0.9317,1.3773,21.873
11.0650,22.6695,0.2473,1.4472,22.717
11.0670,22.7767,-0.2565,1.7792,22.848
11.0680,22.1041,-0.8635,2.4790,22.259
11.0690,20.4179,-1.5394,3.0101,20.696
11.0710,18.3850,-1.9130,3.1879,18.757
11.0810,16.1879,-1.2076,3.4200,16.589
11.0960,1.1220,10.3855,0.1506,10.447
11.0980,3.9423,7.2384,-10.0538,13.001
11.1320,17.4107,-6.2940,-0.5517,18.522
11.1340,11.8107,-0.4895,4.7764,12.749
11.1360,4.8713,2.2393,-4.2874,6.865
11.1370,-8.5670,1.3345,7.3519,11.368
11.1400,-7.5086,1.3686,13.1304,15.187
11.1450,12.0139,0.1849,14.0865,18.515
11.1550,34.5905,4.4657,11.1209,36.608
11.1690,33.3117,1.8855,3.3755,33.535
11.1710,7.3717,-0.2017,1.5048,7.526
11.1800,-8.8835,-1.9906,1.6327,9.249
11.1930,-0.5700,-0.7334,1.3683,1.654
11.1950,9.6273,0.4507,2.0914,9.862
11.2100,4.7237,0.0542,2.7285,5.455
11.2360,-2.0713,-0.1370,1.8364,2.772
11.2370,-1.1761,0.3759,-0.2084,1.252
11.2380,0.3189,0.6401,-0.9134,1.160
11.2400,-0.0983,0.2678,-0.5536,0.623
11.2450,0.2617,0.1974,-0.1878,0.378
11.2550,0.1972,0.2916,-0.4846,0.599
11.2600,-0.4530,0.3216,-1.0476,1.186
11.2710,-0.2328,0.2833,-0.8164,0.895
11.2810,0.1101,0.2274,-0.3020,0.394
11.2850,-0.0214,0.1627,-0.0722,0.179
11.2950,0.1711,0.1479,-0.0871,0.242
11.3050,0.0824,0.1522,0.0261,0.175
11.3110,-0.4761,0.1514,0.0558,0.503
11.3290,-0.8142,0.1926,0.0712,0.840
11.3440,-0.9094,0.2897,0.0452,0.956
11.3440,-1.0334,0.3227,0.0026,1.083
11.3450,-0.7868,0.3081,-0.3010,0.897
11.3620,-0.3818,0.3781,-0.3360,0.634
11.3630,-0.1398,0.2404,-0.1290,0.307
11.3700,-0.0746,0.3193,-0.0417,0.331
11.3810,-0.1214,0.2792,-0.1135,0.325
11.3850,0.2201,0.1471,-0.1395,0.299
11.3950,0.0659,0.1242,0.0949,0.170
11.4050,-0.8710,0.0483,0.1870,0.892
11.4100,-0.6165,-0.1326,0.1472,0.648
11.4200,-0.2848,-0.0978,0.2252,0.376
11.4300,-0.4971,-0.0886,-0.0435,0.507
11.4360,-0.5156,0.0590,-0.2982,0.599
11.4450,-0.4174,0.3401,-0.2987,0.616
11.4630,-0.1597,0.2925,-0.2053,0.391
11.4650,-0.0133,0.1908,-0.0701,0.204
11.4750,-0.2227,0.3256,-0.0254,0.395
11.4940,-0.6028,0.3731,0.0134,0.709
11.4950,-0.5291,0.1306,-0.0715,0.550
11.4960,-0.4825,0.2592,-0.2610,0.607
11.5050,-0.9601,0.7607,-0.2523,1.251
11.5100,-1.4405,1.1180,0.1784,1.832
11.5220,-1.5503,1.5105,0.4805,2.217
11.5300,-1.8032,2.3295,0.0187,2.946
11.5350,-2.5848,2.7811,-0.1962,3.802
11.5450,-2.7414,2.7479,0.0241,3.882
11.5560,-2.4579,2.4379,0.4240,3.488
11.5610,-2.6173,2.3549,0.5149,3.558
11.5730,-3.3016,2.7653,0.1480,4.309
11.5800,-4.0240,3.2818,-0.1714,5.195
11.5850,-4.3580,3.7044,-0.2072,5.723
11.5960,-4.8046,4.1161,-0.1762,6.329
11.6120,-5.4274,4.2755,0.0884,6.910
11.6140,-5.9700,4.1957,0.5121,7.315
11.6280,-6.5412,4.2213,0.5012,7.801
11.6300,-7.4833,4.3983,-0.1536,8.682
11.6800,-8.7657,4.6192,-0.8493,9.945
11.6810,-10.2775,4.6564,-1.4181,11.372
11.6830,-11.7535,4.4622,-1.1331,12.623
11.6840,-13.0640,4.3599,0.1052,13.773
11.6850,-15.7870,5.0190,0.8157,16.586
11.6870,-19.4604,6.3048,0.1110,20.457
11.6880,-19.8189,5.4359,1.5573,20.610
11.6960,-16.3648,3.3609,2.7491,16.931
11.7010,-10.7490,4.1024,-1.3967,11.590
11.7140,0.3968,6.2802,-3.2259,7.071
11.7200,12.3787,7.3526,-3.9484,14.929
11.7260,17.0256,8.1145,-7.4720,20.287
11.7370,16.6094,10.2792,-7.5430,20.939
11.7450,13.3735,10.5683,-5.4878,17.907
11.7520,11.8557,9.8466,-4.9523,16.188
11.7690,12.5896,10.2403,-3.8928,16.689
11.7720,11.3054,9.8513,-0.4107,15.001
11.8280,1.3935,4.4788,2.7275,5.426
11.8300,-12.6366,-0.2437,7.0370,14.466
11.8320,-1.7492,6.2276,3.8331,7.519
11.8340,-4.9806,6.1920,1.1422,8.028
11.8360,-18.6969,3.2128,1.2819,19.014
11.8380,-23.1910,3.1107,-0.1134,23.399
11.8390,-17.9424,3.7107,-1.9557,18.426
11.8410,-12.4137,3.0426,-2.1263,12.957
11.8470,-9.2083,1.9332,-1.2823,9.496
11.8510,-7.0702,1.0906,-0.4549,7.168
11.8620,-6.0502,0.2659,-0.5367,6.080
11.8700,-7.0148,-0.6408,-0.4676,7.060
11.8870,-9.1621,-1.4217,-0.6939,9.298
11.8900,-10.9291,-1.7410,-1.2473,11.137
11.9480,-11.5379,-1.5220,-1.9778,11.805
11.9500,-10.7851,-0.9687,-2.5137,11.116
11.9530,-9.3386,-0.7138,-2.6517,9.734
11.9550,-7.6791,-0.6026,-2.2436,8.023
11.9570,-6.6677,-0.6568,-1.4834,6.862
11.9590,-6.2414,-0.5346,-1.0052,6.344
11.9600,-5.6578,-0.0914,-0.8874,5.728
11.9630,-4.5743,0.5050,-0.8422,4.679
11.9640,-3.4574,1.1006,-0.8272,3.721
11.9730,-2.6699,1.6632,-0.6400,3.210
11.9760,-2.0550,2.2371,-0.5638,3.090
11.9860,-1.3918,2.8446,-0.6478,3.232
11.9970,-0.8210,3.3953,-0.7398,3.571
12.0010,-0.4341,3.7909,-0.7309,3.885
12.0110,0.0399,4.0950,-0.5936,4.138
12.0340,0.6682,4.3677,-0.4383,4.440
12.0380,1.1598,4.6579,-0.6990,4.851
12.0400,1.3102,4.9560,-1.0133,5.225
12.0420,1.2260,5.0878,-0.9715,5.323
12.0510,1.4202,5.0906,-1.1260,5.404
12.0900,2.5017,5.2335,-1.5981,6.017
12.0920,4.4753,5.3165,-1.1694,7.047
12.0940,7.1595,5.1113,-0.6321,8.820
12.0950,10.8481,5.0196,-1.0426,11.999
12.0980,15.3724,4.9278,-1.5046,16.213
12.1040,18.7085,4.0215,-0.7739,19.151
12.1150,20.5662,2.4644,0.5854,20.722
12.1170,22.1710,0.9827,1.6828,22.256
12.1260,22.6989,0.2689,1.6549,22.761
12.1370,21.0316,0.1958,1.0676,21.060
12.1440,19.4195,0.5434,-0.0649,19.427
12.1670,18.9240,0.9166,-1.0630,18.976
12.1700,18.7397,0.5629,-0.9193,18.771
12.1820,19.2961,-0.6833,-0.0619,19.308
12.1850,20.0720,-2.2948,1.1557,20.236
12.1880,19.6511,-3.6766,2.1984,20.113
12.1920,18.3339,-4.4589,2.7547,19.068
12.2450,17.3826,-4.4676,2.7700,18.160
12.2470,4.3858,5.2307,1.2209,6.934
12.2530,-0.0019,8.4074,-9.1772,12.446
12.2560,11.4395,-1.9167,-8.3807,14.310
12.2580,7.6816,2.7386,-7.5167,11.091
12.2600,0.6182,1.7338,0.0944,1.843
12.2620,-9.8927,1.2974,11.4272,15.170
12.2640,-5.2183,1.1723,15.5028,16.399
12.2660,12.4654,0.7629,8.6524,15.193
12.2880,26.7280,3.3350,6.7485,27.768
12.2930,25.0858,1.0343,3.3476,25.329
12.3020,6.7604,-0.3393,2.0649,7.077
12.3100,-2.6199,-0.8363,1.7496,3.260
12.3120,2.0837,-0.1170,0.1390,2.092
12.3600,7.6986,0.7608,0.6802,7.766
12.3620,4.3881,0.4230,1.0370,4.529
12.3630,-1.5369,0.0542,-0.0070,1.538
12.3650,-1.7814,0.3038,-1.4476,2.315
12.3660,0.4716,0.4992,-1.7595,1.889
12.3670,1.0676,0.3579,-1.1395,1.602
12.3690,0.0575,0.3342,-1.3066,1.350
12.3760,-0.3511,0.3246,-1.4609,1.537
12.3800,0.0302,0.2434,-0.7215,0.762
12.3910,-0.0660,0.1511,0.2916,0.335
12.4040,-0.5278,0.1470,0.7300,0.913
12.4060,-0.3170,0.1103,0.9394,0.998
12.4160,0.1603,0.0594,1.1215,1.134
12.4260,0.1239,0.0743,1.1507,1.160
12.4420,-0.4638,0.1274,1.0075,1.116
12.4430,-0.6580,0.1536,0.7242,0.990
12.4640,-0.6761,0.2010,0.6160,0.936
12.4660,-0.6863,0.1696,0.3332,0.782
12.4670,-0.6337,0.1829,-0.3554,0.749
12.5320,-0.3021,0.3320,-0.7459,0.871
12.5330,-0.0593,0.3498,-0.8813,0.950
12.5340,-0.2541,0.3998,-0.7144,0.857
12.5350,-0.2356,0.3560,-0.3497,0.552
12.5360,-0.0801,0.1355,-0.0776,0.176
12.5370,-0.1411,0.0420,0.0411,0.153
12.5380,-0.5621,0.0683,0.0966,0.574
12.5390,-0.8546,0.0935,0.1361,0.870
12.5400,-0.8481,0.2235,-0.0104,0.877
12.5540,-0.5771,0.1357,-0.0563,0.596
12.5580,-0.9961,0.1853,0.0438,1.014
12.5660,-0.6586,0.2487,0.1634,0.723
12.5780,-0.3982,0.2751,0.3852,0.619
12.5800,-0.4866,0.3135,0.2512,0.631
12.5910,-0.5652,0.8052,0.1130,0.990
12.6110,-0.6335,0.5996,0.0979,0.878
12.6130,-0.8724,1.0452,-0.4941,1.448
12.6160,-1.2462,1.7229,-0.7398,2.251
12.6260,-1.6092,1.5981,-0.9694,2.466
12.6370,-1.8510,1.5497,-0.8633,2.564
12.6400,-1.9356,1.8111,-0.3722,2.677
12.6510,-2.0481,1.9431,0.0693,2.824
12.6570,-2.4000,1.8446,0.6875,3.104
12.6660,-2.7902,1.9966,1.1936,3.633
12.6760,-3.3499,2.4097,1.5256,4.400
12.6810,-3.9988,2.8289,1.7261,5.193
12.6970,-4.4832,3.2675,1.6179,5.779
12.7000,-4.7950,3.6587,1.3817,6.188
12.7060,-5.0854,3.7993,1.2384,6.468
12.7190,-5.4968,3.5938,0.8270,6.619
12.7250,-5.7032,3.1477,0.5619,6.538
12.7750,-6.4431,3.5335,0.8071,7.393
12.7770,-7.1704,3.8964,-0.8412,8.204
12.7780,-8.2074,4.3145,-2.1046,9.508
12.7790,-9.3329,4.4166,-2.1717,10.551
12.7810,-10.8403,4.1369,-0.8484,11.634
12.7820,-13.6410,4.6736,0.7802,14.440
12.7830,-17.7052,6.6535,-0.7057,18.927
12.7920,-19.2212,7.1082,-1.3295,20.537
12.7960,-16.8119,5.6406,0.9941,17.761
12.8060,-10.4837,5.3636,0.4295,11.784
12.8170,1.2733,7.7970,-4.3992,9.043
12.8220,16.0898,9.8282,-8.8904,20.845
12.8500,23.3844,10.6897,-6.3045,26.473
12.8530,18.5655,12.6913,-4.5624,22.947
12.8580,10.9690,14.1620,-4.4658,18.461
12.8610,5.3317,14.3456,-4.7414,16.022
12.9200,1.6583,12.3166,-3.8770,13.018
12.9220,-0.5343,8.2734,-3.2290,8.897
12.9240,-9.4592,0.2467,4.8078,10.614
12.9260,-2.3042,1.5882,9.7127,10.108
12.9280,1.0887,5.5091,3.9595,6.871
12.9290,-12.2290,2.2302,1.8761,12.571
12.9320,-19.3976,1.1122,1.6773,19.502
12.9340,-17.8486,1.9015,0.4552,17.955
12.9360,-15.1664,1.8885,-1.3388,15.342
12.9410,-12.0123,1.5002,-2.1114,12.288
12.9460,-8.1355,1.1243,-1.0691,8.282
12.9590,-4.9089,0.1410,-0.3845,4.926
12.9670,-4.3534,-1.3525,0.3429,4.572
12.9980,-6.6134,-2.8566,0.6910,7.237
12.9990,-9.6309,-3.6971,-0.3310,10.321
13.0010,-12.0009,-3.2707,-1.4449,12.522
13.0030,-13.1149,-2.0417,-1.7533,13.388
13.0060,-12.2000,-1.1553,-1.6119,12.360
13.0650,-8.9224,-0.8251,-0.7178,8.989
13.0680,-5.9303,-0.7858,0.8399,6.041
13.0700,-4.5015,-0.8820,1.5494,4.842
13.0720,-4.2666,-0.6034,1.6752,4.623
13.0740,-4.5896,0.0577,1.2553,4.759
13.0750,-4.3071,0.7087,0.8830,4.453
13.0770,-3.4732,1.3419,0.5920,3.770
13.0780,-2.3558,1.9009,0.4540,3.061
13.0830,-1.2543,2.3165,0.6452,2.712
13.0930,-0.6125,2.6019,0.8032,2.791
13.0990,-0.3266,3.0241,0.6030,3.101
13.1060,-0.2368,3.3810,0.4627,3.421
13.1170,-0.2264,3.6202,0.2713,3.637
13.1220,0.4696,4.0317,-0.1232,4.061
13.1490,1.7415,4.4833,-0.2696,4.817
13.1520,2.7997,4.7396,-0.4290,5.521
13.1620,3.5790,4.9033,-0.6574,6.106
13.1640,4.5756,5.0811,-0.6687,6.870
13.1650,5.7661,5.2327,-0.6282,7.812
13.2240,6.7732,5.1543,-0.5915,8.532
13.2260,8.5508,5.1333,-0.5139,9.986
13.2280,11.1994,4.9457,0.3671,12.248
13.2330,12.5714,4.0541,1.7202,13.320
13.2350,12.8492,3.3517,2.4366,13.501
13.2420,13.1558,3.1814,2.5318,13.770
13.2440,13.7342,2.8755,1.9080,14.161
13.2460,15.5216,2.3328,1.4204,15.760
13.2480,18.5175,1.4495,1.8972,18.671
13.2490,19.9917,0.0873,2.5931,20.159
13.2590,19.0433,-1.0352,2.7730,19.272
13.2760,18.1031,-1.3909,1.9946,18.266
13.2780,18.2062,-1.4582,0.8251,18.283
13.2960,18.4434,-1.8231,-0.0200,18.533
13.2980,18.2486,-2.6069,0.0869,18.434
13.3040,17.2955,-3.5870,1.0190,17.693
13.3060,16.2693,-3.9582,1.1801,16.785
13.3700,15.0071,-3.4929,0.3926,15.413
13.3720,-3.7770,12.0479,-3.7358,13.167
13.3740,-0.2860,9.6047,-16.6909,19.259
13.3760,12.9376,-4.1271,-1.3522,13.647
13.3780,1.7453,3.7695,5.5903,6.965
13.3790,-7.8521,1.5789,4.7524,9.313
13.3810,-10.0411,0.9213,8.7181,13.330
13.3830,3.6219,1.2038,12.0204,12.612
13.3860,18.4282,1.9497,8.1975,20.263
13.3880,23.5234,1.7301,8.1061,24.941
13.3980,16.8265,0.4404,4.5559,17.438
13.4060,3.0811,-0.3880,1.0030,3.263
13.4120,0.6710,-0.0576,-0.5176,0.849
13.4340,8.9866,0.8104,-0.1001,9.024
13.4360,8.0224,0.8505,0.6843,8.096
13.4420,0.6160,0.4130,-0.2292,0.776
13.4470,-2.1596,0.3410,-2.1025,3.033
13.4850,-1.3565,0.5440,-2.7113,3.080
13.4870,0.1194,0.3330,-1.0909,1.147
13.4880,0.9959,0.1911,0.5560,1.156
13.4890,0.1486,0.2476,0.3968,0.491
13.4910,-0.7640,0.1572,0.1406,0.793
13.4970,0.1230,0.0846,0.8043,0.818
13.5010,0.8247,0.1152,0.9620,1.272
13.5290,0.0702,0.1613,0.3063,0.353
13.5310,-0.0295,0.1503,-0.2495,0.293
13.5320,0.3591,0.1453,-0.6531,0.759
13.6050,0.1988,0.2232,-0.8534,0.904
13.6060,0.0317,0.2468,-0.5326,0.588
13.6070,0.0940,0.2763,-0.1849,0.345
13.6090,-0.2916,0.2581,-0.0413,0.392
13.6110,-0.8041,0.3350,-0.0705,0.874
13.6120,-1.0645,0.2725,0.0319,1.099
13.6140,-0.9586,0.3373,0.1936,1.035
13.6160,-0.7816,0.3143,0.2036,0.867
13.6170,-0.6079,0.3124,0.2659,0.733
13.6180,-0.4829,0.1697,0.4416,0.676
13.6220,-1.0045,0.1048,0.5632,1.156
13.6260,-0.9341,-0.1118,0.2653,0.977
13.6390,-0.5612,-0.1850,-0.0871,0.597
13.6460,-0.3351,-0.1453,-0.1551,0.397
13.6670,-0.2894,-0.1736,-0.2718,0.433
13.6690,-0.1732,-0.0693,-0.5798,0.609
13.7470,-0.2056,0.3669,-0.6519,0.776
13.7500,-1.5492,0.5624,-0.7552,1.813
13.7520,-1.2671,0.5279,-0.5789,1.490
13.7580,-0.2631,0.5685,-0.2189,0.664
13.7590,-0.1639,0.4363,0.1129,0.480
13.7610,-0.5617,0.3995,0.3794,0.787
13.7620,-0.7542,0.3706,0.4239,0.941
13.7630,-0.8530,0.5315,0.2547,1.037
13.7640,-0.9875,0.5817,0.1074,1.151
13.7650,-0.7901,0.4925,0.0586,0.933
13.7670,-0.9252,1.1445,0.1356,1.478
13.7680,-1.9756,2.0150,0.3481,2.843
13.7780,-2.7212,2.5464,0.2580,3.736
13.7790,-2.6284,3.0831,-0.4211,4.073
13.7870,-2.7976,3.7991,-1.3037,4.895
13.7990,-3.7703,4.0984,-1.3791,5.737
13.8010,-4.0470,4.1052,-0.6893,5.806
13.8180,-4.2828,4.1094,0.2183,5.939
13.8210,-4.9936,4.1208,0.4057,6.487
13.8340,-5.6320,4.1642,0.1396,7.006
13.8380,-5.9489,4.2654,0.0898,7.321
13.8670,-6.3558,4.2367,-0.0871,7.639
13.8710,-7.0185,4.1253,-0.5842,8.162
13.8720,-7.9209,4.1358,-1.1979,9.016
13.8740,-8.8904,4.3459,-1.6794,10.037
13.8840,-10.2801,4.3548,-1.7755,11.305
13.8870,-11.8080,4.1257,-1.6902,12.622
13.8920,-13.7447,4.1147,-1.1077,14.390
13.9370,-16.8371,4.8918,-0.2229,17.535
13.9390,-19.2238,5.7626,-0.5142,20.076
13.9410,-18.2116,4.3841,1.3718,18.782
13.9430,-11.8246,3.1803,1.2596,12.309
13.9450,-2.0640,4.8772,-2.0387,5.675
13.9460,7.7848,7.1354,-4.6929,11.556
13.9530,13.9787,8.2827,-4.9276,16.979
13.9620,11.2263,8.7239,-5.6665,15.305
13.9670,4.8927,9.0057,-4.7274,11.287
13.9810,3.3382,8.9307,-5.1548,10.839
14.0240,5.0691,9.2357,-6.0246,12.136
14.0260,9.3452,10.0734,-4.6194,14.496
14.0270,10.8827,8.7310,-3.4680,14.377
14.0280,0.3270,7.0251,-3.3998,7.811
14.0300,-0.4811,0.3803,6.5936,6.622
14.0320,12.5802,4.7366,4.3277,14.122
14.0370,1.0113,5.9549,-0.4403,6.056
14.0450,-20.5037,1.8612,0.0408,20.588
14.0530,-26.7091,1.3539,0.3265,26.745
14.0620,-22.3102,1.9921,-0.8062,22.413
14.0670,-16.5025,1.4502,-1.9112,16.676
14.0770,-12.0927,0.9439,-2.0058,12.294
14.0870,-9.4400,0.6229,-1.6525,9.604
14.0980,-8.4716,-0.0650,-1.5798,8.618
14.1150,-7.9095,-0.9521,-1.1623,8.051
14.1180,-6.5669,-1.3207,-0.7979,6.746
14.1240,-5.2478,-1.3099,-1.3669,5.579
14.1260,-5.5796,-1.3815,-2.1964,6.153
14.1510,-6.9806,-1.5718,-2.5116,7.583
14.1540,-8.4964,-1.7598,-2.3980,9.002
14.1550,-9.6384,-1.7788,-2.1512,10.035
14.1620,-10.0886,-1.5479,-1.8485,10.373
14.1670,-9.2834,-1.2515,-1.5627,9.497
14.1770,-7.8195,-0.8364,-1.1838,7.953
14.1870,-5.9342,-0.3368,-1.0807,6.041
14.1930,-4.1812,0.1931,-1.1188,4.333
14.2020,-3.4239,0.5719,-1.0240,3.619
14.2130,-3.1169,0.9453,-0.8231,3.359
14.2190,-2.6292,1.5625,-0.6402,3.125
14.2270,-1.9006,2.4648,-0.7430,3.200
14.2370,-0.6995,3.4195,-0.7629,3.573
14.2410,0.9285,4.1623,-0.6494,4.314
14.2520,2.6230,4.7730,-0.8368,5.510
14.2640,4.0688,5.2725,-1.0457,6.742
14.2660,4.6838,5.3075,-1.0087,7.150
14.3020,4.7056,5.0024,-0.9099,6.928
14.3030,4.0934,4.6981,-0.6683,6.267
14.3040,3.1712,4.8125,-1.2359,5.894
14.3050,3.5983,5.5009,-1.6269,6.772
14.3060,6.2825,6.1709,-1.1361,8.879
14.3170,9.5213,6.1560,-0.5941,11.354
14.3270,11.7568,5.5722,0.0922,13.011
14.3460,12.8882,4.6720,1.1582,13.758
14.3480,8.9792,7.3902,1.3078,11.703
14.3520,13.3238,5.1496,-2.2980,14.468
14.3800,20.9212,1.3595,1.1485,20.997
14.3820,25.1047,0.7056,5.4897,25.708
14.3840,23.3707,3.5912,1.8681,23.719
14.3850,28.7578,-1.7376,0.5789,28.816
14.4010,24.7013,0.2200,2.4575,24.824
14.4030,16.3788,2.7862,1.1451,16.653
14.4070,17.9555,-3.8354,1.8315,18.452
14.4180,15.0707,-3.7672,5.6340,16.525
14.4270,10.8946,1.6005,2.6620,11.329
14.4340,16.3665,-0.3262,-4.2387,16.910
14.4430,16.4600,-4.2029,0.7538,17.005
14.4540,9.6383,-0.7699,11.8454,15.291
14.4580,2.2884,2.1228,7.0202,7.683
14.4670,1.3902,4.5082,9.8355,10.908
14.5010,13.3240,2.8025,11.9984,18.148
14.5030,26.6819,1.6110,6.3874,27.483
14.5050,16.8280,0.7602,2.9297,17.098
14.5060,3.2854,-0.5607,0.9347,3.462
14.5110,-2.4248,-0.8608,0.1892,2.580
14.5330,1.9219,-0.0464,0.3624,1.956
14.5350,4.3882,0.5677,0.5590,4.460
14.5360,0.6877,0.2385,0.8897,1.149
14.5420,-2.8115,0.2278,0.3740,2.845
14.5520,-2.3241,0.3592,-0.1333,2.355
14.5600,0.9175,0.2306,0.8308,1.259
14.5670,1.7205,0.2776,0.1860,1.753
14.5770,-0.1709,0.2851,-0.8311,0.895
14.5820,0.1673,0.1886,-0.1249,0.281
14.6180,0.4648,0.0543,1.0796,1.177
14.6190,-0.0455,0.0538,1.3667,1.368
14.6200,-0.3352,0.0834,1.3670,1.410
14.6220,-0.1475,0.0994,1.1929,1.206
14.6230,-0.0080,0.1375,0.7418,0.754
14.6750,-0.0845,0.1449,0.3993,0.433
14.6760,-0.2271,0.1723,0.0771,0.295
14.6780,-0.4286,0.2417,-0.2857,0.569
14.6790,-0.4401,0.3890,-0.8564,1.038
14.6800,-0.4335,0.6157,-1.2827,1.487
14.6810,-0.5974,0.6819,-1.0074,1.355
14.6830,-0.3590,0.5991,-0.3782,0.794
14.6970,-0.4109,0.6053,-0.0005,0.732
14.6990,-0.5914,0.4163,0.3560,0.806
14.7070,-1.4386,0.1508,0.7397,1.625
14.7170,-1.0540,-0.0960,0.5406,1.188
14.7220,-0.4988,0.0772,0.1824,0.537
14.7470,-0.6901,0.1353,-0.3545,0.788
14.7490,-0.9708,0.2547,-0.6783,1.211
14.7520,-1.1968,0.3870,-0.9776,1.593
14.7590,-1.0702,0.4879,-1.0718,1.591
14.8100,-0.7835,0.6258,-0.8525,1.316
14.8110,-0.7471,0.9573,-0.4804,1.306
14.8130,-0.9354,1.1423,-0.1205,1.481
14.8140,-1.1047,1.1910,0.1431,1.631
14.8160,-1.3455,1.5736,0.1135,2.074
14.8170,-1.9053,2.2209,0.5196,2.972
14.8180,-2.0391,1.9960,0.6111,2.918
14.8260,-1.8558,1.3859,0.5052,2.371
14.8680,-1.8563,1.1156,0.5119,2.225
14.8690,-1.9042,0.9681,0.6481,2.232
14.8720,-1.9538,1.1328,0.3508,2.286
14.8730,-2.4468,1.9156,-0.1975,3.114
14.8750,-3.4027,3.0960,-0.4683,4.624
14.8770,-4.1276,3.8658,-0.6434,5.692
14.8910,-4.3592,3.8495,-0.5258,5.839
14.9410,-4.2424,3.5970,-0.1811,5.565
14.9430,-4.4021,3.4236,0.2459,5.582
14.9450,-5.1683,3.5682,0.2048,6.284
14.9460,-6.2801,4.0081,-0.2173,7.453
14.9840,-7.3642,4.6724,-0.9486,8.773
14.9850,-8.3871,5.0393,-1.9090,9.969
14.9880,-9.6670,4.7468,-2.2890,11.010
14.9900,-10.4167,4.3626,-2.1297,11.492
14.9920,-10.9797,4.1645,-1.8566,11.889
14.9940,-12.1749,4.3985,-1.2163,13.002
14.9950,-14.8830,5.7508,-0.0563,15.956
14.9980,-19.3424,8.3266,-1.0348,21.084
14.9990,-20.7252,9.0578,-0.7748,22.631
15.0010,-15.6681,8.2870,0.5220,17.732
15.0070,-5.9584,9.3829,-1.4832,11.213
15.0290,2.8610,10.5694,-3.5110,11.499
15.0300,7.3930,10.9248,-5.2217,14.187
15.0830,8.9306,11.8094,-10.4688,18.133
15.0840,9.5624,11.8133,-9.2989,17.818
15.0850,10.9360,10.3877,-8.0594,17.101
