time,ax,ay,az,aT
1.0050,0.2060,-0.5519,-0.0708,0.593
1.0080,0.2970,-0.4901,0.1407,0.590
1.0180,0.2981,-0.4043,0.2999,0.585
1.0270,0.2055,-0.3148,0.3865,0.539
1.0350,0.1116,-0.2506,0.2526,0.373
1.0420,0.1245,-0.2281,-0.0068,0.260
1.0550,0.1023,-0.2697,-0.3363,0.443
1.0580,-0.0104,-0.3270,-0.5937,0.678
1.0710,-0.0517,-0.3657,-0.7564,0.842
1.0720,0.0346,-0.4198,-0.9046,0.998
1.0830,0.1953,-0.5271,-0.9611,1.113
1.1030,0.4097,-0.7154,-0.9144,1.231
1.1050,0.5973,-0.9295,-0.6416,1.278
1.1080,0.6805,-1.0836,-0.0303,1.280
1.1320,0.6746,-1.1173,0.7596,1.510
1.1340,0.6600,-1.0491,1.5128,1.956
1.1370,0.5857,-0.9623,2.0326,2.324
1.1430,0.4148,-0.8442,2.3416,2.523
1.1470,0.1982,-0.6551,2.4595,2.553
1.1580,0.0131,-0.4601,2.3636,2.408
1.1710,-0.2284,-0.3118,2.1959,2.230
1.1730,-0.4856,-0.1163,1.9458,2.009
1.1840,-0.7351,0.0524,1.5732,1.737
1.1930,-0.9379,0.2016,1.1681,1.511
1.1980,-1.0824,0.3091,0.8657,1.420
1.2110,-1.2730,0.3330,0.6920,1.487
1.2230,-1.4315,0.3198,0.6626,1.610
1.2280,-1.4362,0.3162,0.6909,1.625
1.2450,-1.3352,0.3586,0.7931,1.594
1.2470,-1.2730,0.4374,0.9320,1.637
1.2480,-1.2025,0.5187,1.0247,1.663
1.2590,-1.4682,0.5183,1.0307,1.867
1.2690,-1.7410,0.5531,0.9667,2.067
1.2740,-1.9371,0.6148,0.7804,2.177
1.2840,-2.0345,0.6919,0.5259,2.212
1.2930,-1.9512,0.7703,0.1977,2.107
1.2980,-1.6599,0.8088,-0.1019,1.849
1.3080,-1.2549,0.7770,-0.3448,1.516
1.3130,-0.8413,0.6441,-0.5014,1.172
1.3230,-0.4217,0.4970,-0.2940,0.715
1.3440,-0.0633,0.3433,0.0783,0.358
1.3450,0.1559,0.1728,0.5228,0.572
1.3480,0.2648,0.0527,0.9732,1.010
1.3760,0.3535,-0.0480,1.4088,1.453
1.3780,0.4053,-0.0933,1.7117,1.761
1.3790,0.2939,-0.0799,1.7316,1.758
1.3850,0.1249,-0.0248,1.4909,1.496
1.3880,-0.1277,0.0685,1.1769,1.186
1.3990,-0.4264,0.2046,0.8527,0.975
1.4080,-0.6702,0.3429,0.5423,0.928
1.4130,-0.8222,0.4124,0.2295,0.948
1.4240,-0.9094,0.3893,0.0455,0.990
1.4350,-0.9740,0.3405,0.0046,1.032
1.4420,-1.0279,0.2877,0.0842,1.071
1.4500,-1.1178,0.2573,0.1808,1.161
1.4580,-1.2055,0.2483,0.0588,1.232
1.4630,-1.1855,0.2442,-0.2310,1.232
1.4740,-0.9147,0.2205,-0.4294,1.034
1.4950,-0.5567,0.1771,-0.5048,0.772
1.4980,-0.2121,0.1484,-0.4319,0.504
1.5000,-0.0236,0.1048,-0.1868,0.215
1.5270,0.0019,0.0507,0.1526,0.161
1.5280,0.0245,0.0426,0.5435,0.546
1.5300,0.0085,-0.0002,0.7793,0.779
1.5370,-0.0581,-0.0866,0.9081,0.914
1.5390,-0.1346,-0.1246,0.9935,1.010
1.5510,-0.2014,-0.1430,1.0285,1.058
1.5590,-0.3250,-0.1690,1.0055,1.070
1.5640,-0.4261,-0.1576,0.9107,1.018
1.5740,-0.4487,-0.1238,0.7209,0.858
1.5780,-0.3283,-0.1032,0.4891,0.598
1.5890,-0.1607,-0.1120,0.3659,0.415
1.6000,-0.0541,-0.1207,0.3388,0.364
1.6050,-0.0121,-0.1209,0.4029,0.421
1.6140,-0.0190,-0.1179,0.4162,0.433
1.6240,-0.0491,-0.1253,0.3416,0.367
1.6290,-0.1006,-0.1289,0.1879,0.249
1.6420,-0.1810,-0.1209,-0.0312,0.220
1.6900,-0.2839,-0.0796,-0.1738,0.342
1.6910,-0.3671,-0.0093,-0.2404,0.439
1.6920,-0.4192,0.0766,-0.2346,0.486
1.6930,-0.3904,0.1310,-0.1990,0.457
1.6950,-0.2947,0.1446,-0.1356,0.355
1.6960,-0.1715,0.1599,-0.1129,0.260
1.7000,-0.0158,0.1379,-0.1649,0.216
1.7050,0.1394,0.0834,-0.1265,0.206
1.7180,0.2371,-0.0015,-0.0282,0.239
1.7250,0.2580,-0.1154,0.1132,0.304
1.7300,0.2238,-0.2190,0.2785,0.419
1.7390,0.1786,-0.2656,0.3607,0.482
1.7650,0.1430,-0.2832,0.3456,0.469
1.7660,0.0778,-0.2725,0.2965,0.410
1.7670,0.0386,-0.2285,0.2927,0.373
1.7750,0.0084,-0.1698,0.2459,0.299
1.7800,0.0226,-0.1043,0.1074,0.151
1.7960,0.1091,-0.0997,-0.1217,0.191
1.8050,0.1520,-0.1744,-0.3108,0.387
1.8070,0.1095,-0.2583,-0.3700,0.464
1.8150,-0.0013,-0.2830,-0.2698,0.391
1.8240,-0.1910,-0.2727,-0.1168,0.353
1.8390,-0.3904,-0.2029,0.0512,0.443
1.8400,-0.5350,-0.1104,0.0718,0.551
1.8440,-0.5634,-0.0412,-0.0829,0.571
1.8540,-0.4898,-0.0102,-0.3034,0.576
1.8650,-0.4334,0.0157,-0.4415,0.619
1.8700,-0.3919,-0.0077,-0.5000,0.635
1.8800,-0.3352,-0.0507,-0.5074,0.610
1.8890,-0.2117,-0.0851,-0.4586,0.512
1.8960,-0.0583,-0.1285,-0.3559,0.383
1.9110,0.0441,-0.1645,-0.2052,0.267
1.9190,0.1232,-0.2169,-0.0951,0.267
1.9210,0.1356,-0.2494,-0.0251,0.285
1.9390,0.0707,-0.2984,-0.0721,0.315
1.9400,0.0332,-0.3208,-0.1868,0.373
1.9490,0.0298,-0.2580,-0.2788,0.381
1.9590,0.0169,-0.1636,-0.3512,0.388
1.9690,0.0079,-0.0785,-0.3144,0.324
1.9710,0.0179,0.0014,-0.1736,0.175
1.9800,0.0252,0.0704,-0.0109,0.076
1.9900,0.0675,0.1074,0.1063,0.166
1.9960,0.1899,0.1231,0.1056,0.250
2.0050,0.3187,0.1261,-0.0708,0.350
2.0150,0.3890,0.1246,-0.2128,0.461
2.0200,0.3792,0.0984,-0.2964,0.491
2.0300,0.3568,0.1047,-0.3923,0.540
2.0480,0.2622,0.1429,-0.4802,0.565
2.0500,0.1075,0.2218,-0.6225,0.669
2.0760,-0.0708,0.2826,-0.7544,0.809
2.0770,-0.2313,0.3059,-0.7376,0.831
2.0800,-0.3019,0.3292,-0.5284,0.692
2.0810,-0.3153,0.3293,-0.1575,0.482
2.0900,-0.2730,0.2813,0.2931,0.489
2.0950,-0.1640,0.1722,0.7236,0.762
2.1050,-0.0891,0.0469,1.1570,1.161
2.1100,-0.0663,-0.0491,1.4795,1.482
2.1300,-0.0643,-0.0959,1.6132,1.617
2.1330,-0.0775,-0.0917,1.5217,1.526
2.1360,-0.1445,-0.0585,1.2024,1.212
2.1460,-0.2487,0.0021,0.6990,0.742
2.1560,-0.3328,0.1061,0.2455,0.427
2.1600,-0.4231,0.2349,-0.1036,0.495
2.1700,-0.5494,0.3062,-0.3658,0.728
2.1800,-0.6770,0.3204,-0.4959,0.898
2.1940,-0.7210,0.2888,-0.4610,0.903
2.2310,-0.6851,0.2199,-0.3036,0.781
2.2330,-0.5879,0.1414,-0.0948,0.612
2.2340,-0.4459,0.0546,0.1754,0.482
2.2350,-0.2911,-0.0063,0.4996,0.578
2.2370,-0.1803,-0.0496,0.8062,0.828
2.2390,-0.0850,-0.0592,1.0048,1.010
2.2450,-0.0287,-0.0195,1.0284,1.029
2.2570,-0.0350,0.0228,0.8616,0.863
2.2610,-0.1039,0.0866,0.5810,0.596
2.2710,-0.1821,0.1580,0.2645,0.358
2.2800,-0.2471,0.2221,-0.0250,0.333
2.2870,-0.3171,0.2568,-0.2620,0.485
2.3000,-0.3371,0.2378,-0.3761,0.558
2.3060,-0.2971,0.2036,-0.3782,0.522
2.3100,-0.1552,0.1628,-0.3526,0.418
2.3270,-0.0190,0.1018,-0.2077,0.232
2.3520,0.1179,0.0092,-0.0506,0.129
2.3540,0.2146,-0.1096,0.1801,0.301
2.3550,0.2701,-0.0878,0.5581,0.626
2.3560,0.1379,-0.0593,0.9135,0.926
2.3610,-0.1705,0.0116,1.1461,1.159
2.3710,-0.5455,0.1120,1.1822,1.307
2.3750,-0.8966,0.2361,1.0197,1.378
2.3860,-1.0584,0.3126,0.6009,1.257
2.3960,-1.0237,0.3096,0.0014,1.069
2.4010,-0.8674,0.2642,-0.5694,1.071
2.4110,-0.7055,0.0911,-0.9538,1.190
2.4210,-0.5950,-0.0614,-0.9977,1.163
2.4260,-0.5228,-0.1688,-0.7791,0.953
2.4360,-0.4415,-0.2016,-0.4821,0.684
2.4460,-0.3260,-0.1814,-0.1786,0.414
2.4570,-0.1388,-0.1307,0.0660,0.202
2.4830,0.0750,-0.1169,0.1570,0.210
2.4840,0.2232,-0.1238,0.1957,0.322
2.5130,0.2293,-0.1560,0.2077,0.347
2.5190,0.1133,-0.2022,0.2109,0.313
2.5200,0.0567,-0.2567,0.1197,0.289
2.5210,0.0866,-0.3322,-0.0177,0.344
2.5250,0.1643,-0.3969,-0.1839,0.467
2.5270,0.2391,-0.4274,-0.3354,0.594
2.5280,0.3095,-0.4000,-0.5086,0.717
2.5360,0.3888,-0.3534,-0.6823,0.861
2.5470,0.4799,-0.3089,-0.7810,0.967
2.5520,0.5137,-0.2513,-0.7927,0.977
2.5610,0.5156,-0.2296,-0.7124,0.909
2.5710,0.4984,-0.2058,-0.6103,0.814
2.5750,0.4258,-0.2334,-0.5154,0.708
2.5860,0.2941,-0.3415,-0.4612,0.645
2.5950,0.2208,-0.4289,-0.4394,0.653
2.6220,0.1069,-0.4631,-0.3941,0.617
2.6220,-0.1760,-0.4532,-0.1833,0.520
2.6230,-0.4160,-0.3800,0.0517,0.566
2.6260,-0.5772,-0.3129,0.1574,0.675
2.6360,-0.5929,-0.2431,0.0341,0.642
2.6410,-0.4650,-0.1496,-0.2568,0.552
2.6510,-0.2603,-0.0920,-0.6562,0.712
2.6610,-0.0846,-0.0652,-0.9728,0.979
2.6670,0.0378,-0.0414,-1.1263,1.128
2.6760,0.0816,-0.0422,-1.0608,1.065
2.6870,0.0479,-0.0791,-0.8850,0.890
2.6910,-0.0402,-0.1398,-0.6658,0.681
2.7050,-0.0417,-0.1684,-0.4768,0.507
2.7110,-0.0529,-0.1735,-0.2680,0.324
2.7170,-0.0845,-0.1749,-0.0891,0.214
2.7260,-0.1303,-0.1600,0.1018,0.230
2.7450,-0.0980,-0.1714,0.2322,0.305
2.7460,-0.0752,-0.1955,0.3403,0.400
2.7610,-0.0889,-0.2250,0.3887,0.458
2.7620,-0.1211,-0.2674,0.3060,0.424
2.7720,-0.1226,-0.2647,0.0355,0.294
2.7760,-0.0923,-0.2350,-0.3384,0.422
2.7870,-0.0868,-0.2175,-0.7420,0.778
2.7910,-0.0966,-0.1643,-0.9782,0.997
2.8050,-0.0409,-0.0678,-0.9952,0.998
2.8110,0.0174,-0.0157,-0.9101,0.910
2.8200,0.0962,0.0157,-0.7043,0.711
2.8270,0.2213,0.0242,-0.4095,0.466
2.8370,0.3548,0.0083,-0.0896,0.366
2.8410,0.5005,-0.0356,0.2373,0.555
2.8520,0.5838,-0.0647,0.4751,0.755
2.8620,0.5993,-0.0823,0.6415,0.882
2.8740,0.5394,-0.0899,0.7260,0.909
2.8940,0.4298,-0.0888,0.7107,0.835
2.8950,0.2797,-0.0797,0.6276,0.692
2.8960,0.1287,-0.0527,0.5127,0.531
2.9050,0.0080,-0.0175,0.3952,0.396
2.9070,-0.0663,0.0150,0.3035,0.311
2.9170,-0.0644,0.0621,0.1937,0.213
2.9270,-0.0199,0.0961,0.0775,0.125
2.9350,0.0402,0.1085,0.0196,0.117
2.9410,0.1194,0.1165,-0.0466,0.173
2.9530,0.1608,0.1090,-0.0657,0.205
2.9570,0.1717,0.0567,0.0048,0.181
2.9670,0.1728,-0.0330,0.1453,0.228
2.9770,0.1686,-0.1327,0.2995,0.368
2.9830,0.1331,-0.2306,0.4149,0.493
2.9920,0.0594,-0.3040,0.3801,0.490
3.0020,0.0224,-0.3420,0.2454,0.421
3.0070,-0.0259,-0.3592,0.1532,0.391
3.0220,-0.0214,-0.3406,0.1200,0.362
3.0280,0.0295,-0.2810,0.0413,0.286
3.0590,0.0887,-0.1800,-0.0670,0.212
3.0600,0.1413,-0.0774,-0.0895,0.184
3.0610,0.1648,-0.0169,-0.0627,0.177
3.0620,0.1414,0.0319,-0.1013,0.177
3.0710,0.1030,0.0676,-0.2192,0.251
3.0770,0.0854,0.0954,-0.3001,0.326
3.0840,0.0511,0.0664,-0.3539,0.364
3.0920,-0.0242,0.0365,-0.3998,0.402
3.1020,-0.1025,0.0411,-0.3815,0.397
3.1070,-0.1523,0.0088,-0.3198,0.354
3.1180,-0.2130,-0.0065,-0.2457,0.325
3.1270,-0.2433,-0.0015,-0.1495,0.286
3.1320,-0.2853,0.0239,-0.0610,0.293
3.1420,-0.3106,0.0350,-0.0446,0.316
3.1600,-0.3186,0.0585,-0.1389,0.352
3.1610,-0.3523,0.0758,-0.1716,0.399
3.1990,-0.4420,0.0427,-0.2112,0.492
3.2010,-0.5147,-0.0213,-0.2572,0.576
3.2030,-0.5192,-0.0470,-0.3497,0.628
3.2050,-0.4455,-0.0482,-0.4686,0.648
3.2060,-0.3528,0.0052,-0.4212,0.549
3.2080,-0.2767,0.0723,-0.3029,0.417
3.2200,-0.2459,0.1496,-0.1647,0.332
3.2230,-0.1994,0.2269,0.0035,0.302
3.2350,-0.1724,0.3098,0.1260,0.376
3.2430,-0.1373,0.3718,0.1752,0.433
3.2500,-0.0928,0.4078,0.1859,0.458
3.2640,-0.0900,0.4248,0.1886,0.473
3.2710,-0.1675,0.4052,0.1969,0.481
3.2730,-0.3085,0.4006,0.1993,0.544
3.2840,-0.4799,0.4175,0.1648,0.657
3.2930,-0.6606,0.4403,0.1084,0.801
3.2970,-0.7807,0.4397,0.0608,0.898
3.3100,-0.7581,0.4395,0.0330,0.877
3.3200,-0.6783,0.4231,-0.0228,0.800
3.3260,-0.5451,0.3702,-0.0921,0.665
3.3490,-0.4039,0.3173,-0.0631,0.518
3.3500,-0.2420,0.2641,0.1008,0.372
3.3510,-0.0867,0.1844,0.3299,0.388
3.3590,0.0389,0.1464,0.5029,0.525
3.3710,0.1143,0.1123,0.5962,0.617
3.3720,0.1529,0.0871,0.6425,0.666
3.3890,0.1413,0.0637,0.6341,0.653
3.3930,0.0587,0.0563,0.5118,0.518
3.3980,-0.0950,0.0906,0.2568,0.288
3.4080,-0.2107,0.1494,-0.0835,0.271
3.4270,-0.2897,0.1669,-0.3679,0.497
3.4280,-0.2825,0.1238,-0.1906,0.363
3.4450,-0.1908,0.0413,0.0133,0.196
3.4460,-0.0529,-0.0339,0.0163,0.065
3.4520,0.1277,-0.0549,-0.0500,0.148
3.4580,0.2941,-0.0744,-0.0283,0.305
3.4640,0.3849,-0.1163,0.0579,0.406
3.4730,0.4400,-0.1668,0.1902,0.508
3.4840,0.4727,-0.2055,0.2180,0.560
3.4880,0.4340,-0.2088,0.1607,0.508
3.5050,0.4313,-0.2453,0.0476,0.498
3.5090,0.4343,-0.2646,-0.0350,0.510
3.5130,0.3577,-0.2774,-0.1156,0.467
3.5240,0.2167,-0.3040,-0.1861,0.417
3.5370,0.1081,-0.3023,-0.2290,0.394
3.5410,0.0594,-0.3016,-0.3523,0.468
3.5510,0.0492,-0.2895,-0.4948,0.575
3.5590,0.1108,-0.2559,-0.5748,0.639
3.5650,0.1833,-0.2348,-0.5738,0.647
3.5740,0.2422,-0.1949,-0.4985,0.587
3.5940,0.2848,-0.1616,-0.4105,0.525
3.5950,0.3089,-0.1358,-0.3383,0.478
3.6000,0.3101,-0.1223,-0.2714,0.430
3.6290,0.2814,-0.1358,-0.2462,0.398
3.6300,0.2050,-0.1569,-0.2370,0.350
3.6330,0.1143,-0.1630,-0.2497,0.319
3.6350,0.0020,-0.1316,-0.2542,0.286
3.6400,-0.1052,-0.0995,-0.2576,0.295
3.6490,-0.1741,-0.0605,-0.2461,0.308
3.6590,-0.2043,-0.0142,-0.2161,0.298
3.6640,-0.1889,0.0252,-0.1510,0.243
3.6740,-0.1973,0.0314,-0.1010,0.224
3.6850,-0.2059,0.0397,-0.0996,0.232
3.6880,-0.2057,0.0463,-0.1467,0.257
3.6990,-0.2127,0.0503,-0.1853,0.287
3.7040,-0.2189,0.0558,-0.2185,0.314
3.7130,-0.2213,0.0334,-0.2014,0.301
3.7240,-0.2228,0.0201,-0.1493,0.269
3.7340,-0.2024,0.0018,-0.1018,0.227
3.7670,-0.1813,-0.0010,-0.0136,0.182
3.7680,-0.1357,-0.0090,0.0627,0.150
3.7690,-0.0439,-0.0283,0.1406,0.150
3.7710,0.0852,-0.0406,0.1392,0.168
3.7740,0.2028,-0.0460,0.1132,0.237
3.7790,0.2855,-0.0399,0.1491,0.325
3.7890,0.2876,-0.0490,0.1369,0.322
3.8010,0.2362,-0.0691,0.1030,0.267
3.8040,0.1308,-0.0912,0.0351,0.163
3.8140,0.0145,-0.0993,0.0509,0.113
3.8240,-0.0500,-0.0614,0.1525,0.172
3.8290,-0.0841,-0.0496,0.1930,0.216
3.8430,-0.0848,-0.0338,0.2040,0.224
3.8550,-0.0624,-0.0115,0.1403,0.154
3.8560,-0.0114,0.0045,0.1063,0.107
3.8870,0.0558,0.0172,0.0954,0.112
3.8890,0.0927,0.0422,0.0977,0.141
3.8900,0.0889,0.0698,0.0362,0.119
3.8910,0.0648,0.0883,-0.0446,0.118
3.9000,0.0167,0.1034,-0.0442,0.114
