time,ax,ay,az,aT
175.3820,0.1989,-0.1108,0.1471,0.271
175.3890,0.1396,-0.0912,0.1831,0.248
175.3960,0.0623,-0.0913,0.1423,0.180
175.4080,0.0059,-0.0913,0.1988,0.219
175.4130,-0.1265,-0.0914,0.0997,0.185
175.4240,-0.1217,-0.0915,0.0996,0.182
175.4300,-0.1560,-0.0916,0.0223,0.182
175.4430,-0.0940,-0.0917,-0.0541,0.142
175.4570,-0.0143,-0.1111,-0.0719,0.133
175.4580,0.0255,-0.1496,-0.0509,0.160
175.4690,0.1422,-0.1875,0.0079,0.235
175.4720,0.1219,-0.1282,0.0657,0.189
175.4860,0.1216,-0.1277,0.0647,0.188
175.4890,0.0829,-0.0692,0.0642,0.126
175.4970,0.0839,-0.0890,-0.0133,0.123
175.5050,0.0658,-0.0891,-0.0320,0.115
175.5130,0.0091,-0.1085,0.0072,0.109
175.5220,0.0112,-0.0696,0.1037,0.125
175.5300,0.0331,-0.0700,0.0826,0.113
175.5430,0.0352,-0.0703,0.0814,0.113
175.5470,0.0756,-0.0707,0.0223,0.106
175.5650,0.0380,-0.1097,0.0995,0.153
175.5670,0.0793,-0.1288,0.0596,0.163
175.5720,0.0242,-0.1671,0.0977,0.195
175.5810,-0.0107,-0.1274,0.0775,0.149
175.5900,-0.0068,-0.1270,0.0766,0.148
175.5970,-0.0614,-0.0878,0.2111,0.237
175.6060,-0.0577,0.0088,0.0728,0.093
175.6140,-0.0741,-0.0314,0.0914,0.122
175.6230,-0.0128,-0.1096,0.0905,0.143
175.6310,0.0095,-0.0901,0.0700,0.114
175.6400,0.0507,-0.1095,0.1463,0.190
175.6480,0.0528,-0.1092,0.1438,0.188
175.6570,0.1326,-0.1090,0.2189,0.278
175.6650,0.1340,-0.1668,0.0993,0.236
175.6730,0.0391,-0.1852,-0.0182,0.190
175.6980,-0.1507,-0.1839,-0.0943,0.256
175.6990,-0.3766,-0.1054,-0.0912,0.402
175.7000,-0.5031,-0.1247,-0.1651,0.544
175.7070,-0.4934,-0.1243,-0.1610,0.534
175.7160,-0.5429,-0.0466,-0.0798,0.551
175.7250,-0.5732,-0.0473,-0.0387,0.576
175.7320,-0.4497,-0.0673,0.0978,0.465
175.7410,-0.3293,-0.0676,0.2517,0.420
175.7490,-0.2698,-0.0293,0.4035,0.486
175.7570,-0.1737,0.0085,0.4948,0.524
175.7650,-0.1761,0.0071,0.4881,0.519
175.7740,-0.0434,0.0443,0.4052,0.410
175.7820,0.0683,0.0230,0.4019,0.408
175.7910,0.1406,-0.0367,0.3218,0.353
175.7990,0.0965,-0.1537,0.2047,0.274
175.8220,0.0148,-0.1336,0.1864,0.230
175.8230,0.0115,-0.1332,0.1878,0.231
175.8240,-0.0885,-0.1522,0.2475,0.304
175.8370,-0.1099,-0.1128,0.1134,0.194
175.8410,0.0040,-0.0934,0.0206,0.096
175.8500,0.0387,-0.0356,-0.0125,0.054
175.8580,0.1312,-0.0366,-0.0256,0.139
175.8660,0.2419,-0.0956,-0.0971,0.278
175.8750,0.2352,-0.0957,-0.0908,0.270
175.8850,0.3652,-0.1732,-0.1809,0.443
175.8920,0.3976,-0.3270,-0.2112,0.556
175.9010,0.2560,-0.3047,-0.1631,0.430
175.9080,0.0785,-0.2053,-0.0376,0.223
175.9170,-0.1153,-0.1459,0.1057,0.214
175.9250,-0.3059,-0.1455,0.2081,0.398
175.9330,-0.3005,-0.1450,0.2127,0.396
175.9420,-0.3929,-0.1059,0.1988,0.453
175.9500,-0.4657,-0.1253,0.2835,0.559
175.9590,-0.3841,-0.1252,0.3686,0.547
175.9700,-0.3241,-0.0865,0.4338,0.548
175.9760,-0.1498,-0.0869,0.3439,0.385
175.9910,-0.1523,-0.0874,0.3527,0.394
175.9930,0.0191,-0.1652,0.2657,0.313
176.0000,0.3429,-0.1452,0.3353,0.501
176.0100,0.4885,-0.1062,0.3078,0.587
176.0170,0.5561,-0.0677,0.3006,0.636
176.0250,0.4895,-0.0491,0.2356,0.545
176.0340,0.4252,-0.0694,0.0947,0.441
176.0430,0.4194,-0.0701,0.1111,0.439
176.0510,0.3546,-0.0514,0.0691,0.365
176.0590,0.3864,-0.0910,0.1242,0.416
176.0670,0.3785,-0.1299,0.0822,0.409
176.0760,0.4485,-0.1683,0.0422,0.481
176.0840,0.4986,-0.1868,0.1391,0.550
176.1030,0.5294,-0.2438,0.1768,0.609
176.1050,0.5226,-0.2419,0.1951,0.608
176.1190,0.5180,-0.2400,0.3483,0.669
176.1200,0.4179,-0.1994,0.3446,0.577
176.1270,0.2620,-0.1208,0.1872,0.344
176.1350,0.2637,-0.0432,0.1683,0.316
176.1430,0.2462,0.0141,0.1694,0.299
176.1510,0.1136,0.0318,0.2288,0.257
176.1600,0.1191,0.0301,0.2493,0.278
176.1700,0.0675,0.0671,0.4053,0.416
176.1770,-0.0602,0.0843,0.4241,0.437
176.1860,-0.1474,0.0819,0.1727,0.241
176.1940,-0.1555,-0.0364,0.1000,0.188
176.2030,-0.1432,-0.1529,0.0290,0.212
176.2100,-0.1303,-0.1517,0.0556,0.208
176.2360,-0.0788,-0.2472,0.1404,0.295
176.2440,0.0679,-0.3025,-0.0077,0.310
176.2440,-0.0213,-0.1636,0.1753,0.241
176.2450,0.4689,0.0122,-0.1078,0.481
176.2520,0.6447,0.0697,0.0397,0.650
176.2610,1.0350,-0.1251,0.2621,1.075
176.2730,1.0377,-0.1237,0.2869,1.084
176.2770,1.1796,-0.2577,0.5038,1.308
176.3070,1.2816,-0.3704,0.6808,1.498
176.3080,1.2866,-0.3460,0.8773,1.595
176.3090,0.7913,-0.0896,1.0734,1.337
176.3110,0.3648,0.2021,1.1724,1.244
176.3190,0.1994,0.6061,0.8463,1.060
176.3300,0.2306,0.5987,0.8769,1.087
176.3360,0.6113,0.4758,0.3696,0.858
176.3440,0.8552,0.0650,0.1996,0.881
176.3530,1.2147,-0.3398,-0.5094,1.360
176.3620,1.7651,-0.3901,-1.3605,2.262
176.3700,2.6494,-0.2672,-1.5794,3.096
176.3780,2.9060,-0.3204,-1.6439,3.354
176.3870,2.9473,-0.3149,-1.5961,3.367
176.3990,2.5592,-0.6223,-2.3345,3.519
176.4060,1.6064,-0.5176,-2.2681,2.827
176.4120,0.4212,-0.2761,-1.0135,1.132
176.4200,-0.6246,0.0819,-0.6884,0.933
176.4290,-1.5514,0.3417,-0.7158,1.742
176.4370,-1.4975,0.3471,-0.6820,1.682
176.4460,-2.1311,0.3132,-0.1044,2.157
176.4540,-2.0417,0.0636,-0.1201,2.046
176.4630,-1.6033,-0.2246,-0.3712,1.661
176.4740,-1.3445,-0.4731,-0.3088,1.458
176.4790,-1.3039,-0.4276,-0.5415,1.475
176.4890,-1.3837,-0.2844,-0.5003,1.499
176.4960,-1.3471,-0.2783,-0.4778,1.456
176.5060,-1.4862,-0.2134,-0.1426,1.508
176.5130,-1.0399,0.0862,-0.4742,1.146
176.5330,-0.1673,0.1698,-0.9414,0.971
176.5360,0.4093,0.0770,-0.6262,0.752
176.5440,0.8879,0.0818,-0.7070,1.138
176.5460,1.3874,0.1846,-0.8486,1.637
176.5540,1.4206,0.1899,-0.8328,1.658
176.5630,0.6927,-0.0392,-1.0325,1.244
176.5720,-0.1339,-0.0333,-0.9981,1.008
176.5800,-0.1010,0.2071,-0.9844,1.011
176.5890,-1.3573,0.2122,-0.5813,1.492
176.5970,-2.8430,0.0413,-0.1819,2.849
176.6050,-3.1993,-0.5023,0.0593,3.239
176.6130,-3.1765,-0.4985,0.0643,3.216
176.6220,-2.0524,-0.2816,-0.1085,2.074
176.6300,-1.3507,-0.1639,-0.7485,1.553
176.6390,-0.7297,-0.0656,-0.6208,0.960
176.6520,0.2801,0.5800,-0.2017,0.675
176.6550,0.8007,0.8720,-0.3528,1.235
176.6670,0.7994,0.8711,-0.3452,1.232
176.6740,0.3524,0.4012,-0.7283,0.903
176.6810,0.0422,0.1468,-0.7424,0.758
176.6880,-0.3641,-0.4401,-0.6032,0.831
176.6980,-0.9451,-1.0846,-0.4458,1.506
176.7060,-1.2543,-1.4544,-0.5052,1.986
176.7140,-1.1764,-1.3542,-0.5048,1.864
176.7220,-1.1795,-1.3522,-0.5027,1.863
176.7310,-0.9674,-1.0957,-0.6767,1.611
176.7390,-0.9903,-1.1138,-0.6548,1.628
176.7480,-1.0144,-1.0734,-0.4966,1.558
176.7550,-0.6895,-0.9751,-0.0474,1.195
176.7640,-0.6029,-0.7802,0.2797,1.025
176.7730,-0.7905,-0.6641,0.2136,1.054
176.7810,-0.8000,-0.6651,0.2082,1.061
176.8070,-1.1594,-0.8223,0.3796,1.471
176.8080,-1.2606,-1.2338,0.5473,1.847
176.8100,-0.7543,-1.4687,0.5352,1.736
176.8140,0.1037,-1.4095,0.2483,1.435
176.8230,1.0788,-1.1348,-0.0564,1.567
176.8310,1.4506,-0.8206,-0.3392,1.701
176.8400,1.4560,-0.8191,-0.3455,1.706
176.8480,1.5999,-0.0341,-0.1736,1.610
176.8570,1.9762,1.0231,0.0190,2.225
176.8650,2.2698,1.9999,-1.1161,3.225
176.8740,2.4410,3.0533,-1.7347,4.277
176.8820,1.7509,3.3220,-1.4683,4.032
176.8900,1.7514,3.3160,-1.4617,4.025
176.8990,0.5023,2.3893,-0.8167,2.574
176.9070,-0.6060,0.9941,-0.0809,1.167
176.9150,-1.2044,-0.1838,0.3161,1.259
176.9240,-1.3323,-0.6351,0.3398,1.515
176.9320,-1.3414,-0.5566,0.4832,1.531
176.9410,-1.3878,-0.4386,0.4514,1.524
176.9490,-1.3748,-0.4382,0.4392,1.508
176.9680,-1.2278,-0.3204,0.0960,1.273
176.9680,-0.8903,-0.3795,-0.0685,0.970
176.9740,-0.5569,-0.5956,0.0993,0.821
176.9830,-0.3431,-0.8704,0.2057,0.958
176.9900,-0.2283,-1.0470,0.0576,1.073
177.0000,0.0232,-1.1054,0.0485,1.107
177.0080,0.0188,-1.1050,0.0404,1.106
177.0160,0.3471,-0.9479,-0.0057,1.009
177.0250,0.5187,-0.7711,-0.1673,0.944
177.0330,0.5733,-0.6532,-0.1511,0.882
177.0410,0.5500,-0.5745,-0.1928,0.818
177.0500,0.4301,-0.3392,-0.1558,0.569
177.0590,0.1750,-0.1236,-0.1772,0.278
177.0670,0.1751,-0.1238,-0.1789,0.279
177.0740,-0.0407,0.0325,-0.1025,0.115
177.0950,0.0172,0.3255,-0.0060,0.326
177.0970,0.0744,0.5005,-0.0654,0.510
177.1000,0.0729,0.5383,-0.0647,0.547
177.1090,0.1114,0.4391,-0.0644,0.458
177.1170,0.1116,0.4378,-0.0660,0.457
177.1260,0.1130,0.2407,-0.1477,0.304
177.1330,-0.0021,0.1223,-0.1122,0.166
177.1420,-0.0389,-0.0348,-0.0568,0.077
177.1500,-0.0961,-0.2114,0.0185,0.233
177.1590,0.1783,-0.0745,0.0155,0.194
177.1670,0.2581,-0.0355,-0.0852,0.274
177.1750,0.2623,-0.0352,-0.0863,0.278
177.1840,0.3058,-0.1327,0.0104,0.333
177.1930,0.2110,-0.2303,0.0469,0.316
177.2020,0.1944,-0.3864,0.0252,0.433
177.2260,0.1783,-0.3659,0.1219,0.425
177.2320,0.1245,-0.3060,0.0618,0.336
177.2330,0.0919,-0.1677,0.0612,0.201
177.2340,0.0994,-0.1665,0.0612,0.203
177.2430,0.0285,-0.1653,0.0218,0.169
177.2530,0.0555,-0.1055,-0.1155,0.166
177.2590,0.1412,-0.0653,-0.1349,0.206
177.2700,0.1682,-0.0838,-0.1930,0.269
177.2760,-0.0395,-0.0043,-0.2118,0.215
177.2870,-0.2081,0.0749,-0.3479,0.412
177.2930,-0.2014,0.0755,-0.3464,0.408
177.3030,-0.4900,0.0955,-0.3248,0.596
177.3100,-0.6620,0.0957,-0.2254,0.706
177.3190,-0.7370,-0.0219,-0.0884,0.743
177.3270,-0.8127,-0.1395,-0.1682,0.842
177.3350,-0.8896,-0.1007,-0.1701,0.911
177.3430,-0.8887,-0.1012,-0.1729,0.911
177.3550,-0.9849,-0.0431,-0.0984,0.991
177.3630,-0.8857,-0.0245,-0.0256,0.886
177.3830,-0.4946,-0.0061,0.0077,0.495
177.3840,0.1103,-0.0269,-0.0557,0.126
177.3850,0.6746,-0.0084,0.0194,0.675
177.3940,0.9052,-0.0484,-0.0415,0.907
177.4030,0.9017,-0.0489,-0.0427,0.904
177.4120,0.8007,-0.1863,-0.1611,0.838
177.4190,0.5833,-0.2646,-0.1027,0.649
177.4290,0.3239,-0.3009,-0.0048,0.442
177.4350,0.1647,-0.2594,-0.1406,0.338
177.4450,0.1432,-0.2184,-0.1383,0.295
177.4520,-0.0135,-0.1585,-0.0964,0.186
177.4610,-0.0127,-0.1574,-0.0945,0.184
177.4690,-0.2438,-0.1177,-0.0931,0.286
177.4780,-0.3938,-0.0399,-0.1498,0.423
177.4860,-0.4644,-0.0212,-0.1290,0.482
177.4980,-0.3226,-0.0030,-0.0700,0.330
177.5040,-0.2220,-0.0044,-0.0502,0.228
177.5320,-0.1431,0.0134,-0.0306,0.147
177.5340,-0.1438,0.0115,-0.0303,0.147
177.5350,-0.0292,0.0481,-0.0305,0.064
177.5370,0.0638,-0.0513,-0.0890,0.121
177.5440,0.0966,-0.0720,-0.0884,0.149
177.5540,0.1672,-0.0925,-0.1844,0.266
177.5610,0.0824,-0.0933,-0.2787,0.305
177.5730,0.0766,-0.0940,-0.2747,0.300
177.5780,0.0128,-0.1140,-0.1355,0.178
177.5890,-0.0697,-0.0951,-0.1726,0.209
177.5950,-0.1514,-0.1346,-0.2094,0.291
177.6040,-0.1165,-0.1543,-0.1490,0.244
177.6120,-0.1020,-0.1544,-0.1668,0.249
177.6350,-0.0105,-0.1739,-0.1456,0.227
177.6370,-0.0172,-0.1738,-0.1437,0.226
177.6380,-0.0048,-0.1157,-0.1419,0.183
177.6450,0.1819,-0.0970,-0.0049,0.206
177.6570,0.3281,-0.0397,0.0149,0.331
177.6620,0.3760,-0.0218,-0.0039,0.377
177.6710,0.3269,0.0153,-0.0030,0.327
177.6790,0.2591,-0.0255,-0.0020,0.260
177.6870,0.2509,-0.0269,-0.0010,0.252
177.6960,0.1274,-0.0089,0.0001,0.128
177.7050,0.0251,-0.0491,0.0401,0.068
177.7120,0.0016,-0.0501,0.0409,0.065
177.7210,0.0365,-0.0510,-0.0164,0.065
177.7290,0.0325,-0.1100,-0.0539,0.127
177.7370,0.0287,-0.1100,-0.0909,0.146
177.7470,0.0256,-0.0713,-0.0882,0.116
177.7540,0.0615,-0.0330,-0.0270,0.075
177.7680,0.0582,-0.0726,-0.0441,0.103
177.7710,0.0165,-0.0343,-0.0613,0.072
177.7820,-0.0437,0.0228,0.0181,0.053
177.7970,-0.1033,-0.0563,0.0581,0.131
177.7980,-0.1045,-0.0569,0.0591,0.133
177.8060,-0.0866,-0.0384,0.0013,0.095
177.8140,-0.1462,-0.0587,-0.0367,0.162
177.8220,-0.1082,-0.0788,0.0227,0.136
177.8300,0.0064,-0.0793,-0.0153,0.081
177.8380,0.0227,-0.1378,-0.0335,0.144
177.8470,-0.0002,-0.1762,-0.1097,0.208
177.8560,-0.0037,-0.1754,-0.1073,0.206
177.8640,-0.0847,-0.1746,-0.1437,0.242
177.8750,-0.0877,-0.1160,-0.1414,0.203
177.8800,-0.1485,-0.0969,-0.1589,0.238
177.8910,-0.1311,-0.0200,-0.0600,0.146
177.9040,-0.1335,0.0171,-0.0595,0.147
177.9060,-0.1164,0.0149,-0.0400,0.124
177.9140,-0.1183,0.0128,-0.0406,0.126
177.9240,-0.0043,-0.0281,-0.0611,0.067
177.9350,0.1274,-0.0684,-0.0430,0.151
177.9420,0.2386,-0.1275,0.0137,0.271
177.9480,0.3298,-0.0888,0.0508,0.345
177.9560,0.3628,-0.0699,0.0295,0.371
177.9640,0.3570,-0.0705,0.0279,0.365
177.9720,0.3708,-0.0323,0.0073,0.372
177.9810,0.2491,-0.0140,0.0258,0.251
177.9890,0.1871,-0.0347,0.0055,0.190
177.9970,0.1644,-0.0743,0.0629,0.191
178.0070,0.1810,-0.0941,0.1195,0.236
178.0140,0.1392,-0.0750,0.1558,0.222
178.0230,0.1370,-0.0753,0.1532,0.219
178.0310,0.1161,-0.0756,0.0930,0.167
178.0400,0.0954,-0.0951,0.0339,0.139
178.0690,0.1333,-0.0757,0.0533,0.162
178.0720,0.0941,-0.0757,-0.0435,0.128
178.0730,0.0367,-0.0757,-0.0420,0.094
178.0740,-0.0395,-0.0563,-0.0211,0.072
178.0840,-0.0373,-0.0565,-0.0202,0.071
178.0900,-0.1124,-0.0762,-0.0582,0.148
178.0980,-0.0899,-0.0762,-0.0185,0.119
178.1070,-0.0291,-0.1150,0.0204,0.120
178.1150,0.0500,-0.1145,-0.0568,0.137
178.1240,0.1282,-0.0946,-0.0744,0.176
178.1320,0.1090,-0.0749,-0.0339,0.137
178.1400,0.1097,-0.0749,-0.0327,0.137
178.1490,0.0527,-0.0554,-0.0123,0.077
178.1570,-0.1191,-0.0749,-0.0310,0.144
178.1660,-0.1722,-0.0555,-0.0500,0.188
178.1740,-0.1479,-0.0944,-0.0105,0.176
178.1890,-0.1052,-0.0942,0.0089,0.142
178.1910,-0.1023,-0.0941,0.0082,0.139
178.2150,-0.0027,-0.0747,0.0465,0.088
178.2160,0.0187,-0.0747,0.0848,0.115
178.2170,0.0402,-0.1133,0.0451,0.128
178.2240,0.0615,-0.1321,0.0250,0.148
178.2330,0.0246,-0.0733,0.0246,0.081
178.2410,0.0460,-0.0926,-0.0142,0.104
178.2490,0.0475,-0.0924,-0.0139,0.105
178.2580,-0.0668,-0.0342,0.0054,0.075
178.2660,-0.0633,-0.0734,0.0049,0.097
178.2750,-0.0795,-0.0929,0.0431,0.130
178.2830,-0.0573,-0.0927,0.1005,0.148
178.2920,0.0032,-0.1118,0.0800,0.138
178.3000,0.0053,-0.0920,0.0790,0.121
178.3100,0.0076,-0.0917,0.0780,0.121
178.3170,-0.0098,-0.0915,0.0576,0.109
178.3250,0.0502,-0.0720,0.0761,0.116
178.3340,-0.0644,-0.1108,0.0559,0.140
178.3430,-0.0421,-0.1102,0.0171,0.119
178.3630,-0.1360,-0.1097,-0.0794,0.192
178.3640,-0.0934,-0.0898,0.0187,0.131
178.3670,-0.0904,-0.0897,0.0185,0.129
178.3760,-0.0099,-0.0702,-0.0591,0.092
178.3840,0.0699,-0.1283,-0.0002,0.146
178.3920,0.1292,-0.1082,0.0386,0.173
178.4010,0.0329,-0.0690,0.0380,0.085
178.4100,-0.0234,-0.1078,-0.0009,0.110
178.4180,-0.0212,-0.1073,-0.0003,0.109
178.4260,-0.0966,-0.0874,0.0585,0.143
178.4340,-0.0744,-0.0872,0.0200,0.116
178.4430,-0.0524,-0.1257,0.0979,0.168
178.4510,-0.0501,-0.0670,0.0008,0.084
178.4600,-0.0094,-0.0670,0.0409,0.079
178.4720,-0.0273,-0.0477,0.0609,0.082
178.4770,-0.0255,-0.0480,0.0611,0.082
178.4940,-0.0432,-0.0484,0.0418,0.077
178.4950,-0.0224,-0.0682,0.1194,0.139
178.5010,-0.0019,-0.0490,0.1381,0.146
178.5100,-0.0589,-0.0301,0.1174,0.135
178.5180,-0.0963,-0.0308,0.0390,0.108
178.5280,-0.1527,-0.1089,-0.0378,0.191
178.5350,-0.1503,-0.1085,-0.0360,0.189
178.5440,-0.0903,-0.1082,0.0044,0.141
178.5520,-0.0894,-0.1466,-0.0140,0.172
178.5610,-0.0696,-0.1072,0.0450,0.135
178.5680,-0.0305,-0.1070,-0.0514,0.123
178.5780,-0.0304,-0.1067,-0.0884,0.142
178.5850,-0.0885,-0.0871,-0.0667,0.141
178.5940,-0.0878,-0.0871,-0.0645,0.139
178.6020,-0.0681,-0.0679,-0.0046,0.096
178.6140,-0.0290,-0.0876,0.0347,0.099
178.6220,-0.0096,-0.0877,0.1121,0.143
178.6450,0.0675,-0.0878,0.0916,0.144
178.6450,0.1438,-0.0685,0.1102,0.194
178.6460,0.1421,-0.0688,0.1093,0.192
178.6550,0.2378,-0.1076,0.0505,0.266
178.6610,0.2553,-0.1265,-0.0462,0.289
178.6700,0.2146,-0.1258,-0.0646,0.257
178.6780,0.2913,-0.0477,-0.0053,0.295
178.6860,0.0196,-0.0866,-0.0630,0.109
178.6940,-0.2285,-0.0669,-0.0620,0.246
178.7030,-0.2213,-0.0668,-0.0612,0.239
178.7120,-0.6199,-0.0474,-0.0808,0.627
178.7200,-0.8012,-0.0285,0.0342,0.802
178.7280,-0.7493,-0.0489,0.0889,0.756
178.7370,-0.4278,-0.0498,0.0847,0.439
178.7450,0.0239,-0.0313,0.1391,0.145
178.7640,0.3723,-0.0904,0.0965,0.395
178.7650,0.3678,-0.0906,0.0932,0.390
178.7700,0.7113,-0.1294,-0.0057,0.723
178.7800,0.7023,-0.1094,-0.0438,0.712
178.7870,0.4814,-0.1090,-0.0042,0.494
178.7970,0.2636,-0.1666,-0.0045,0.312
178.8040,0.1068,-0.1655,0.0531,0.204
178.8130,0.0874,-0.1643,0.0137,0.187
178.8200,0.0868,-0.1633,0.0136,0.185
178.8290,0.0861,-0.1622,0.0525,0.191
178.8370,0.0860,-0.1223,0.0333,0.153
178.8460,0.1248,-0.1217,0.0917,0.197
178.8540,0.1632,-0.1018,0.1099,0.221
178.8630,0.1631,-0.1787,0.1085,0.265
178.8710,0.1635,-0.1771,0.1078,0.264
178.8900,0.0288,-0.1561,0.0883,0.182
178.8970,-0.0457,-0.1739,-0.0081,0.180
178.8980,-0.0421,-0.0949,-0.0843,0.134
178.9040,-0.1168,-0.0365,0.0339,0.127
178.9140,-0.1911,0.0017,-0.0038,0.191
178.9210,-0.1289,0.0008,-0.0023,0.129
178.9290,-0.1257,-0.0002,-0.0011,0.126
178.9370,-0.0647,-0.0205,-0.0576,0.089
178.9460,0.0534,-0.0986,-0.0555,0.125
178.9550,0.1121,-0.0788,0.0047,0.137
178.9630,0.1315,-0.0592,0.1031,0.177
178.9720,0.1314,-0.0206,0.1227,0.181
178.9790,0.1122,-0.0018,0.1034,0.153
178.9900,0.1130,-0.0025,0.1040,0.154
178.9960,-0.0023,-0.0225,0.0659,0.070
179.0050,0.0193,-0.0424,0.0086,0.047
179.0140,-0.0559,-0.1005,0.0876,0.145
179.0220,-0.0721,-0.0999,0.0496,0.133
179.0310,-0.0886,-0.1573,0.0703,0.194
179.0400,-0.0662,-0.1946,0.0714,0.218
179.0530,-0.0631,-0.1926,0.0724,0.215
179.0730,-0.0986,-0.1327,0.0153,0.166
179.0740,-0.0948,-0.1316,0.0168,0.163
179.0750,-0.1105,-0.0725,0.1150,0.175
179.0800,-0.0102,-0.0723,0.0958,0.120
179.0890,0.0696,-0.1107,0.0385,0.136
179.0970,0.0711,-0.1097,0.0409,0.137
179.1060,0.0539,-0.1087,0.2752,0.301
179.1170,0.0373,-0.0884,0.2351,0.254
179.1230,0.0991,-0.0876,0.1761,0.220
179.1320,0.1225,-0.1059,0.1569,0.225
179.1400,0.0684,-0.1046,0.1189,0.172
179.1490,0.1505,-0.0646,0.0815,0.183
179.1560,0.1546,-0.0637,0.0830,0.187
179.1690,0.1787,-0.0628,-0.0311,0.192
179.1740,0.1639,-0.1197,0.0119,0.203
179.1870,0.1685,-0.1952,0.0736,0.268
179.1960,0.1733,-0.2310,0.0378,0.291
179.1980,0.1784,-0.2080,0.0417,0.277
179.2060,0.2223,-0.1273,0.1622,0.303
179.2150,0.2274,-0.1249,0.1654,0.308
179.2230,0.2525,-0.1030,0.2077,0.343
179.2320,0.2970,-0.1006,0.1920,0.368
179.2400,0.2249,-0.1176,0.1767,0.309
179.2490,0.2702,-0.0954,0.1428,0.320
179.2570,0.2572,-0.0735,0.1675,0.316
179.2650,-0.0453,-0.0325,0.1727,0.181
179.2760,0.1793,-0.0306,0.1782,0.255
179.2820,0.0528,-0.1059,0.2037,0.236
179.2920,0.2567,-0.1027,0.2871,0.399
179.2990,0.2458,-0.1381,0.1958,0.343
179.3130,0.3520,-0.1919,0.1267,0.420
179.3180,0.4964,-0.1480,0.0790,0.524
179.3400,0.5044,-0.1430,0.0909,0.532
179.3400,0.4737,-0.2539,-0.0707,0.542
179.3410,0.4238,-0.3634,-0.1142,0.570
179.3490,0.3355,-0.2973,-0.0993,0.459
179.3580,0.2884,-0.1352,-0.1810,0.366
179.3660,0.0708,0.0059,-0.1840,0.197
179.3740,-0.0830,0.0681,0.0640,0.125
179.3820,-0.0599,0.0714,0.0752,0.120
179.3910,-0.1537,0.0745,0.2406,0.295
179.3990,-0.0345,0.0776,0.2304,0.246
179.4080,0.0630,0.0615,0.1440,0.169
179.4170,0.0040,-0.1478,0.0204,0.149
179.4390,-0.0369,-0.3352,0.2078,0.396
179.4400,0.6740,0.1175,0.5459,0.875
179.4410,0.6846,0.1199,0.5488,0.886
179.4530,0.2024,0.2407,0.4194,0.524
179.4580,-0.6199,-0.2773,0.6058,0.910
179.4680,-0.6833,-0.5189,0.7489,1.139
179.4750,-0.6926,-0.7195,0.4624,1.101
179.4830,-0.7781,-0.6653,0.0468,1.025
179.4910,-0.7451,-0.6497,0.0647,0.991
179.5000,-0.6738,-0.5567,-0.3036,0.925
179.5080,-0.4892,-0.6395,-0.0294,0.806
179.5180,0.0194,-0.8569,0.0277,0.858
179.5250,0.6366,-0.7810,-0.4950,1.123
179.5340,1.0718,-0.3959,-0.8914,1.449
179.5420,1.2310,0.0427,-0.9313,1.544
179.5500,1.2329,0.0497,-0.8933,1.523
179.5590,1.2151,0.3658,-0.7993,1.500
179.5730,0.7429,0.5888,-0.6390,1.143
179.5980,0.0187,0.6154,-0.4033,0.736
179.5980,-0.5655,0.4656,0.1225,0.743
179.5990,-0.7367,0.3353,0.3896,0.898
179.6010,-0.4183,0.2637,0.0285,0.495
179.6090,-0.3937,0.2711,0.0417,0.480
179.6180,0.1596,0.3966,-0.5104,0.666
179.6260,0.5942,0.5416,-0.9238,1.225
179.6340,0.5193,0.4708,-1.2011,1.391
179.6430,-0.1615,0.3209,-1.1307,1.186
179.6510,-0.7237,0.1506,-0.9095,1.172
179.6600,-0.9719,0.1363,-0.6341,1.168
179.6680,-0.9451,0.1410,-0.6367,1.148
179.6760,-0.8590,0.0866,-0.4661,0.981
179.6840,-0.3622,0.0516,-0.3164,0.484
179.6930,0.0344,-0.1791,-0.2842,0.338
179.7020,0.2925,-0.2924,-0.2339,0.475
179.7140,0.3169,-0.3267,0.0505,0.458
179.7230,0.3435,-0.3211,0.0412,0.472
179.7390,0.4886,-0.3737,0.2280,0.656
179.7410,0.7719,-0.3278,0.1214,0.847
179.7440,1.1157,-0.1637,0.1917,1.144
179.7520,1.4415,-0.1165,-0.0313,1.447
179.7600,1.5541,-0.0487,-0.3312,1.590
179.7690,1.3168,-0.1367,-0.4935,1.413
179.7770,1.3553,-0.1262,-0.4990,1.450
179.7860,1.0225,-0.1153,-0.4260,1.114
179.7940,0.7699,-0.0256,-0.5296,0.935
179.8020,0.4805,0.0450,-0.4960,0.692
179.8110,0.3293,0.0571,-0.2675,0.428
179.8200,0.0033,0.1868,0.3699,0.414
179.8280,-0.1643,0.2772,0.5340,0.624
179.8360,-0.1151,0.2894,0.5198,0.606
179.8440,0.0537,0.3611,0.4652,0.591
179.8540,0.4197,0.4923,0.4302,0.777
179.8690,0.6500,0.5654,0.0229,0.862
179.8700,0.8633,0.6790,-0.4616,1.191
179.8880,0.7843,0.5979,-0.7482,1.238
179.8890,0.6091,0.4592,-0.8780,1.163
179.8950,0.6700,0.4777,-0.8919,1.214
179.9030,0.5163,0.4379,-0.6531,0.941
179.9120,0.4228,0.4185,-0.6705,0.896
179.9200,0.5655,0.5368,-0.7085,1.054
179.9280,0.9056,0.6952,-0.7280,1.354
179.9360,1.3645,0.8350,-0.7875,1.783
