time,ax,ay,az,aT
1.0950,4.7005,-3.1232,2.1885,6.053
1.1090,4.7552,-3.9476,2.5678,6.692
1.1280,4.7815,-3.7575,2.5771,6.605
1.1310,4.6239,-3.1322,1.2867,5.731
1.1350,3.9433,-2.5532,0.3083,4.708
1.1460,2.9598,-1.6088,-0.4416,3.398
1.1540,-0.2224,-0.9059,0.1868,0.951
1.1660,-4.2124,0.0465,1.4008,4.440
1.1740,-5.3705,0.3107,2.0992,5.775
1.1850,-5.4300,0.1365,2.1546,5.843
1.1950,-4.1262,0.0242,1.3515,4.342
1.2040,-1.2138,-0.0281,-0.4136,1.283
1.2140,0.2420,-0.5600,-1.8587,1.956
1.2250,0.0789,-0.7297,-1.2352,1.437
1.2360,0.1548,-1.4283,0.0518,1.438
1.2450,0.6595,-1.3678,1.6175,2.219
1.2560,0.6226,-1.3483,2.3376,2.769
1.2650,0.5583,-0.8178,3.4142,3.555
1.2820,1.1488,-0.4282,4.3558,4.525
1.2860,2.1990,-1.0226,4.0699,4.738
1.2950,2.7933,-1.1688,3.0349,4.287
1.3040,0.8799,-0.7650,1.0846,1.592
1.3150,-0.2158,-0.2407,0.3151,0.451
1.3250,-1.1902,0.0746,0.2886,1.227
1.3370,-1.6430,0.0990,-1.6047,2.299
1.3470,-0.1569,0.3950,-1.4405,1.502
1.3560,0.7207,-0.1439,-2.1009,2.226
1.3640,0.6977,-0.5373,-1.1418,1.442
1.3770,0.8101,-1.0457,-0.3490,1.368
1.3990,-0.2545,-1.0187,0.2667,1.083
1.4010,-1.1507,0.0221,0.9587,1.498
1.4070,-0.4048,0.5884,1.4923,1.654
1.4150,-0.0386,0.1817,1.3519,1.365
1.4240,0.0955,-0.1617,0.5813,0.611
1.4360,-0.7554,0.3084,0.2486,0.853
1.4440,-3.4637,2.0715,0.5194,4.069
1.4560,-5.4872,3.4699,0.4845,6.510
1.4650,-5.7712,3.5546,0.1249,6.779
1.4760,-6.2142,3.3590,0.1329,7.065
1.4920,-6.0972,3.0825,-0.7244,6.870
1.4970,-4.2741,1.2713,-1.0378,4.578
1.5120,-0.1528,0.1240,-0.2956,0.355
1.5180,2.7609,0.0622,0.2090,2.770
1.5260,4.4005,0.0824,0.4278,4.422
1.5400,5.0593,0.2545,0.6371,5.106
1.5450,5.1594,1.0144,0.9196,5.338
1.5560,4.5165,2.2970,1.2066,5.209
1.5650,2.8389,2.9779,1.6545,4.434
1.5780,1.7925,3.2588,1.1462,3.892
1.6030,1.0125,3.0768,0.1367,3.242
1.6060,0.6881,2.1315,-0.5166,2.299
1.6060,2.0681,1.5291,-0.0904,2.574
1.6150,3.0482,2.2831,-1.0020,3.938
1.6260,2.9946,2.3669,-2.0246,4.321
1.6370,1.8490,2.3007,-2.8005,4.069
1.6450,0.5260,3.1639,-2.9167,4.335
1.6570,0.2387,3.2155,-2.8530,4.305
1.6650,0.6456,2.5522,-2.4984,3.629
1.6760,1.1370,1.7583,-2.0698,2.944
1.6920,1.2051,1.4124,-3.8985,4.318
1.6980,0.8940,1.1638,-5.0865,5.294
1.7190,0.8970,0.9852,-5.9843,6.131
1.7230,0.9848,0.8658,-6.4481,6.580
1.7260,2.6006,0.3160,-7.2039,7.665
1.7400,1.6991,0.7772,-7.4184,7.650
1.7450,0.4881,1.1900,-6.3616,6.490
1.7570,-0.8220,1.2035,-5.0820,5.287
1.7650,-2.3755,1.2761,-4.1647,4.962
1.7780,-2.3665,1.3060,-3.1767,4.171
1.7840,-2.3584,1.0417,-3.0262,3.976
1.8020,-2.2629,0.4722,-2.8774,3.691
1.8080,-2.2491,0.2980,-2.6064,3.455
1.8160,-2.4597,0.0932,-2.5859,3.570
1.8270,-3.3988,0.1086,-2.7780,4.391
1.8390,-2.9983,-0.5184,-2.7218,4.082
1.8450,-3.6512,-0.8673,-2.6844,4.614
1.8570,-4.7575,-0.4253,-2.5489,5.414
1.8640,-4.4459,-1.7731,-1.7640,5.101
1.8760,-3.7053,-2.0746,-1.4838,4.498
1.8860,-4.3230,-1.5403,-1.4466,4.812
1.8990,-4.1077,-1.6922,-1.3332,4.638
1.9260,-2.6756,-2.6579,-0.7945,3.854
1.9280,-1.8376,-2.8579,-0.3869,3.420
1.9300,-0.9590,-2.2651,-0.5742,2.526
1.9400,0.2388,-1.8271,-0.5224,1.915
1.9450,0.5465,-1.8826,-0.8597,2.140
1.9570,0.3667,-2.2879,-1.4030,2.709
1.9640,-0.8117,-2.4710,-1.9411,3.245
1.9780,-2.4569,-2.7356,-2.2724,4.322
1.9840,-3.6389,-2.7921,-2.4877,5.218
2.0090,-4.5906,-2.2610,-1.9050,5.460
2.0110,-3.4181,-1.9804,-0.5386,3.987
2.0190,-3.2324,-1.3293,0.2174,3.502
2.0240,-3.1763,-0.0840,0.4165,3.205
2.0360,-3.4156,0.2280,0.2634,3.433
2.0450,-4.1250,-0.2010,-0.3171,4.142
2.0560,-4.1844,-0.1617,-1.3938,4.413
2.0640,-4.7749,-0.4188,-1.4951,5.021
2.0750,-4.1227,-1.7595,-2.4001,5.085
2.0830,-4.0586,-2.3781,-1.3496,4.894
2.0960,-3.9232,-1.9095,3.0594,5.329
2.1110,-2.0875,0.1354,12.3520,12.528
2.1150,-1.2198,2.2183,14.4111,14.632
2.1260,-0.1767,2.5535,6.0640,6.582
2.1350,1.3448,-0.0701,-0.4593,1.423
2.1440,-0.5967,0.6691,-0.4798,1.017
2.1580,-1.8681,1.8653,1.0049,2.825
2.1650,-1.4160,3.1142,2.5064,4.241
2.1770,-0.1680,4.2856,3.2790,5.399
2.1850,1.6077,4.7323,3.0921,5.877
2.1960,2.4912,4.7879,2.9296,6.141
2.2040,3.0949,4.2670,1.8957,5.602
2.2170,3.4648,2.5940,1.1221,4.471
2.2340,2.4597,2.0636,-0.1741,3.215
2.2360,3.0533,1.4838,0.0640,3.395
2.2460,0.8325,0.3915,0.4401,1.020
2.2590,-0.3104,0.4337,1.1364,1.255
2.2640,-1.5107,0.7254,1.1291,2.021
2.2750,-0.7266,0.9169,1.0810,1.593
2.2840,-2.1076,0.5365,-0.1674,2.181
2.2960,-0.6415,0.5419,-1.3046,1.552
2.3120,0.8633,1.8802,-1.6853,2.668
2.3160,0.7889,0.4390,-1.0087,1.354
2.3340,0.4946,-1.1310,-0.8081,1.475
2.3360,0.8871,-0.9642,-1.2758,1.829
2.3460,1.0034,-0.0340,-1.6939,1.969
2.3540,0.6648,0.4208,-0.7009,1.054
2.3650,0.0138,0.0503,-0.2871,0.292
2.3790,0.8425,-0.1493,0.2219,0.884
2.3830,1.4143,-0.4006,0.2038,1.484
2.4000,1.1456,-0.1754,-0.1760,1.172
2.4050,0.3207,0.4677,1.0793,1.219
2.4160,-0.2353,0.2268,0.1435,0.357
2.4260,-1.2498,0.1325,0.2705,1.286
2.4360,-3.0967,2.2791,-0.9918,3.971
2.4450,-2.7724,1.9049,-2.5153,4.200
2.4610,-2.5561,-1.7329,-2.8713,4.217
2.4660,4.0300,-1.0066,-0.6215,4.200
2.4780,4.4719,0.2334,2.6251,5.191
2.4870,1.7451,3.0706,4.0832,5.399
2.4970,-4.3502,-0.2535,2.5488,5.048
2.5060,-6.0394,-0.3686,-1.8085,6.315
2.5180,0.0225,-0.6270,-2.0608,2.154
2.5490,4.0681,-0.1946,1.4987,4.340
2.5510,2.8090,0.0785,3.4834,4.476
2.5540,0.5118,0.2454,3.2119,3.262
2.5610,-1.2858,0.6850,1.5342,2.116
2.5650,-1.4234,0.8737,0.3079,1.698
2.5780,-0.1075,-0.1399,-0.3338,0.378
2.5850,0.5599,-0.7519,-0.1204,0.945
2.5970,-0.5752,-0.1867,0.1717,0.629
2.6060,-2.1795,0.5348,0.5971,2.322
2.6180,-3.0925,0.7560,0.4362,3.213
2.6470,-1.7882,0.6078,0.6364,1.993
2.6490,0.4984,-0.1642,1.1842,1.295
2.6510,0.9398,0.3602,1.4591,1.773
2.6560,0.0945,0.1773,0.8728,0.896
2.6660,-0.2402,-0.5377,0.4625,0.749
2.6820,-0.0537,-0.7708,0.1190,0.782
2.6880,-0.4391,-0.4422,-0.0645,0.627
2.7110,-0.2527,-0.1253,-0.5257,0.597
2.7130,0.6634,0.6385,-0.9903,1.352
2.7170,2.3299,0.1319,-0.2930,2.352
2.7280,3.3550,0.4188,0.1175,3.383
2.7360,3.9265,-0.3078,0.5103,3.971
2.7460,3.3315,-0.9955,0.7885,3.565
2.7560,-0.6118,0.6617,1.3738,1.643
2.7660,-2.5497,1.0402,-1.1004,2.965
2.7840,1.4339,0.0136,1.0429,1.773
2.8140,4.9855,-0.3829,0.9893,5.097
2.8180,5.4391,-0.7999,0.1175,5.499
2.8200,4.3351,-0.5252,-1.2733,4.549
2.8210,2.5228,-0.0312,-1.8794,3.146
2.8290,-0.3172,0.4511,-1.9256,2.003
2.8370,-2.6074,0.8842,-2.2354,3.546
2.8480,-3.2311,1.0109,-2.0831,3.975
2.8580,-1.7930,0.4275,-0.9525,2.075
2.8650,0.3252,-0.3232,0.4834,0.666
2.8860,1.9814,-0.7317,1.6455,2.678
2.8910,1.8375,-0.9873,1.1543,2.384
2.9150,0.9019,-0.5335,0.7867,1.310
2.9170,-0.8306,0.0743,0.9675,1.277
2.9170,-0.2463,0.2821,1.1441,1.204
2.9250,-0.2114,-0.0369,1.0869,1.108
2.9360,-0.5028,-0.8470,0.0162,0.985
2.9460,-0.7867,-1.1719,-0.9189,1.684
2.9560,-0.3629,-1.5712,-1.4571,2.173
2.9680,2.2377,-2.7010,-1.5237,3.824
2.9920,3.3875,-3.0118,-1.5146,4.779
2.9960,3.0425,-1.8506,-1.4830,3.858
3.0200,1.8382,-0.5663,-1.6831,2.556
3.0220,1.1408,0.4000,-0.9446,1.534
3.0250,1.8158,0.4820,0.1564,1.885
3.0300,2.3113,2.1643,0.8033,3.267
3.0360,2.1668,2.3284,1.0140,3.338
3.0460,1.0792,2.2520,0.7745,2.615
3.0560,0.5202,2.6980,0.1498,2.752
3.0660,1.1543,2.1275,0.5175,2.475
3.0780,1.3254,1.1064,1.5913,2.348
3.0860,1.6093,-0.2876,2.3005,2.822
3.0990,0.9005,-0.6519,2.2008,2.466
3.1050,-0.9182,0.5996,0.6982,1.300
3.1210,-0.4912,1.0041,-2.5316,2.767
3.1270,0.7895,1.1566,-4.4831,4.697
3.1360,2.1715,0.0985,-1.1600,2.464
3.1480,1.5992,1.3689,-3.1411,3.781
3.1560,1.1014,-0.5364,1.1236,1.662
3.1650,-0.5628,1.0991,0.4281,1.307
3.1750,0.4200,0.9565,-1.2193,1.606
3.1850,-3.4307,-0.2093,-1.1088,3.612
3.2010,-4.1041,-1.1790,-1.1933,4.434
3.2070,-3.1876,-1.1127,-0.5437,3.420
3.2390,-3.5219,-0.1520,0.0163,3.525
3.2410,-3.0317,0.5426,1.2175,3.312
3.2430,-0.9652,0.5865,2.3174,2.578
3.2450,1.6149,0.4206,2.8762,3.325
3.2560,3.0922,-0.5391,3.5058,4.706
3.2660,2.7383,-1.6955,3.3144,4.621
3.2750,2.1350,-1.9734,2.8393,4.064
3.2860,1.9666,-1.6000,3.3456,4.198
3.3080,1.2520,-0.5065,4.4850,4.684
3.3140,1.3988,1.3539,5.0713,5.432
3.3180,1.7871,2.5771,4.4754,5.465
3.3280,2.8821,3.7007,1.5192,4.930
3.3410,2.3010,3.4642,-0.7149,4.220
3.3490,-0.7175,1.1474,-2.0555,2.461
3.3560,-2.5942,-0.7793,-1.6309,3.162
3.3650,-1.7997,-2.2331,-1.0098,3.041
3.3760,-1.5136,-2.9405,0.5536,3.353
3.3860,-1.5891,-2.9106,1.9143,3.829
3.4070,-0.0200,-3.1233,1.9823,3.699
3.4080,0.1993,-2.7085,1.8467,3.284
3.4370,-0.9946,-1.2442,1.0974,1.934
3.4390,-1.4377,-0.1110,-0.8704,1.684
3.4410,-0.3624,-0.4687,-2.0948,2.177
3.4480,1.9404,-2.0927,-3.1844,4.276
3.4550,3.6352,-3.6489,-5.1476,7.282
3.4650,4.4839,-4.3096,-15.3193,16.534
3.4750,1.8063,-5.6972,-5.6840,8.248
3.4850,1.1707,-6.2303,-2.3683,6.767
3.5080,0.6565,-6.9006,-0.7334,6.970
3.5080,0.1187,-7.2960,-0.7081,7.331
3.5270,-0.3635,-7.1959,-0.4839,7.221
3.5270,-0.6423,-6.5164,-0.6384,6.579
3.5480,-0.0635,-5.7508,-0.4380,5.768
3.5480,0.0059,-4.3803,0.0083,4.380
3.5550,0.3609,-3.2740,1.3561,3.562
3.5660,0.5154,-3.0319,2.7370,4.117
3.5760,-0.0254,-2.0406,3.6021,4.140
3.5860,-9.0072,13.4711,1.0223,16.237
3.6020,-10.6290,27.9361,-4.0951,30.169
3.6070,-2.8242,26.5970,-8.3693,28.025
3.6320,6.0254,10.9931,-9.4531,15.701
3.6350,7.9425,-0.4707,-6.5946,10.334
3.6380,11.2755,-4.2040,-11.3579,16.547
3.6460,13.4069,-4.1884,-18.1309,22.935
3.6570,6.8477,-3.0248,-9.2361,11.889
3.6690,1.2180,-1.7051,-6.1678,6.514
3.6760,0.4534,-0.3986,-1.9719,2.062
3.6860,0.3511,0.4007,1.1019,1.224
3.6960,0.1040,0.4375,1.9070,1.959
3.7060,-0.2515,0.4960,2.4931,2.554
3.7160,-0.7788,0.6285,3.2969,3.445
3.7250,-0.4109,0.5578,4.2165,4.273
3.7360,0.8210,0.4255,4.5178,4.611
3.7450,1.8033,0.1375,3.8283,4.234
3.7560,1.7136,-0.1103,2.5827,3.101
3.7680,0.7068,-0.1963,0.9024,1.163
3.7750,-0.1246,-0.1521,-0.4884,0.526
3.7850,-0.3258,-0.1788,-1.5554,1.599
3.7960,-0.3895,-0.2166,-2.3739,2.415
3.8080,-0.8364,-0.0530,-2.9386,3.056
3.8400,0.2450,-0.4470,-3.0379,3.080
3.8420,0.7771,-0.4915,-3.2724,3.399
3.8440,0.7833,-0.5264,-3.1983,3.335
3.8450,0.5820,-0.4587,-2.8433,2.938
3.8560,0.5540,-0.6165,-2.5092,2.643
3.8680,0.5378,-0.5018,-2.1559,2.278
3.8750,0.2061,-0.3253,-2.0158,2.052
3.8850,-0.3007,-0.0414,-1.7983,1.824
3.8950,-0.8598,0.1847,-1.6188,1.842
3.9070,-1.3677,0.1760,-3.1514,3.440
3.9320,-1.0669,-0.4167,-4.1605,4.315
3.9350,-0.6914,-1.0286,-2.4648,2.759
3.9370,-0.9894,-0.6242,-0.8858,1.467
3.9450,-0.3954,0.2054,1.7263,1.783
3.9560,0.5475,1.3753,3.8968,4.168
3.9650,1.7047,1.3214,4.9865,5.433
3.9760,1.4367,0.2147,3.0298,3.360
3.9890,0.8666,-0.5486,0.4197,1.108
4.0090,1.2902,-0.9365,-0.9961,1.880
4.0100,1.7898,-1.1932,-0.6487,2.247
4.0270,1.5125,-1.8579,2.1305,3.206
4.0280,0.2762,0.0165,0.3818,0.472
4.0360,2.9098,1.8195,1.4868,3.740
4.0450,5.3118,1.5573,0.8622,5.602
4.0550,2.8091,1.1173,0.2105,3.030
4.0650,1.1614,0.7208,0.1739,1.378
4.0750,1.2879,0.2033,-0.3570,1.352
4.0890,1.4893,-0.2186,-0.7091,1.664
4.0950,1.4519,-0.5450,-0.5493,1.645
4.1160,1.2610,-0.6872,-0.0766,1.438
4.1180,1.0872,-0.6405,0.0662,1.264
4.1250,0.7773,-0.4360,-0.0394,0.892
4.1390,0.6778,-0.4142,-0.2928,0.847
4.1450,0.6315,-0.3666,-0.5253,0.900
4.1560,0.9039,-0.3818,-0.8427,1.293
4.1650,0.8817,-0.3850,-1.0178,1.401
4.1760,0.7714,-0.5127,-0.9958,1.360
4.1930,0.4182,-0.8175,-0.8147,1.228
4.1980,0.5779,-1.1795,-0.7721,1.524
4.2320,0.6006,-1.0598,-1.0227,1.591
4.2340,0.2158,-0.5952,-1.0081,1.190
4.2360,-0.1866,-0.5183,-0.3688,0.663
4.2390,-0.0908,-0.6303,0.1366,0.651
4.2450,0.2958,-1.0845,0.5163,1.237
4.2560,0.4444,-0.8444,0.6339,1.146
4.2640,0.7102,-0.4706,0.5256,1.001
4.2750,0.7957,-0.4344,0.6727,1.129
4.2910,0.0472,-0.1897,0.6044,0.635
4.2950,0.2288,0.0884,0.2447,0.346
4.3200,0.1879,-0.0881,0.1245,0.242
4.3220,0.4011,-0.1469,0.4715,0.636
4.3250,0.2149,-0.1624,0.4869,0.556
4.3370,0.2333,-0.1063,0.4203,0.492
4.3450,0.4412,0.0071,0.0573,0.445
4.3560,0.4458,0.0223,-0.4616,0.642
4.3650,0.3042,0.2980,-1.1008,1.180
4.3750,0.0483,0.3915,-1.5302,1.580
4.4000,0.5836,0.5400,-1.2680,1.497
4.4030,0.4333,0.9834,-0.5521,1.208
4.4150,0.2199,0.7251,0.2123,0.787
4.4160,0.3461,0.3886,0.6594,0.840
4.4450,0.6660,-0.1256,0.9497,1.167
4.4470,1.1236,-0.2305,0.6337,1.310
4.4480,0.4722,0.1243,-0.3102,0.578
4.4560,0.3588,0.2895,-0.3790,0.597
4.4650,0.1309,0.4426,-0.6732,0.816
4.4750,0.0077,0.4465,-0.6095,0.756
4.5020,-0.4891,0.6262,-0.3396,0.864
4.5040,-0.2831,0.5593,-0.1718,0.650
4.5070,-0.5468,0.4614,0.0128,0.716
4.5150,-0.6769,0.4712,0.2629,0.866
4.5330,-0.4482,0.5026,0.3073,0.740
4.5390,-0.2538,0.5630,0.6083,0.867
4.5440,-0.4932,0.7624,0.7307,1.166
4.5560,-0.3832,0.5166,0.9149,1.118
4.5640,-0.4906,0.5797,0.6033,0.970
4.5750,-0.6041,0.6307,0.6165,1.069
4.5850,-0.7160,0.7055,0.4324,1.094
4.5970,-0.7609,0.6246,0.2788,1.023
4.6220,-0.7939,0.6013,0.1593,1.009
4.6260,-0.7160,0.7532,0.0587,1.041
4.6270,-0.3813,0.6977,0.1707,0.813
4.6390,-0.2570,0.5448,0.2596,0.656
4.6450,-0.1748,0.4188,0.0014,0.454
4.6560,-0.2464,0.0558,-0.0744,0.263
4.6640,-0.1106,-0.3362,-0.1280,0.376
4.6750,-0.0109,-0.5560,-0.2783,0.622
4.6840,0.0714,-0.8620,-0.3883,0.948
4.6960,-0.2269,-1.0101,-0.5654,1.180
4.7210,0.4335,-1.1960,-0.0379,1.273
4.7240,0.5052,-1.2302,0.0841,1.333
4.7260,0.3613,-1.1965,0.0029,1.250
4.7380,0.4331,-1.1339,0.0406,1.214
4.7430,0.4201,-1.1023,-0.0377,1.180
4.7580,0.4986,-1.0353,-0.3110,1.190
4.7660,0.5483,-0.9711,-0.4864,1.217
4.7760,0.6009,-0.9526,-0.6144,1.283
4.7860,0.7070,-0.9124,-0.6786,1.339
4.7990,0.7977,-0.8645,-0.6557,1.347
4.8360,0.8775,-0.8086,-0.5379,1.309
4.8380,0.9186,-0.7304,-0.3900,1.237
4.8400,0.9478,-0.7042,-0.2756,1.212
4.8410,0.9877,-0.7352,-0.2331,1.253
4.8440,0.9987,-0.7567,-0.1693,1.264
4.8560,0.9678,-0.7137,-0.1348,1.210
4.8640,0.9579,-0.5916,-0.0215,1.126
4.8760,0.8713,-0.4024,0.1116,0.966
4.8860,0.7641,-0.2297,0.2860,0.848
4.9060,0.6153,-0.0471,0.3606,0.715
4.9080,0.4935,0.0729,0.3402,0.604
4.9150,0.4605,0.1230,0.2958,0.561
4.9390,0.3586,0.1916,0.2045,0.455
4.9410,0.2673,0.3696,0.1997,0.498
4.9450,0.1894,0.5398,0.1442,0.590
4.9580,0.1576,0.6832,0.1542,0.718
4.9640,0.1254,0.7475,0.1718,0.777
4.9760,0.0620,0.8426,0.2290,0.875
4.9850,-0.0378,0.8103,0.1954,0.834
5.0000,-0.0443,0.7992,0.2018,0.825
5.0110,0.0184,0.8404,0.3677,0.917
5.0520,0.0105,0.7809,0.4716,0.912
5.0540,-0.0284,0.7670,0.5713,0.957
5.0560,-0.1126,0.6527,0.7089,0.970
5.0570,-0.2450,0.5432,0.6742,0.900
5.0590,-0.3412,0.3453,0.6614,0.820
5.0650,-0.5261,0.1260,0.7315,0.910
5.0750,-0.5672,-0.0377,0.8206,0.998
5.0840,-0.5081,-0.2175,0.8498,1.014
5.0950,-0.4936,-0.3537,0.8106,1.013
5.1040,-0.4519,-0.5352,0.7309,1.012
5.1160,-0.4957,-0.6975,0.7049,1.109
5.1450,-0.4859,-0.8716,0.7344,1.239
5.1460,-0.4914,-1.0332,0.8876,1.448
5.1480,-0.4341,-1.1436,1.0048,1.583
5.1580,-0.4105,-1.2319,1.0806,1.689
5.1640,-0.3482,-1.3800,1.0341,1.759
5.1750,-0.2750,-1.5458,0.8336,1.778
5.1850,-0.2671,-1.6966,0.5595,1.806
5.1960,-0.1585,-1.7946,0.2905,1.825
5.2060,-0.0694,-1.8206,0.0048,1.822
5.2220,0.0653,-1.7907,-0.1682,1.800
5.2320,0.1564,-1.7734,-0.0735,1.782
5.2360,0.2546,-1.8055,0.0688,1.825
5.2630,0.3145,-1.7792,0.0855,1.809
5.2650,0.3886,-1.6593,-0.0268,1.704
5.2660,0.4698,-1.5544,-0.1671,1.632
5.2770,0.4633,-1.4792,-0.1020,1.553
5.2840,0.5061,-1.4787,0.0273,1.563
5.2990,0.5767,-1.4902,0.1831,1.608
5.3060,0.5941,-1.4779,0.2119,1.607
5.3310,0.5164,-1.4014,0.2520,1.515
5.3330,0.4306,-1.3037,0.3483,1.417
5.3360,0.3481,-1.0935,0.5610,1.277
5.3450,0.2110,-0.7845,0.9030,1.215
5.3540,0.1798,-0.3045,1.1824,1.234
5.3650,0.0886,0.2487,1.4610,1.485
5.3780,-0.0494,0.6683,1.6529,1.784
5.3840,-0.1521,1.0373,1.5951,1.909
5.3960,-0.4008,1.3050,1.4161,1.967
5.4050,-0.6236,1.4470,1.1576,1.955
5.4190,-0.6980,1.5187,0.8656,1.882
5.4550,-0.7613,1.4846,0.5810,1.767
5.4570,-0.7976,1.3690,0.3422,1.621
5.4590,-0.8548,1.1768,0.2655,1.479
5.4600,-0.8895,0.9008,0.2067,1.283
5.4650,-0.8729,0.6296,0.1690,1.089
