time,ax,ay,az,aT
17.2100,1.8456,0.8823,2.0576,2.901
17.2190,1.5053,2.1492,2.6886,3.757
17.2370,0.7075,3.5099,3.5533,5.044
17.2390,0.1362,4.2993,3.8525,5.774
17.2450,0.2204,4.7339,3.2554,5.749
17.2510,0.6492,5.1859,2.1507,5.652
17.2610,0.6291,5.1834,2.1889,5.662
17.2680,1.3828,5.6852,0.6180,5.883
17.2770,2.0696,6.0991,-1.1440,6.541
17.2850,1.9638,6.1694,-1.7323,6.702
17.2940,1.4697,5.7762,-0.7460,6.007
17.3020,0.9888,5.2507,0.5886,5.375
17.3110,0.5756,4.6221,1.2825,4.831
17.3190,0.5625,4.5625,1.0638,4.719
17.3270,0.4238,3.4685,0.1954,3.500
17.3350,0.2274,2.4596,-0.0689,2.471
17.3440,-0.9005,2.1231,-0.7786,2.434
17.3520,-0.8610,1.6566,-0.5044,1.934
17.3600,-0.6724,1.8447,0.4957,2.025
17.3720,0.3088,2.5698,0.1122,2.591
17.3770,0.3416,2.5608,-0.1586,2.588
17.3860,-0.0262,2.6397,-0.4441,2.677
17.3940,-0.2380,3.0374,-0.5224,3.091
17.4030,-0.2209,3.6145,-0.7923,3.707
17.4110,-0.5603,3.6467,-0.2732,3.700
17.4200,-0.9604,3.7425,0.0853,3.865
17.4270,-1.2635,3.5699,0.0459,3.787
17.4360,-1.2369,3.5982,-0.1892,3.810
17.4450,-1.3704,3.1420,-0.4030,3.451
17.4530,-1.4089,2.2412,-0.9076,2.798
17.4610,-1.9003,1.1313,-1.8583,2.889
17.4700,-1.7512,0.2425,-2.2762,2.882
17.4770,-1.3966,-0.3874,-2.6323,3.005
17.4860,-1.3987,-0.3282,-2.8444,3.187
17.4940,-1.2792,-1.0289,-3.1256,3.530
17.5030,-1.2696,-1.6858,-3.8260,4.369
17.5120,-1.5069,-2.1425,-3.9673,4.754
17.5200,-1.2689,-2.5955,-4.1207,5.033
17.5310,-1.0099,-3.1053,-4.3237,5.418
17.5370,-0.6903,-3.5744,-4.3797,5.695
17.5450,-0.6628,-3.4949,-4.5233,5.754
17.5530,-0.2610,-3.9259,-4.5374,6.006
17.5620,0.0684,-4.2799,-4.5763,6.266
17.5700,0.1060,-5.1682,-4.9277,7.142
17.5790,0.5895,-5.4349,-3.4047,6.440
17.5870,1.6634,-5.4750,-4.4656,7.258
17.5950,1.9500,-5.5057,-4.7681,7.540
17.6030,2.0177,-5.4637,-4.7739,7.531
17.6120,1.6389,-5.5218,-4.3606,7.224
17.6210,1.4678,-5.8171,-3.3798,6.886
17.6300,1.3250,-5.9627,-2.4126,6.567
17.6380,1.3814,-6.1188,-1.8874,6.551
17.6490,1.2838,-6.2881,-1.4266,6.574
17.6540,1.2959,-6.2965,-1.0592,6.515
17.6630,1.0497,-6.3542,-0.9679,6.513
17.6710,0.9577,-6.1853,-0.5279,6.281
17.6800,0.9230,-5.7303,-0.0146,5.804
17.6880,0.7705,-5.0462,0.5893,5.139
17.6960,0.3444,-4.0563,1.2286,4.252
17.7060,-0.5129,-2.6211,1.7598,3.198
17.7130,-0.5102,-2.6771,1.9043,3.325
17.7230,-1.6683,-0.6783,2.5014,3.082
17.7300,-2.3586,2.5942,3.5947,5.021
17.7380,-2.2394,5.1912,6.0613,8.289
17.7460,-1.8411,7.9599,7.5132,11.099
17.7550,-2.2396,9.0005,6.7022,11.443
17.7630,-2.9646,8.3506,4.8395,10.097
17.7720,-2.9298,8.3536,4.7997,10.070
17.7800,-1.7100,7.0492,2.1963,7.579
17.7950,-0.6134,4.8912,0.3075,4.939
17.7970,-0.2177,2.1385,0.1138,2.153
17.8060,-0.0296,-0.5233,1.2448,1.351
17.8140,-0.4627,-2.8273,2.4013,3.738
17.8230,-1.3074,-3.6656,3.2414,5.065
17.8340,-1.2985,-3.6329,3.1807,5.000
17.8390,-1.6307,-2.8690,4.2975,5.418
17.8500,-2.7231,-1.0584,5.1012,5.879
17.8560,-4.5177,0.7768,5.1847,6.921
17.8650,-4.6741,3.1166,3.0942,6.414
17.8720,-3.6025,5.7880,0.9463,6.883
17.8810,-3.6536,5.7286,1.0066,6.869
17.8890,-2.5057,6.7895,-0.4426,7.251
17.8980,-1.6104,7.1765,-2.8944,7.904
17.9070,-3.1428,5.4843,-4.9312,8.017
17.9160,-3.7493,2.1985,-5.8455,7.284
17.9230,-4.1871,-2.1554,-6.7681,8.245
17.9370,-3.8140,-4.4491,-7.3550,9.404
17.9400,-3.8748,-4.4595,-7.3454,9.426
17.9530,-3.2373,-5.5968,-5.9649,8.797
17.9560,-1.6881,-5.9115,-4.0081,7.339
17.9650,-1.0101,-5.2224,-2.5104,5.882
17.9730,-0.5802,-3.9992,-0.4590,4.067
17.9810,0.0296,-2.5404,0.2955,2.558
17.9900,0.7540,-0.9341,0.1677,1.212
17.9980,0.7181,-0.9627,0.2245,1.222
18.0090,0.9282,0.2349,-0.2524,0.990
18.0150,-0.2170,1.8911,-1.9747,2.743
18.0390,-0.1351,1.9489,-3.4500,3.965
18.0410,0.3327,2.0168,-5.2589,5.642
18.0410,1.5283,2.4350,-7.0968,7.657
18.0490,2.0448,2.7204,-7.4550,8.195
18.0570,2.0067,2.6625,-7.2500,7.980
18.0650,2.4470,2.4592,-5.8744,6.822
18.0750,2.5571,1.7775,-3.6167,4.773
18.0820,2.7484,0.8677,-1.7692,3.382
18.0910,2.9978,-0.1367,-0.1206,3.003
18.0990,2.0894,-0.9629,0.0830,2.302
18.1070,2.0553,-0.9866,0.2196,2.290
18.1160,1.1485,-1.5598,0.4037,1.979
18.1250,0.6639,-1.8579,0.8639,2.154
18.1320,0.5459,-1.9786,1.0564,2.308
18.1410,0.4865,-1.9598,1.0413,2.272
18.1520,0.4491,-1.8790,0.8545,2.112
18.1580,0.4757,-2.0097,0.5750,2.144
18.1690,0.4339,-2.0175,0.7444,2.194
18.1740,0.4208,-1.9618,0.4350,2.053
18.1840,0.2794,-1.8043,0.3702,1.863
18.1910,0.1465,-1.5655,0.7570,1.745
18.2000,0.4109,-1.4425,1.4592,2.093
18.2080,0.7022,-1.5135,2.0485,2.642
18.2160,1.1362,-1.6022,1.8071,2.669
18.2260,1.1444,-1.5908,1.9002,2.730
18.2380,1.3155,-1.9489,1.8989,3.022
18.2420,1.8455,-2.2451,1.6848,3.359
18.2520,2.2062,-2.2443,1.4918,3.483
18.2580,2.5130,-1.9083,1.4185,3.460
18.2670,2.7651,-1.3361,1.3829,3.368
18.2750,2.6311,-0.8411,1.3266,3.064
18.2840,2.6772,-0.8151,1.4247,3.140
18.2930,2.2516,-0.3775,1.6383,2.810
18.3000,1.8996,0.0589,2.2019,2.909
18.3110,1.6200,0.4158,2.7244,3.197
18.3170,1.5111,0.4975,2.5012,2.964
18.3260,1.3987,0.5401,1.6518,2.231
18.3340,1.4178,0.5610,1.7353,2.310
18.3430,1.4714,0.5774,1.1526,1.956
18.3500,1.7164,0.7262,0.9045,2.072
18.3730,1.9761,0.8706,0.9351,2.353
18.3740,1.5847,0.6392,1.2668,2.127
18.3840,1.2811,0.9917,1.6707,2.327
18.3850,1.1428,1.7517,2.3859,3.173
18.3930,1.1130,1.7461,2.4009,3.170
18.4010,0.5675,2.1922,3.3884,4.075
18.4090,-0.3748,2.2099,3.9418,4.535
18.4180,-0.5415,2.5048,3.6339,4.447
18.4270,-0.2223,3.9190,2.2088,4.504
18.4350,0.6138,4.7855,0.8670,4.902
18.4440,1.1697,5.3550,0.1126,5.482
18.4510,1.1594,5.3516,0.1484,5.478
18.4600,1.4472,5.5159,0.0557,5.703
18.4700,1.6669,5.3899,0.1673,5.644
18.4770,1.8294,5.2530,0.0910,5.563
18.4870,1.9902,4.8936,-0.3011,5.291
18.4930,2.0263,4.3538,-1.1187,4.931
18.5080,1.6613,3.5197,-1.5106,4.175
18.5120,1.6619,3.4701,-1.7778,4.238
18.5230,0.4189,3.0909,-1.6134,3.512
18.5280,-0.6773,2.4829,-0.5792,2.638
18.5360,-1.1337,2.6077,0.4487,2.879
18.5440,-1.1406,3.2114,0.8413,3.510
18.5530,-0.9662,3.9214,0.6741,4.095
18.5610,-0.9760,3.9142,0.4373,4.058
18.5700,-0.9335,4.2075,-0.0293,4.310
18.5770,-1.9581,4.3680,-0.5313,4.816
18.5860,-1.9211,4.0420,-1.0603,4.599
18.5940,-1.7482,3.0743,-0.6344,3.593
18.6030,-1.7680,2.5060,-0.2831,3.080
18.6120,-1.3142,2.0830,-0.1838,2.470
18.6200,-1.2919,2.1178,-0.4095,2.514
18.6280,-0.8986,1.6508,-0.5077,1.947
18.6370,-0.8182,1.0748,-0.7683,1.554
18.6460,-1.1648,0.3302,-1.4950,1.924
18.6530,-1.5662,-0.2714,-1.8779,2.460
18.6630,-1.7740,-0.6747,-2.2663,2.956
18.6700,-1.2442,-1.0397,-3.1058,3.504
18.6790,-1.2269,-0.9763,-3.2775,3.633
18.6860,-0.7367,-1.5986,-3.8849,4.265
18.6950,-0.5767,-2.1976,-4.2910,4.855
18.7040,-0.6095,-2.9090,-4.5785,5.459
18.7120,-0.7168,-3.3805,-4.3944,5.590
18.7200,-0.6605,-3.6148,-4.5347,5.837
18.7290,-0.6159,-3.5368,-4.6605,5.883
18.7370,-0.6851,-3.9325,-4.8872,6.310
18.7460,-0.2508,-4.7233,-4.5544,6.566
18.7540,0.1201,-4.6568,-2.6828,5.376
18.7620,0.9940,-4.6997,-3.2473,5.798
18.7700,1.0608,-5.0464,-3.4657,6.213
18.7810,0.7206,-5.3175,-3.0466,6.171
18.7870,0.7834,-5.2773,-3.0582,6.149
18.7970,0.7944,-5.7504,-2.3828,6.275
18.8060,0.9695,-6.1704,-2.1337,6.600
18.8120,0.9168,-6.5013,-1.9719,6.855
18.8220,0.4657,-6.6880,-1.7699,6.934
18.8300,0.0280,-6.6294,-1.3196,6.760
18.8380,-0.1810,-6.3840,-0.8575,6.444
18.8460,-0.1792,-6.4018,-0.7934,6.453
18.8550,-0.1803,-5.8596,-0.1277,5.864
18.8720,-0.1026,-5.2499,0.2264,5.256
18.8730,0.1737,-4.4700,0.5360,4.505
18.8800,0.4147,-3.5168,0.8550,3.643
18.8880,0.2320,-2.3490,1.1811,2.639
18.8960,-0.5285,-0.7303,1.3350,1.611
18.9070,-0.5004,-0.7734,1.4658,1.731
18.9190,-1.4319,1.3233,1.9371,2.748
18.9210,-1.6576,3.8203,3.7459,5.601
18.9310,-1.8590,5.4279,6.8436,8.930
18.9380,-0.7999,7.1058,8.6291,11.207
18.9490,-0.7170,7.5587,7.9570,10.998
18.9550,-0.6795,7.5622,7.9221,10.973
18.9650,-0.8124,6.9962,5.5114,8.943
18.9720,-1.0027,5.8996,2.4905,6.482
18.9810,-0.8374,4.3140,0.7970,4.466
18.9890,-0.7346,2.2664,0.9720,2.573
18.9970,-0.4514,0.0912,2.3913,2.435
19.0050,-0.0467,-2.0971,3.8282,4.365
19.0140,-0.0522,-2.0696,3.7589,4.291
19.0220,-0.2917,-3.9468,4.6456,6.103
19.0310,-0.8462,-4.3840,4.5598,6.382
19.0390,-1.7236,-3.1487,4.5317,5.781
19.0780,-3.1203,-1.1055,4.6965,5.746
19.0790,-3.3919,1.2348,-1.1447,3.787
19.0910,-2.1777,3.0583,-1.9192,4.216
19.0980,-0.0635,5.2734,-4.0435,6.646
19.1090,-0.1862,7.0211,-5.3931,8.855
19.1150,-3.6987,4.8643,-6.9828,9.279
19.1250,-6.8993,1.4618,-9.4302,11.776
19.1320,-6.8954,1.4610,-9.4248,11.769
19.1410,-6.3206,-1.3191,-9.4123,11.414
19.1490,-4.7111,-3.1755,-6.6350,8.735
19.1570,-2.5761,-4.0308,-3.0437,5.670
19.1650,-0.8264,-5.3150,-0.0641,5.379
19.1740,1.6652,-4.7006,1.0546,5.097
19.1820,1.6986,-4.7010,1.1103,5.120
19.1940,2.5789,-3.3988,0.7122,4.325
19.1990,3.7579,-2.5224,-0.7130,4.582
19.2090,2.9260,-1.0290,-2.3127,3.869
19.2160,1.1891,0.6526,-4.5395,4.738
19.2240,0.0373,2.0523,-6.5467,6.861
19.2350,0.8978,3.6218,-8.2363,9.042
19.2410,0.8773,3.5635,-8.0241,8.823
19.2530,0.8063,4.4107,-8.0976,9.256
19.2570,1.9737,4.2469,-6.0503,7.651
19.2690,2.7718,2.6431,-3.0655,4.906
19.2740,1.9244,1.0863,-0.9166,2.392
19.2830,1.4020,-0.2319,0.7201,1.593
19.2910,0.7631,-1.2755,1.5146,2.122
19.3010,0.7117,-1.3014,1.6861,2.246
19.3080,0.3525,-1.7383,1.9383,2.627
19.3160,0.1987,-2.0555,1.8959,2.803
19.3250,0.2396,-2.2903,1.3062,2.647
19.3380,-0.0469,-2.3435,0.6175,2.424
19.3410,-0.0697,-2.2348,0.2129,2.246
19.3540,-0.0819,-2.2975,0.1684,2.305
19.3580,-0.1180,-2.2964,0.3058,2.320
19.3670,0.2695,-2.0568,0.2114,2.085
19.3750,0.6088,-2.1080,0.4616,2.242
19.3830,0.9778,-2.1563,0.6669,2.460
19.3910,1.3170,-2.2799,0.9654,2.804
19.4000,1.7643,-2.3807,1.3599,3.260
19.4090,1.7874,-2.3613,1.4605,3.302
19.4170,3.0172,-2.5339,2.0520,4.442
19.4270,2.5537,-1.7236,1.8413,3.589
19.4340,2.3315,-1.2841,1.5743,3.092
19.4420,2.3487,-0.6479,1.4214,2.821
19.4510,2.2298,0.1440,1.3383,2.605
19.4590,2.0296,0.8165,0.7996,2.329
19.4670,2.0799,0.8413,0.8842,2.412
19.4750,1.8878,1.1385,0.0631,2.205
19.4840,1.6869,1.0601,-0.3352,2.020
19.4950,1.8267,0.8993,0.0001,2.036
19.5010,2.1868,0.8314,0.6951,2.441
19.5150,2.3426,0.5248,1.2011,2.684
19.5170,2.1969,1.5867,1.6643,3.180
19.5260,2.1814,1.5890,1.7014,3.190
19.5340,1.4568,2.0419,2.2925,3.398
19.5430,0.3335,2.5330,2.6558,3.685
19.5520,-0.8553,2.4960,3.4237,4.322
19.5600,-1.5439,2.4791,4.1027,5.036
19.5700,-1.7132,2.4240,4.0274,5.003
19.5760,-1.7658,2.4307,4.1168,5.097
19.5860,-1.2592,2.5390,2.7975,3.982
19.5930,0.1475,3.5086,1.0123,3.655
19.6020,0.8204,3.8878,0.0209,3.973
19.6090,0.9922,3.9653,0.4504,4.112
19.6210,1.6047,3.9920,0.7501,4.367
19.6320,2.5891,4.1661,-0.0069,4.905
19.6380,2.6275,4.1356,-0.1315,4.901
19.6440,3.3448,4.3165,-1.0187,5.555
19.6530,3.5838,4.4924,-1.5180,5.944
19.6600,3.0667,4.3692,-1.4771,5.539
19.6690,2.2162,3.6143,-0.8586,4.326
19.6760,0.6836,2.8577,-0.3717,2.962
19.6860,-1.1368,2.2217,-0.0375,2.496
19.6940,-1.1895,2.1786,-0.3100,2.501
19.7020,-2.1930,2.2198,-0.0085,3.120
19.7100,-2.5121,2.8557,0.3073,3.816
19.7190,-1.8045,3.7142,0.3166,4.142
19.7330,-2.3111,4.2081,-0.8275,4.872
19.7460,-2.9292,4.1222,-1.3455,5.233
19.7480,-3.4698,3.8862,-2.2077,5.658
19.7540,-3.4525,3.8911,-2.3935,5.726
19.7610,-3.3343,2.8463,-1.4574,4.620
19.7690,-3.3071,2.1065,-0.4890,3.951
19.7870,-3.0990,1.5532,0.4080,3.490
19.7890,-2.4812,1.1457,0.5357,2.785
19.7950,-1.4983,0.8027,-0.1138,1.704
19.8030,-1.4818,0.8550,-0.3574,1.748
19.8120,-0.9383,0.4415,-0.9251,1.390
19.8190,-0.4554,0.0137,-1.9163,1.970
19.8280,-0.5021,-0.5261,-2.3535,2.463
19.8360,-1.1937,-0.8656,-2.4293,2.842
19.8450,-1.5127,-1.3219,-3.5663,4.093
19.8540,-0.1137,-1.3696,-4.4077,4.617
19.8620,-0.1078,-1.3015,-4.5676,4.751
19.8700,0.2246,-1.6421,-5.2261,5.483
19.8790,0.4169,-2.0774,-5.7744,6.151
19.8930,0.5203,-2.5486,-5.9232,6.469
19.9040,0.5303,-2.9391,-5.5963,6.343
19.9060,0.7011,-3.3282,-5.0870,6.119
19.9130,0.6243,-3.6383,-5.1562,6.341
19.9210,0.6937,-3.5587,-5.2498,6.380
19.9290,0.7468,-4.3058,-4.4671,6.249
19.9390,0.5193,-4.7428,-2.8551,5.560
19.9460,1.0494,-5.2101,-3.1633,6.185
19.9550,1.1888,-5.6687,-3.3877,6.710
19.9630,0.5999,-6.0364,-3.1678,6.843
19.9710,0.0631,-6.5088,-2.5665,6.997
19.9800,0.1008,-6.4785,-2.5682,6.970
19.9920,-0.0317,-6.7524,-1.8154,6.992
19.9970,-0.0942,-6.8801,-1.1480,6.976
20.0120,-0.1234,-6.9011,-0.6224,6.930
20.0180,0.1002,-6.6431,-0.2679,6.649
20.0220,0.3419,-6.1214,0.3390,6.140
20.0300,0.3486,-6.1562,0.4321,6.181
20.0390,0.4558,-5.3935,1.2045,5.545
20.0470,0.2725,-4.2639,1.9289,4.688
20.0560,-0.4394,-2.6897,2.2513,3.535
20.0660,-1.5078,-0.6303,2.4972,2.984
20.0710,-2.4430,1.8400,3.4972,4.646
20.0810,-2.0835,4.9785,5.1283,7.445
20.0880,-2.0643,4.9373,5.2022,7.463
20.0980,-1.1244,6.8168,6.5531,9.522
20.1050,-0.9206,7.4719,5.6872,9.435
20.1140,-0.5287,7.4077,5.0372,8.974
20.1220,0.0999,6.6020,2.8031,7.173
20.1330,0.4766,5.1135,1.2438,5.284
20.1430,0.3976,2.9302,1.1163,3.161
20.1510,0.4014,2.9507,1.0551,3.159
20.1580,0.6270,0.5681,2.0473,2.215
20.1640,0.0165,-1.4367,3.1789,3.489
20.1740,-0.7264,-1.9961,3.6622,4.234
20.1810,-1.6263,-1.1936,4.6923,5.108
20.1920,-3.1906,0.0878,5.7781,6.601
20.1970,-5.0050,1.3911,5.5244,7.583
20.2080,-4.9839,1.3648,5.5731,7.600
20.2140,-4.9585,2.7115,3.0640,6.429
20.2230,-3.9599,5.1376,0.5139,6.507
20.2310,-3.4604,7.0536,-1.4148,7.983
20.2400,-2.9362,8.0163,-4.0378,9.444
20.2480,-4.1085,6.6195,-5.6945,9.650
20.2570,-4.1466,6.5926,-5.6907,9.646
20.2650,-3.6136,3.6831,-6.5209,8.315
20.2730,-2.8731,-1.4459,-6.9181,7.629
20.2820,-2.5895,-4.5152,-7.2437,8.920
20.3000,-2.5576,-5.8886,-6.7500,9.316
20.3020,-1.5940,-6.3912,-5.0025,8.271
20.3180,-0.2731,-6.0195,-2.7283,6.615
20.3190,-0.2608,-6.0360,-2.6392,6.593
20.3230,0.8893,-4.7166,-0.5819,4.835
20.3310,1.5882,-3.0675,0.1074,3.456
20.3400,2.0292,-1.7617,-0.0834,2.689
20.3510,1.9633,-0.5066,-0.9858,2.255
20.3570,0.0830,0.5988,-2.5702,2.640
20.3670,-0.2321,1.1210,-4.7358,4.872
20.3730,-0.2916,1.0464,-4.5478,4.676
20.3840,0.9688,1.7943,-7.2721,7.553
20.3900,1.0795,2.9402,-9.4038,9.912
20.3990,2.2758,3.6694,-8.6061,9.629
20.4070,2.5414,3.1439,-5.6917,6.981
20.4290,3.5912,2.1011,-1.9001,4.574
20.4290,2.9737,1.1804,-0.3158,3.215
20.4350,3.0328,1.1600,-0.1978,3.253
20.4400,2.2677,0.1344,0.0551,2.272
20.4500,1.6417,-0.8361,0.2503,1.859
20.4580,1.3336,-1.4352,0.5333,2.030
20.4660,0.9747,-1.9160,0.3902,2.185
20.4740,0.4949,-2.1979,0.6242,2.338
20.4830,0.4274,-2.2211,0.7989,2.399
20.4920,-0.0284,-2.3572,0.8172,2.495
20.5000,-0.2236,-2.2927,0.5817,2.376
20.5090,-0.2167,-2.0865,0.6159,2.186
20.5170,-0.1025,-1.9342,0.8347,2.109
20.5260,-0.0925,-1.9532,0.9827,2.188
20.5370,0.0453,-2.0073,1.0005,2.243
20.5760,0.0353,-1.9993,1.1271,2.295
20.5790,0.1706,-2.0275,1.1687,2.346
20.5810,0.4876,-2.0339,1.0857,2.357
20.5940,0.9287,-2.1748,1.1754,2.641
20.5970,1.5323,-2.1367,1.0282,2.823
20.5990,1.8311,-1.9584,0.9401,2.841
20.6010,1.8850,-1.4248,0.9098,2.532
20.6030,1.9279,-1.3982,1.0144,2.589
20.6080,1.7640,-0.8013,1.0363,2.197
20.6170,1.6444,-0.2629,1.2070,2.057
20.6250,1.5264,0.1377,1.5852,2.205
20.6330,1.5467,0.5183,2.0739,2.639
20.6530,1.5862,0.8981,2.1634,2.829
20.6540,1.6444,0.9242,2.2264,2.918
20.6600,1.7001,1.3010,1.8299,2.816
20.6700,0.7278,1.5560,1.1715,2.079
20.6760,1.5246,1.7848,0.8337,2.491
20.6870,2.4650,1.4986,0.3463,2.906
20.6930,3.0986,0.8558,0.3010,3.229
20.7010,3.6239,1.3059,0.4227,3.875
20.7090,3.6102,1.3018,0.4246,3.861
20.7180,3.3345,2.2752,1.0568,4.173
20.7260,2.7785,2.5611,2.0277,4.288
20.7340,1.6660,2.6916,2.5859,4.087
20.7430,0.5091,2.4934,2.9560,3.900
20.7520,-0.3005,2.3570,2.8539,3.714
20.7600,-0.2531,2.9461,2.1525,3.657
20.7680,-0.2989,2.9489,2.2351,3.712
20.7770,-0.0920,3.3833,1.4393,3.678
20.7940,0.1324,3.6556,0.9011,3.767
20.8030,0.8010,3.4121,0.6574,3.566
20.8040,1.7135,3.0436,0.0001,3.493
20.8130,2.2586,2.9420,-0.8336,3.801
20.8180,2.3376,3.2840,-1.4310,4.277
20.8300,2.3565,3.2451,-1.6057,4.320
20.8350,1.8978,3.5935,-1.5954,4.366
20.8450,1.0391,3.7435,-1.0638,4.028
20.8520,-0.0295,3.3247,-0.3397,3.342
20.8610,-1.0534,2.8500,-0.4102,3.066
20.8690,-2.0278,2.9875,-0.9154,3.725
20.8780,-2.0668,2.9548,-1.1859,3.796
20.8860,-2.7093,3.2242,-1.1611,4.369
20.8940,-3.3841,3.8738,-0.4142,5.160
20.9030,-3.0347,4.6087,0.0092,5.518
20.9110,-2.3623,4.8608,-0.5250,5.430
20.9190,-2.8466,4.3374,-0.9536,5.275
20.9350,-2.8088,3.5852,-1.4558,4.781
20.9360,-2.7890,3.6013,-1.6393,4.841
20.9460,-2.7134,2.8582,-2.4568,4.644
20.9530,-1.4669,1.7504,-1.5664,2.769
20.9630,-1.1392,1.2804,-0.5415,1.797
20.9700,-0.5538,0.7229,-0.3734,0.984
20.9780,-0.3210,0.3490,-0.9872,1.095
20.9880,-0.4799,-0.0001,-1.2782,1.365
20.9950,-0.4641,0.0649,-1.4986,1.570
21.0070,-0.3137,0.0130,-2.1153,2.139
21.0120,-0.3626,-0.3755,-2.8630,2.910
21.0220,0.1873,-0.8273,-3.6863,3.783
21.0280,0.4960,-1.4767,-4.4172,4.684
21.0370,0.5125,-2.0655,-4.7089,5.168
21.0450,0.1234,-2.5508,-4.4927,5.168
21.0550,0.1323,-2.4815,-4.6328,5.257
21.0620,-0.1094,-2.8597,-4.5548,5.379
21.0730,-0.1330,-3.1987,-4.5657,5.576
21.0810,-0.0971,-3.4802,-4.4887,5.681
21.1000,-1.3940,-4.9189,-5.8307,7.755
21.1020,-0.6823,-4.7360,-2.6388,5.464
21.1040,-0.6784,-4.6766,-2.7285,5.457
21.1120,0.5924,-4.6474,-3.4538,5.820
21.1210,1.0198,-4.7471,-3.9873,6.283
21.1300,0.4406,-5.0860,-3.6821,6.294
21.1380,0.1529,-5.4489,-2.8800,6.165
21.1490,0.1109,-5.7573,-2.1534,6.148
21.1540,0.0379,-6.0927,-1.4588,6.265
21.1650,0.0521,-6.0839,-1.4406,6.252
21.1710,0.0750,-6.2803,-0.9805,6.357
21.1800,-0.0639,-6.2343,-0.3638,6.245
21.1880,-0.1269,-5.9225,0.1289,5.925
21.1960,-0.0934,-5.4030,0.6149,5.439
21.2050,-0.3722,-4.8516,0.8205,4.934
21.2190,-0.1019,-4.0518,1.0386,4.184
21.2210,-0.1058,-4.1020,1.1562,4.263
21.2300,-0.0298,-3.1961,1.4424,3.507
21.2380,0.0485,-2.2141,1.5400,2.697
21.2470,-0.2010,-0.9977,1.5456,1.851
21.2550,-0.8959,0.3959,1.4546,1.754
21.2640,-1.6864,2.1066,1.4903,3.083
21.2720,-1.8689,4.7026,2.5666,5.674
21.2810,-1.8549,4.6636,2.6510,5.676
21.2890,-0.7564,6.2055,4.8736,7.927
21.2980,-0.2960,7.3097,6.3123,9.662
21.3090,0.0657,7.5072,6.9202,10.210
21.3140,0.2028,7.0654,5.1909,8.770
21.3240,-0.1951,5.5122,2.5908,6.094
21.3310,-0.1841,5.5308,2.5124,6.077
21.3400,-0.4896,3.3605,0.7809,3.485
21.3470,-0.0911,1.0249,0.4474,1.122
21.3620,0.5610,-1.5166,1.1243,1.969
21.3650,1.0764,-3.4855,2.1381,4.228
21.3790,0.7945,-4.7671,2.7704,5.571
21.3820,0.1256,-4.6641,3.1501,5.630
21.3900,0.1401,-4.6358,3.1127,5.586
21.3980,-0.8701,-3.6224,4.1172,5.553
21.4250,-2.4925,-2.0210,4.9548,5.903
21.4270,-3.5190,-0.5226,4.8104,5.983
21.4270,-3.3560,1.2217,3.3739,4.913
21.4370,-4.4498,4.9937,1.6706,6.894
21.4390,-1.1334,8.0425,0.9193,8.174
21.4510,-1.2568,7.9402,1.0445,8.107
21.4570,-0.2186,9.1929,-1.3316,9.291
21.4670,-2.9996,7.6894,-4.1704,9.248
21.4720,-4.3732,3.5679,-6.7595,8.806
21.4820,-5.2032,-1.1420,-8.9054,10.377
21.4890,-4.9022,-3.5734,-9.6952,11.437
21.5030,-3.6603,-4.7527,-7.9204,9.936
21.5060,-3.6988,-4.7618,-7.8814,9.923
21.5180,-2.6112,-5.1468,-5.3625,7.878
21.5240,-1.1955,-5.2540,-1.8319,5.691
21.5330,0.3131,-3.5761,0.1485,3.593
21.5400,0.5418,-2.4295,0.1255,2.492
21.5480,1.1907,-1.3874,-0.6331,1.935
21.5560,1.1972,-1.4099,-0.5390,1.927
21.5660,1.1138,-0.6346,-1.4919,1.967
21.5740,0.0315,0.1910,-2.8241,2.831
21.5830,0.0077,0.6772,-4.2626,4.316
21.5900,1.1010,1.5725,-6.8146,7.080
21.5990,0.9917,2.6837,-8.1642,8.651
21.6160,2.2220,3.4665,-7.3958,8.465
21.6190,2.2335,3.4356,-7.2154,8.298
21.6370,3.0421,2.8631,-4.0333,5.807
21.6400,2.8635,1.8432,-1.3177,3.651
21.6420,1.9872,0.7457,0.0995,2.125
21.6490,1.2663,-0.2373,0.5488,1.400
21.6580,0.7245,-1.0849,0.8021,1.531
21.6660,0.4062,-1.7944,1.0829,2.135
21.6740,0.3349,-1.8159,1.2464,2.228
21.6820,0.0872,-2.1865,1.3128,2.552
21.6910,-0.1536,-2.3560,0.9685,2.552
21.6990,-0.2482,-2.3244,0.6808,2.435
21.7080,-0.4896,-2.4448,0.8173,2.624
21.7160,-0.4850,-2.4824,0.7458,2.637
21.7250,-0.5064,-2.1633,0.8789,2.389
21.7330,-0.3733,-2.3495,1.0792,2.612
21.7420,-0.1704,-2.2193,1.3826,2.620
21.7500,0.1958,-2.0681,1.6754,2.669
21.7660,0.8218,-1.8568,1.8455,2.744
21.7800,1.3757,-1.6435,1.7408,2.761
21.7810,1.7232,-1.4274,1.4439,2.663
21.7840,1.7631,-1.4047,1.5430,2.732
21.7910,2.0797,-1.3212,1.4868,2.878
21.8020,2.4371,-1.2752,1.3529,3.065
21.8080,2.5612,-1.0516,1.2564,3.040
21.8170,2.5318,-0.8067,1.2777,2.948
21.8250,2.2872,-0.4440,1.2566,2.647
21.8340,2.1199,-0.0421,1.4109,2.547
