time,ax,ay,az,aT
3.6670,-1.1558,-1.4990,1.8623,2.655
3.6760,-1.4853,-0.6127,3.4623,3.817
3.6850,-1.3866,0.3318,3.3685,3.658
3.6940,-1.3863,0.3343,3.4106,3.697
3.7180,-1.0487,1.0967,2.5121,2.935
3.7190,-0.4097,1.6181,1.2497,2.085
3.7190,0.5302,1.9978,-1.0236,2.307
3.7270,1.3566,2.4338,-3.6592,4.599
3.7470,2.0093,2.9075,-4.6280,5.823
3.7480,2.1922,3.1642,-3.9199,5.494
3.7520,2.2205,3.1454,-3.9495,5.516
3.7640,1.9373,2.9109,-2.6519,4.389
3.7720,1.3021,1.9529,-1.2839,2.675
3.7780,0.4489,0.7442,-0.1518,0.882
3.7890,-0.1731,-0.4011,0.6580,0.790
3.7930,-0.3908,-1.0127,0.9885,1.468
3.8050,-0.2822,-1.2682,0.9815,1.628
3.8100,-0.2727,-1.2681,0.9920,1.633
3.8250,0.0750,-1.3087,0.7817,1.526
3.8270,0.4112,-1.1556,0.5141,1.330
3.8350,0.7806,-0.7912,0.1617,1.123
3.8440,1.0283,-0.4317,-0.1031,1.120
3.8520,1.1954,-0.0965,-0.5755,1.330
3.8730,1.2862,-0.1193,-0.4981,1.384
3.8740,1.0768,0.0319,-1.1076,1.545
3.8780,0.9360,0.1427,-1.8767,2.102
3.8860,0.7254,0.1350,-2.0888,2.215
3.8950,0.8153,-0.0692,-1.6695,1.859
3.9030,0.7581,-0.2547,-1.5415,1.737
3.9120,0.7483,-0.4016,-1.3717,1.613
3.9200,0.9035,-0.4307,-1.3668,1.694
3.9290,0.8313,-0.4785,-0.9373,1.341
3.9360,0.5879,-0.3484,-0.6116,0.917
3.9450,-0.8135,0.0392,0.5337,0.974
3.9530,-3.1889,0.6855,1.9537,3.802
3.9620,-4.4159,1.2214,1.9316,4.972
3.9700,-3.6052,1.1383,0.7952,3.863
3.9780,-3.6036,1.1402,0.8390,3.872
3.9870,-2.2377,0.7939,-0.6502,2.462
3.9980,-1.4194,0.2921,-1.7410,2.265
4.0040,-1.1775,-0.1904,-1.6991,2.076
4.0120,-0.8281,-0.3414,-0.4185,0.989
4.0220,-0.4338,-0.2202,1.0213,1.131
4.0290,-0.0734,-0.1590,1.3970,1.408
4.0370,-0.0636,-0.1565,1.4221,1.432
4.0450,0.1600,-0.0359,1.0595,1.072
4.0540,0.3221,0.0452,0.3223,0.458
4.0620,0.3830,0.0472,-0.1095,0.401
4.0710,0.3624,0.0278,-0.0676,0.370
4.0780,0.2815,0.0263,0.2127,0.354
4.0880,0.2782,0.0238,0.1888,0.337
4.0950,0.2162,0.0794,0.3362,0.407
4.1040,0.1745,0.0764,0.4459,0.485
4.1130,0.0944,0.0545,0.4242,0.438
4.1210,0.1325,-0.0058,0.4874,0.505
4.1300,0.1708,0.0522,0.4399,0.475
4.1380,0.2678,0.0717,0.3607,0.455
4.1460,0.2664,0.0720,0.3638,0.457
4.1550,0.2451,0.0335,0.3102,0.397
4.1630,0.2042,0.0930,0.2180,0.313
4.1710,0.0843,0.0936,0.2625,0.291
4.1810,0.0230,0.0747,0.2868,0.297
4.1880,-0.0384,0.0167,0.2910,0.294
4.1980,-0.0604,0.0371,0.3154,0.323
4.2050,-0.0624,0.0380,0.3218,0.330
4.2130,-0.0639,0.0392,0.3111,0.320
4.2220,-0.0452,0.0602,0.3615,0.369
4.2310,-0.0851,0.0225,0.3542,0.365
4.2390,-0.0849,0.0044,0.5039,0.511
4.2470,-0.0646,-0.0527,0.6733,0.678
4.2550,-0.0436,-0.0511,0.8034,0.806
4.2640,-0.0418,-0.0493,0.8170,0.820
4.2720,-0.0010,-0.0082,0.8513,0.851
4.2810,0.1182,-0.0650,0.7296,0.742
4.2890,0.1792,-0.0238,0.6868,0.710
4.2970,0.2597,0.0171,0.7208,0.766
4.3050,0.2813,0.0576,0.7126,0.768
4.3140,0.2831,0.0586,0.7219,0.778
4.3220,0.3437,0.0593,0.6314,0.721
4.3310,0.3257,0.0403,0.7154,0.787
4.3400,0.3471,0.0603,0.6414,0.732
4.3470,0.2904,0.0995,0.5069,0.593
4.3570,0.2142,0.0798,0.4888,0.540
4.3650,0.1383,0.1186,0.5671,0.596
4.3730,0.1413,0.1180,0.5655,0.595
4.3820,0.0858,0.0781,0.6611,0.671
4.3900,0.0306,0.0774,0.5614,0.568
4.3980,0.0343,0.0770,0.5216,0.528
4.4070,0.0575,0.0767,0.4249,0.436
4.4150,0.0613,0.0375,0.3885,0.395
4.4290,0.1043,0.0375,0.2743,0.296
4.4320,0.1075,0.0377,0.2781,0.301
4.4420,0.1691,0.0182,0.2225,0.280
4.4480,0.2106,0.0574,0.3229,0.390
4.4570,0.1933,0.0574,0.4424,0.486
4.4650,0.2154,0.0573,0.4053,0.463
4.4730,0.1979,0.0967,0.4674,0.517
4.4820,0.1777,0.1152,0.3507,0.410
4.4900,0.1769,0.1144,0.3528,0.411
4.5010,0.1563,0.0750,0.4520,0.484
4.5070,0.1940,0.0362,0.4728,0.512
4.5160,0.1541,0.0366,0.4544,0.481
4.5240,0.1150,0.0175,0.4942,0.508
4.5330,0.0960,-0.0012,0.4949,0.504
4.5410,0.0969,-0.0004,0.4954,0.505
4.5560,0.0982,0.0197,0.4190,0.431
4.5570,0.1573,0.0010,0.4411,0.468
4.5670,0.0804,0.0212,0.4826,0.490
4.5750,0.0627,-0.0362,0.4848,0.490
4.5840,0.0452,0.0232,0.4670,0.470
4.5910,0.0279,0.0817,0.5453,0.552
4.5990,0.0300,0.0811,0.5443,0.551
4.6070,0.0510,0.0807,0.5430,0.551
4.6160,0.0136,0.0416,0.4260,0.428
4.6240,-0.0426,0.0610,0.4848,0.490
4.6330,-0.1563,0.0802,0.3875,0.425
4.6440,-0.0750,0.0796,0.4648,0.478
4.6500,-0.0335,0.0790,0.4439,0.452
4.6590,-0.0316,0.0784,0.4426,0.451
4.6660,-0.1069,0.0585,0.4606,0.476
4.6760,-0.0650,0.0194,0.4590,0.464
4.6840,-0.0815,0.0196,0.4188,0.427
4.6920,-0.1173,0.0198,0.3406,0.361
4.7000,-0.0561,0.0201,0.3599,0.365
4.7120,-0.1119,0.0396,0.4175,0.434
4.7190,-0.1088,0.0395,0.4164,0.432
4.7260,-0.1059,0.0588,0.3573,0.377
4.7340,-0.0840,0.0392,0.3764,0.388
4.7420,-0.1394,0.0392,0.3956,0.421
4.7500,-0.1166,0.0199,0.4536,0.469
4.7580,-0.0556,0.0203,0.4145,0.419
4.7670,-0.0532,0.0207,0.4150,0.419
4.7760,-0.0120,0.0017,0.3770,0.377
4.7850,0.0289,0.0024,0.3974,0.398
4.7920,-0.0084,0.0416,0.4750,0.477
4.8010,-0.0449,0.0416,0.4935,0.497
4.8090,-0.0614,0.0803,0.4151,0.427
4.8240,-0.0971,0.0798,0.3382,0.361
4.8260,-0.0939,0.0795,0.3405,0.362
4.8390,-0.1489,0.0792,0.4399,0.471
4.8420,-0.0484,0.0789,0.3829,0.394
4.8520,-0.0270,0.0592,0.3646,0.370
4.8590,-0.0059,0.0977,0.4036,0.415
4.8680,-0.0430,0.0775,0.4026,0.412
4.8760,-0.0602,0.0962,0.4208,0.436
4.8850,-0.0573,0.0952,0.4194,0.434
4.8930,-0.0351,0.1137,0.4375,0.453
4.9010,-0.0329,0.0739,0.3585,0.368
4.9100,-0.0116,0.0345,0.2993,0.301
4.9180,0.0288,0.0536,0.2786,0.285
4.9260,-0.0087,0.0143,0.2576,0.258
4.9350,0.0705,0.0336,0.2945,0.305
4.9430,0.0717,0.0331,0.2920,0.303
4.9520,0.0731,0.0520,0.2704,0.285
4.9600,0.0358,0.0320,0.2879,0.292
4.9680,0.0956,0.0316,0.2663,0.285
4.9930,0.0776,0.0311,0.2449,0.259
4.9940,0.0982,0.0113,0.2433,0.263
4.9960,0.0992,0.0112,0.2417,0.261
5.0030,0.0613,0.0691,0.2788,0.294
5.0120,0.0430,0.0102,0.2764,0.280
5.0190,0.1217,0.0294,0.3128,0.337
5.0290,0.1218,-0.0289,0.3104,0.335
5.0360,0.1021,0.0491,0.3475,0.365
5.0440,0.0822,0.0488,0.3655,0.378
5.0520,0.0813,0.0486,0.3649,0.377
5.0610,0.0225,0.0292,0.2679,0.270
5.0690,0.0612,0.0101,0.3077,0.314
5.0780,0.0608,0.0299,0.3278,0.335
5.0860,0.0409,0.0300,0.2890,0.293
5.0960,0.0216,0.0495,0.2892,0.294
5.1030,-0.0165,0.0686,0.2894,0.298
5.1160,-0.0155,0.0681,0.2895,0.298
5.1220,0.0048,0.0676,0.3089,0.316
5.1290,0.0822,0.0479,0.3860,0.398
5.1370,0.0616,0.0477,0.3650,0.373
5.1440,0.0991,0.0475,0.3438,0.361
5.1540,0.0398,0.0666,0.4002,0.408
5.1610,0.0010,0.0660,0.3203,0.327
5.1700,0.0017,0.0653,0.3183,0.325
5.1780,0.0220,0.0452,0.3351,0.339
5.1860,0.0036,0.0061,0.2935,0.294
5.1950,0.0633,0.0253,0.4067,0.412
5.2030,0.0260,0.0249,0.4212,0.423
5.2120,0.0666,0.0244,0.3772,0.384
5.2200,0.0679,0.0239,0.3725,0.379
5.2280,0.0692,0.0235,0.2905,0.300
5.2370,0.0703,0.0230,0.3066,0.315
5.2450,0.1483,0.0227,0.2644,0.304
5.2660,0.1087,-0.0164,0.3384,0.356
5.2670,0.1469,-0.0161,0.2766,0.314
5.2710,0.1076,0.0421,0.3127,0.333
5.2790,0.1072,0.0416,0.3092,0.330
5.2880,0.0872,0.0604,0.2097,0.235
5.2960,0.1066,0.0598,0.2868,0.312
5.3040,0.0870,0.0400,0.3056,0.320
5.3120,0.0091,0.0398,0.2277,0.231
5.3210,0.0871,0.0204,0.2868,0.300
5.3290,0.0288,0.0206,0.3068,0.309
5.3370,0.0291,0.0209,0.3073,0.309
5.3460,0.0097,0.0598,0.2884,0.295
5.3540,0.0677,0.0015,0.3466,0.353
5.3620,0.0472,0.0213,0.3265,0.331
5.3710,0.0859,0.0407,0.3256,0.339
5.3870,0.1045,0.0406,0.2859,0.307
5.3900,0.0255,0.0598,0.2470,0.255
5.3960,0.0253,0.0595,0.2474,0.256
5.4040,0.0647,0.0590,0.2864,0.299
5.4130,0.0848,0.0584,0.3629,0.377
5.4220,0.0465,0.0385,0.2831,0.289
5.4340,0.0472,-0.0006,0.3200,0.323
5.4400,0.0478,0.0382,0.3754,0.380
5.4460,0.0479,0.0378,0.3721,0.377
5.4560,0.1056,0.0761,0.2909,0.319
5.4630,0.1041,0.0559,0.2881,0.311
5.4720,0.0836,0.0166,0.2856,0.298
5.4800,0.0838,0.0164,0.3218,0.333
5.4880,0.1233,0.0355,0.4150,0.434
5.4960,0.1426,0.0736,0.2937,0.335
5.5050,0.1423,0.0725,0.2905,0.332
5.5130,0.1616,0.0328,0.2687,0.315
5.5220,0.0641,0.0131,0.2472,0.256
5.5300,0.1416,-0.0064,0.2452,0.283
5.5450,0.1215,-0.0255,0.3015,0.326
5.5470,0.0826,-0.0058,0.2408,0.255
5.5560,0.0633,0.0331,0.2583,0.268
5.5640,0.0639,0.0327,0.2563,0.266
5.5730,0.0649,-0.0258,0.2545,0.264
5.5810,0.0658,-0.0447,0.2722,0.284
5.5890,0.0473,-0.0247,0.2510,0.257
5.6000,0.0484,-0.0243,0.2880,0.293
5.6060,0.0876,-0.0045,0.2277,0.244
5.6160,0.1066,0.0151,0.2264,0.251
5.6230,0.1064,0.0150,0.2253,0.250
5.6330,0.1256,0.0536,0.2822,0.313
5.6390,0.1254,0.0143,0.2228,0.256
5.6490,0.1058,0.0144,0.2036,0.230
5.6560,0.1053,-0.0048,0.2238,0.247
5.6650,0.0852,0.0150,0.2052,0.223
5.6730,0.0849,0.0152,0.2062,0.224
5.6830,0.0267,-0.0041,0.1488,0.151
5.6950,0.0266,0.0544,0.2273,0.235
5.6980,0.0070,0.0153,0.1888,0.190
5.7070,0.0071,-0.0425,0.2863,0.290
5.7150,0.0842,0.0358,0.2663,0.282
5.7250,0.0637,0.0937,0.3240,0.343
5.7320,0.0630,0.0929,0.3231,0.342
5.7410,0.0620,0.0146,0.2444,0.253
5.7490,0.0805,-0.0046,0.2438,0.257
5.7600,0.0221,0.0150,0.3395,0.341
5.7660,0.0809,-0.0044,0.3758,0.384
5.7750,0.0422,-0.0235,0.3730,0.376
5.7820,0.0814,0.0544,0.3704,0.383
5.7910,0.0811,0.0540,0.3682,0.381
5.7990,0.1582,0.0728,0.4437,0.477
5.8080,0.1377,0.1108,0.3437,0.386
5.8160,0.0594,0.0320,0.3604,0.367
5.8270,0.0985,0.0123,0.3379,0.352
5.8340,0.1565,-0.0071,0.4321,0.460
5.8420,0.1555,0.0125,0.4278,0.455
5.8490,0.1548,0.0126,0.4253,0.453
5.8580,0.0960,0.0127,0.4427,0.453
5.8660,0.1151,-0.0064,0.4022,0.418
5.8750,0.0568,0.0135,0.4015,0.406
5.8830,0.0190,-0.0443,0.3621,0.365
5.8910,0.0397,-0.0433,0.3041,0.310
5.9000,0.0405,-0.0422,0.3049,0.310
5.9080,0.0412,-0.0412,0.2278,0.235
5.9160,0.0613,0.0371,0.2871,0.296
5.9260,0.0043,0.0176,0.2875,0.288
5.9620,-0.0317,-0.0598,0.3842,0.390
5.9670,-0.0404,0.0384,0.2954,0.301
5.9750,-0.0557,0.0383,0.2404,0.250
5.9840,0.0054,-0.0003,0.3017,0.302
5.9920,0.0659,-0.0192,0.2842,0.292
6.0010,0.0674,0.0010,0.2671,0.276
6.0080,0.0875,0.0402,0.2507,0.269
6.0170,0.0879,0.0404,0.2547,0.272
6.0250,0.0496,0.0407,0.3564,0.362
6.0340,0.0889,0.0411,0.3410,0.355
6.0440,0.0889,0.0222,0.3648,0.376
6.0510,0.0114,0.0229,0.4074,0.408
6.0620,-0.0261,0.0428,0.4104,0.413
6.0670,-0.0052,0.0431,0.4327,0.435
6.0790,-0.0044,0.0435,0.4350,0.437
6.0840,-0.0038,0.0244,0.4563,0.457
6.0950,-0.0610,0.0056,0.4965,0.500
6.1010,-0.0978,0.0644,0.5355,0.548
6.1130,-0.0762,0.0642,0.6314,0.639
6.1190,-0.0550,0.1414,0.5327,0.554
6.1290,-0.0525,0.1401,0.5322,0.553
6.1360,-0.1069,0.3129,0.4547,0.562
6.1450,-0.1400,0.4831,0.4170,0.653
6.1510,-0.3462,0.4189,0.4763,0.723
6.1600,-0.4911,0.3361,0.5734,0.826
6.1740,-0.6333,0.1965,0.6887,0.956
6.1770,-0.5608,0.0975,0.7640,0.953
6.1850,-0.5476,0.0968,0.7623,0.944
6.1940,-0.5338,0.0575,0.8590,1.013
6.2020,-0.4419,-0.0004,0.9364,1.035
6.2100,-0.3314,-0.0575,0.8785,0.941
6.2260,-0.2218,-0.0557,0.7633,0.797
6.2270,-0.1912,0.0040,0.7071,0.732
6.2370,-0.0461,0.0432,0.8807,0.883
6.2440,-0.0394,0.0427,0.8729,0.875
6.2540,0.0820,-0.0161,0.9781,0.982
6.2610,0.2001,-0.0356,0.8665,0.890
6.2690,0.2576,-0.0163,0.5611,0.618
6.2770,0.3902,-0.0360,0.4512,0.598
6.2860,0.4813,-0.0368,0.6856,0.839
6.2940,0.6670,-0.0379,0.8349,1.069
6.3020,0.6556,-0.0389,0.8074,1.041
6.3110,0.6441,-0.1364,0.7621,1.007
6.3190,0.7101,-0.2323,0.5852,0.949
6.3270,0.6785,-0.4424,0.3175,0.870
6.3360,0.6667,-0.4368,0.0931,0.803
6.3450,0.5979,-0.5668,-0.0904,0.829
6.3530,0.5888,-0.5598,-0.0986,0.818
6.3620,0.5814,-0.6306,0.1814,0.877
6.3710,0.6924,-0.7006,0.4960,1.103
6.3780,0.8043,-0.7502,0.6537,1.280
6.3870,0.9750,-0.7602,0.3690,1.290
6.3950,1.0683,-0.6731,-0.0614,1.264
6.4030,1.1048,-0.3938,-0.3680,1.229
6.4120,1.1026,-0.3894,-0.3625,1.224
6.4200,1.1774,-0.1340,-0.5927,1.325
6.4290,1.0767,0.1371,-0.5325,1.209
6.4370,0.9971,0.4815,-0.4750,1.205
6.4460,0.8417,0.7631,-0.3403,1.186
6.4550,0.8425,0.6738,-0.2232,1.102
6.4640,0.8416,0.5088,-0.0458,0.985
6.4710,0.8383,0.5015,-0.0402,0.978
6.4790,0.9675,0.3790,0.3188,1.087
6.4870,1.1440,0.2427,0.7671,1.399
6.4960,1.3184,-0.0091,1.0322,1.674
6.5040,1.3547,-0.3177,1.0357,1.735
6.5140,1.2732,-0.6045,0.9737,1.713
6.5220,1.0931,-0.7324,0.9814,1.641
6.5290,1.0873,-0.7216,1.0539,1.677
6.5390,0.8846,-0.7298,1.1455,1.621
6.5460,0.7807,-0.6207,1.1734,1.540
6.5540,0.7368,-0.5128,1.4661,1.719
6.5630,0.7533,-0.4264,1.7062,1.913
6.5710,0.7336,-0.4008,1.8157,1.999
6.5790,0.7355,-0.3974,1.8306,2.012
6.5880,0.6992,-0.2978,1.8157,1.968
6.5960,0.7032,-0.0820,1.7556,1.893
6.6050,0.8446,0.0349,1.5360,1.753
6.6140,1.0249,0.0346,1.3777,1.717
6.6220,1.1266,0.0938,1.2840,1.711
6.6300,1.2278,0.0755,1.4118,1.873
6.6380,1.2306,0.0778,1.4275,1.886
6.6470,1.3112,0.0223,1.5857,2.058
6.6560,1.3515,0.0659,1.6520,2.135
6.6650,1.3907,0.0326,1.8042,2.278
6.6720,1.3894,0.0200,1.8828,2.340
6.6800,1.3671,0.0084,2.1215,2.524
6.6880,1.3049,0.0369,2.2653,2.615
6.6990,1.3015,0.0463,2.3126,2.654
6.7050,1.1800,-0.1592,2.3215,2.609
6.7150,1.2736,-0.2660,2.3699,2.704
6.7220,1.2891,-0.3138,2.2996,2.655
6.7310,1.2475,-0.4011,1.8944,2.303
6.7390,1.2274,-0.4693,1.4862,1.984
