time,ax,ay,az,aT
0.4590,-0.2690,-0.1863,0.1508,0.360
0.4730,-0.1087,-0.2582,0.0706,0.289
0.4740,-0.1151,-0.3618,0.1262,0.400
0.4860,-0.2556,-0.4626,0.1452,0.548
0.4940,-0.2064,-0.3632,0.0621,0.422
0.5260,-0.0804,-0.2200,-0.0225,0.235
0.5260,0.0122,0.0838,0.0669,0.108
0.5270,0.0859,0.3472,0.0812,0.367
0.5280,-0.0795,0.5944,0.1725,0.624
0.5330,-0.2530,0.9350,0.2797,1.008
0.5380,-0.5364,1.3443,0.5308,1.542
0.5490,-0.6515,1.3143,0.4672,1.539
0.5540,-0.4788,1.0007,0.2970,1.148
0.5650,-0.3869,0.7135,0.2381,0.846
0.5740,-0.3590,0.4980,0.1779,0.639
0.5790,-0.3794,0.3726,0.0145,0.532
0.5890,-0.2904,0.5216,-0.1818,0.624
0.6320,-0.2204,0.8984,-0.2499,0.958
0.6330,-0.1625,1.2626,-0.0844,1.276
0.6340,-0.1584,1.5287,0.2889,1.564
0.6350,-0.2520,1.6088,0.4289,1.684
0.6360,-0.4360,1.3962,0.2976,1.493
0.6390,-0.3414,1.1673,0.3678,1.271
0.7000,-0.2794,1.0771,0.3858,1.178
0.7030,-0.3322,0.6843,0.2692,0.807
0.7040,-0.3854,0.2574,0.2819,0.542
0.7050,-0.2526,0.1754,0.2352,0.387
0.7060,-0.0326,0.2095,0.0469,0.217
0.7070,0.1572,0.1840,-0.1027,0.263
0.7370,0.2786,0.1902,-0.1478,0.368
0.7390,0.2865,0.2973,-0.1428,0.437
0.7400,0.2227,0.3343,-0.0044,0.402
0.7410,-0.1806,0.1079,-0.0508,0.216
0.7430,-0.6185,-0.4055,-0.2350,0.776
0.7440,-0.4918,-0.2534,0.1420,0.571
0.7450,-0.3866,-0.1390,0.2799,0.497
0.7550,-0.2232,-0.0628,0.2400,0.334
0.7980,-0.1011,-0.0165,0.1105,0.151
0.7980,0.0310,0.0718,-0.0096,0.079
0.7990,-0.1754,0.1584,-0.2035,0.312
0.7990,-0.4573,0.1679,-0.4381,0.655
0.8000,-0.7125,0.0608,-0.5277,0.889
0.8070,-0.5235,-0.0484,-0.1697,0.552
0.8550,-0.0473,-0.1304,0.7133,0.727
0.8560,-0.0867,-0.2531,1.5492,1.572
0.8570,-0.5131,-0.3421,1.2546,1.398
0.8580,-0.6240,-0.3157,0.5093,0.865
0.8580,-0.6544,-0.3602,0.0622,0.750
0.8620,-0.8898,-0.5367,-0.2372,1.066
0.8660,-0.9816,-0.5950,-0.4225,1.223
0.8700,-0.4929,-0.3634,-0.2825,0.674
0.8800,-0.0637,-0.1195,0.0489,0.144
0.8900,0.1357,-0.0317,0.2530,0.289
0.9120,-0.2356,-0.1879,0.2336,0.381
0.9160,-0.5768,-0.2059,0.3756,0.718
0.9170,-0.7108,-0.2711,0.5436,0.935
0.9200,-0.8098,-0.3411,0.3304,0.939
0.9690,-0.9696,-0.2384,0.4015,1.076
0.9700,-1.0749,-0.0635,0.4853,1.181
0.9720,-1.0106,-0.0512,0.5425,1.148
0.9730,-1.2388,-0.2372,0.4296,1.332
0.9740,-1.2051,-0.2246,0.2830,1.258
0.9750,-0.8624,-0.1067,-0.1796,0.887
0.9830,-0.6483,-0.0567,-0.6414,0.914
0.9860,-0.4638,-0.1315,-1.0581,1.163
0.9960,-0.1745,-0.2353,-1.0342,1.075
1.0240,0.1159,-0.2319,-0.4563,0.525
1.0250,0.1769,-0.0941,0.2178,0.296
1.0250,0.2547,0.1387,0.7001,0.758
1.0640,0.3997,0.4250,0.8888,1.063
1.0650,0.4027,0.6966,0.7721,1.115
1.0660,0.2167,0.9359,0.3602,1.026
1.0670,-0.0939,1.1748,-0.0521,1.180
1.0680,-0.3803,1.4267,0.1977,1.490
1.0720,-0.4867,1.5421,0.8764,1.839
1.0820,-0.4078,1.2738,1.2774,1.849
1.0870,-0.1943,0.7979,1.3051,1.542
1.0980,0.2657,0.3210,1.0175,1.100
1.1020,0.4988,-0.2255,0.7841,0.956
1.1120,0.5714,-0.8727,1.1684,1.566
1.1210,-0.0649,-1.2228,1.9371,2.292
1.1280,-0.3407,-1.0308,2.1725,2.429
1.1370,-0.4288,-0.4774,1.2940,1.444
1.1470,-0.4661,-0.0758,0.6706,0.820
1.1520,-0.5442,0.0444,0.6391,0.841
1.1830,-0.1593,0.3359,0.4767,0.605
1.1840,0.2886,0.7503,0.2918,0.855
1.1850,0.7601,0.9526,0.2379,1.242
1.1870,1.2414,0.8151,0.1820,1.496
1.2250,1.4824,0.4891,0.1799,1.571
1.2260,1.3886,0.0664,0.4573,1.463
1.2260,1.1092,-0.3229,0.7913,1.400
1.2270,0.7658,-0.5620,0.8801,1.295
1.2280,0.3843,-0.5840,0.7941,1.058
1.2370,0.1454,-0.4094,0.7725,0.886
1.2480,-0.0220,-0.1704,0.7350,0.755
1.2550,-0.0644,-0.0286,0.6411,0.645
1.2620,0.0064,0.0979,0.5652,0.574
1.2720,0.1209,0.0870,0.4744,0.497
1.2880,0.2589,-0.0642,0.5132,0.578
1.2880,0.4193,-0.3379,0.5510,0.770
1.3780,0.5717,-0.6566,0.5439,1.027
1.3790,0.6515,-0.9580,0.4642,1.248
1.3800,0.6470,-1.2083,0.4964,1.458
1.3800,0.4254,-1.4378,0.4768,1.573
1.3810,0.0822,-1.5432,0.2976,1.574
1.3810,-0.1882,-1.7091,0.1714,1.728
1.3820,0.0749,-1.6228,0.3665,1.665
1.3830,0.3267,-1.2569,0.5162,1.398
1.3840,0.4055,-0.9247,0.5407,1.145
1.3840,0.5560,-0.5877,0.3274,0.873
1.3850,0.5599,-0.2196,0.3272,0.685
1.3880,0.2709,-0.2797,0.6109,0.724
1.3940,0.1339,-0.4904,1.1981,1.301
1.4030,0.0858,-0.7249,1.3577,1.542
1.4140,-0.1068,-0.9156,1.1785,1.496
1.4190,-0.3921,-0.7950,1.0364,1.364
1.4400,-0.6929,-0.4196,0.8647,1.185
1.4410,-1.0156,-0.0323,0.9066,1.362
1.4450,-0.7984,-0.0322,0.6042,1.002
1.5380,-0.5070,-0.1737,0.4225,0.682
1.5390,-0.4261,-0.2396,0.7514,0.896
1.5400,-0.3188,-0.4341,1.4009,1.501
1.5410,-0.1014,-0.7584,1.9721,2.115
1.5420,-0.1272,-0.7841,2.3118,2.444
1.5440,-0.2475,-0.7235,2.4266,2.544
1.5450,-0.1958,-0.8230,2.4113,2.555
1.5460,-0.1379,-1.0667,2.3606,2.594
1.5470,-0.2053,-1.3592,2.1776,2.575
1.5700,-0.3066,-1.6964,2.1163,2.730
1.5710,-0.4703,-1.7889,2.2215,2.891
1.5730,-0.6144,-1.5447,2.2254,2.778
1.5740,-0.7227,-1.1984,2.0991,2.523
1.5750,-0.6399,-0.9446,2.0685,2.362
1.5760,-0.5327,-0.9745,2.1075,2.382
1.5810,-0.2932,-1.1291,2.1995,2.490
1.5840,0.0129,-1.3032,2.4837,2.805
1.6090,0.4777,-1.6722,2.8874,3.371
1.6110,0.8163,-2.0495,3.6280,4.246
1.6120,1.1237,-2.4972,4.0974,4.928
1.6190,1.2389,-2.9407,3.2692,4.568
1.7050,0.7362,-2.8914,1.8266,3.498
1.7070,0.3958,-1.8472,-0.1326,1.894
1.7080,-0.0235,0.3226,-1.9914,2.017
1.7100,-0.8396,3.5296,-2.7576,4.557
1.7120,-1.0873,6.8157,-1.2254,7.010
1.7140,-1.0010,8.4195,0.5280,8.495
1.7150,-0.7600,6.9723,0.3501,7.022
1.7170,0.1703,3.3370,0.3810,3.363
1.7180,0.8802,0.0301,0.1015,0.887
1.7200,1.3211,-1.8022,-0.5178,2.294
1.7210,1.3187,-2.0642,-1.0366,2.660
1.7230,0.6796,-1.5941,-0.9306,1.967
1.7240,-0.3163,-1.0705,-0.5087,1.227
1.7370,-1.5984,-0.8939,-1.0759,2.124
1.7750,-2.3645,-0.7609,-2.2289,3.337
1.7770,-2.4558,-0.6061,-2.9718,3.903
1.7790,-2.2847,-0.2663,-2.7623,3.595
1.7810,-1.9819,0.1714,-2.1487,2.928
1.7820,-1.3578,0.4310,-1.6552,2.184
1.8680,-0.7205,0.4058,-1.1663,1.430
1.8690,-0.1933,0.1771,-0.6516,0.702
1.8710,0.2692,-0.2232,-0.3654,0.506
1.8720,0.5218,-0.6909,-0.3346,0.928
1.8770,0.5651,-1.1267,-0.5732,1.385
1.8790,0.5413,-1.4677,-1.0911,1.907
1.8810,0.6092,-1.7598,-1.6187,2.467
1.8850,0.7832,-1.9320,-1.9774,2.873
1.8860,0.8896,-2.0408,-2.1358,3.085
1.8880,0.8907,-2.1645,-2.2206,3.226
1.8900,0.7376,-2.3687,-2.1174,3.262
1.8910,0.5835,-2.4644,-1.7788,3.095
1.8930,0.6234,-2.2340,-1.3849,2.701
1.8950,0.6855,-1.9038,-1.0807,2.294
1.9010,0.7119,-1.4508,-0.9295,1.864
1.9370,0.7850,-0.9360,-0.6009,1.361
1.9390,0.6129,-0.5170,-0.1612,0.818
1.9410,0.2497,-0.0686,0.0739,0.269
1.9440,0.0217,0.3953,0.2588,0.473
1.9450,-0.1411,0.8708,0.7038,1.129
2.0470,-0.2468,1.4171,1.1431,1.837
2.0480,-0.2388,1.9571,1.2027,2.309
2.0500,-0.2604,2.4092,0.9478,2.602
2.0510,-0.1621,2.5132,0.5899,2.587
2.0530,-0.4015,1.3533,0.3569,1.456
2.0540,-1.1143,-0.3571,0.3395,1.218
2.0560,-1.1575,-1.3679,0.6219,1.897
2.0570,-0.7779,-1.5707,0.8596,1.952
2.0580,-0.4286,-1.1985,1.1406,1.709
2.0590,-0.2448,-0.6103,1.6470,1.773
2.0600,-0.1781,-0.0017,1.9690,1.977
2.0620,-0.2986,0.5373,2.1714,2.257
2.0630,-0.4952,0.9498,2.2823,2.521
2.0650,-0.5380,1.1927,2.1415,2.510
2.0920,-0.4341,1.3298,1.8811,2.344
2.0940,-0.4149,1.3025,1.3961,1.954
2.0950,-0.5115,1.0131,1.0090,1.519
2.0960,-0.8905,0.7182,1.2302,1.680
2.1970,-1.3223,0.7394,1.5298,2.153
2.1990,-1.5568,0.9978,1.7994,2.580
2.2010,-1.6951,1.2686,2.2967,3.124
2.2030,-1.8503,1.5118,2.7024,3.607
2.2050,-1.8028,1.7553,2.6158,3.630
2.2070,-1.6000,1.7995,2.5972,3.542
2.2090,-1.5544,1.6750,2.6242,3.480
2.2120,-1.3976,1.5028,2.4641,3.207
2.2140,-1.1876,1.0987,2.2523,2.773
2.2150,-0.9641,0.8256,1.7860,2.191
2.2170,-0.9458,0.5721,1.2435,1.664
2.2180,-1.1921,0.2950,0.3743,1.284
2.2200,-1.7682,-0.0555,-1.2323,2.156
2.2220,-2.5472,-0.4262,-3.2644,4.162
2.2250,-1.8060,-0.4156,-2.8291,3.382
2.2260,-0.5354,-0.2724,-2.8202,2.884
2.2540,0.5658,-0.3500,-2.7518,2.831
2.2560,1.0041,-0.5722,-2.4877,2.743
2.2570,0.7062,-0.7421,-2.0176,2.263
2.3320,0.1992,-0.7926,-1.4313,1.648
2.3340,0.0393,-0.8741,-1.1301,1.429
2.3350,0.2519,-0.9031,-0.3012,0.985
2.3370,0.6608,-0.9072,1.7843,2.108
2.3390,0.9680,-0.9830,2.6602,2.997
2.3410,0.9467,-1.2797,1.6329,2.280
2.3430,0.8169,-1.6426,-0.1599,1.842
2.3450,0.4015,-1.8528,-1.2935,2.295
2.3460,0.0806,-1.5843,-1.0880,1.924
2.3470,-0.0397,-0.4600,0.4072,0.616
2.3490,-1.2910,2.1076,2.6311,3.610
2.3500,-5.5503,9.5440,3.7750,11.668
2.3660,-8.7815,19.8426,0.9197,21.718
2.3890,-5.3077,24.0581,-1.7751,24.701
2.3900,1.7546,19.7440,-2.5421,19.984
2.3910,6.2958,13.0455,-3.5026,14.903
2.3930,7.1140,7.4189,-4.5618,11.245
2.4720,4.7395,3.5454,-4.9916,7.743
2.4740,2.6043,0.3728,-5.1273,5.763
2.4760,2.0534,-1.9403,-4.2978,5.143
2.4770,2.4315,-3.1090,-2.8611,4.875
2.4790,2.7577,-3.4956,-1.8051,4.804
2.4800,2.6784,-3.5774,-1.6255,4.755
2.4810,2.7246,-3.7694,-1.8410,5.002
2.4840,2.6194,-4.1181,-2.4067,5.442
2.4860,2.5616,-4.2367,-2.3902,5.498
2.4870,1.9805,-4.2254,-2.9545,5.523
2.4890,0.8353,-4.6674,-4.5474,6.570
2.4900,-0.0455,-5.1314,-5.1212,7.250
2.5130,-0.5012,-5.3125,-4.5114,6.988
2.5160,-0.4351,-5.1831,-2.9774,5.993
2.5180,0.3993,-4.6857,-1.2436,4.864
2.5240,1.3780,-4.0697,-0.2154,4.302
2.5870,1.7357,-3.5559,0.0931,3.958
2.5880,1.3295,-3.1565,-0.2034,3.431
2.5880,0.6396,-2.7675,-0.7708,2.943
2.5890,0.0494,-2.2346,-1.2365,2.554
2.5900,-0.3751,-1.5901,-1.3025,2.089
2.5900,-0.3946,-1.2279,-1.1908,1.755
2.5910,-0.1926,-1.4223,-0.9756,1.735
2.5920,-0.0174,-1.8935,-0.6150,1.991
2.6230,0.1053,-2.2725,-0.0967,2.277
2.6240,0.1724,-2.5246,0.3600,2.556
2.6240,0.2204,-2.5442,0.7087,2.650
2.6250,0.1226,-2.3223,1.1042,2.574
2.6530,-0.1850,-1.8354,1.3026,2.258
2.6540,-0.5244,-1.0707,1.1035,1.625
2.6550,-0.8796,-0.1179,0.2956,0.935
2.6550,-1.1052,0.8606,-0.6935,1.563
2.6650,-1.0846,1.5477,-1.0973,2.185
2.6740,-0.7997,1.7548,-0.7676,2.076
2.6880,-0.3768,1.6191,-0.1873,1.673
2.6890,0.1471,1.4211,0.2221,1.446
2.7720,0.6035,1.1210,0.5827,1.400
2.7730,0.8784,0.7794,1.0397,1.568
2.7750,0.8608,0.3870,1.5010,1.773
2.7750,0.6291,-0.0289,1.7712,1.880
2.7770,0.1401,-0.5360,1.9028,1.982
2.7780,-0.7860,-1.2950,2.0837,2.576
2.7780,-1.8246,-2.1720,2.4676,3.760
2.7790,-2.5867,-3.0288,2.5039,4.705
2.7800,-2.9437,-3.3682,2.3686,5.062
2.7810,-2.5295,-3.1314,2.7793,4.892
2.7830,-1.5079,-2.5746,3.7374,4.782
2.7900,-0.5847,-1.8717,4.2524,4.683
2.8160,0.2194,-0.5434,4.0962,4.138
2.8170,0.6951,1.7509,3.0171,3.557
2.8180,0.9309,5.0302,0.8873,5.192
2.8200,1.0761,9.0318,-1.0398,9.155
2.9130,1.6676,12.3743,-1.4290,12.568
2.9150,2.9433,13.0605,-0.6093,13.402
2.9160,3.7867,9.4785,0.1213,10.208
2.9180,3.8416,3.2363,-0.1537,5.025
2.9190,3.7969,-2.7142,-1.0158,4.777
2.9210,4.3293,-6.4420,-1.4761,7.901
2.9220,4.1902,-6.6523,-0.5876,7.884
2.9240,2.7613,-5.0365,0.5028,5.766
2.9250,0.4467,-2.9901,-0.6612,3.095
2.9320,-1.5876,-0.9676,-3.7858,4.218
2.9330,-2.3191,0.8932,-6.0141,6.507
2.9330,-1.8379,2.4678,-6.0852,6.819
2.9340,-0.5407,3.7410,-4.9802,6.252
2.9420,0.1413,4.4738,-3.5898,5.738
2.9760,-0.2397,4.2124,-2.3622,4.835
2.9780,-0.7706,3.2521,-1.6147,3.712
2.9820,-1.2093,1.8894,-1.6237,2.769
2.9840,-1.3754,0.5325,-2.2357,2.678
2.9900,-1.3348,-0.6582,-2.7364,3.115
2.9930,-1.1181,-1.5686,-2.9131,3.492
3.0820,-0.8258,-2.1941,-2.9390,3.760
3.0850,-0.4339,-2.5376,-2.7082,3.737
3.0860,-0.0059,-2.5881,-2.3519,3.497
3.0880,0.4264,-2.2992,-2.1767,3.195
3.0890,0.7498,-1.8020,-2.2001,2.941
3.0900,0.9814,-1.1358,-2.1722,2.640
3.0920,1.1079,-0.3769,-2.1051,2.409
3.0930,1.4722,0.3839,-2.1416,2.627
3.0950,1.8828,0.8595,-1.8103,2.750
3.0970,2.0391,0.6823,-1.0559,2.395
3.0990,1.5814,-0.0587,-0.2597,1.604
3.1000,0.9131,-0.8206,0.1508,1.237
3.1020,0.4602,-1.3162,0.0353,1.395
3.1070,0.1613,-1.4451,-0.2858,1.482
3.1350,-0.0286,-1.3605,-0.2985,1.393
3.1360,-0.1836,-1.1420,-0.1549,1.167
3.1380,-0.3728,-0.9495,0.0007,1.020
3.1400,-0.6112,-0.7854,0.3340,1.050
3.2250,-0.8683,-0.6358,0.8815,1.391
3.2260,-1.0415,-0.5018,1.3341,1.765
3.2280,-1.1172,-0.3740,1.4910,1.900
3.2300,-1.2232,-0.3332,1.2834,1.804
3.2320,-1.3402,-0.4297,1.0272,1.742
3.2540,-1.3171,-0.5743,1.1007,1.810
3.2550,-1.1703,-0.7221,1.1841,1.815
3.2560,-1.0508,-0.8525,1.2336,1.831
3.2570,-0.9786,-0.9307,1.3832,1.933
3.2580,-0.8287,-0.9629,1.4288,1.912
3.2600,-0.5122,-0.8546,1.2893,1.629
3.2610,-0.1973,-0.5276,1.2463,1.368
3.2620,0.0728,-0.1301,1.1073,1.117
3.2630,0.2734,0.2715,1.0217,1.092
3.2640,0.5335,0.6270,1.2169,1.469
3.2930,0.5722,0.7023,1.1313,1.449
3.2940,0.1604,0.6812,1.0021,1.222
3.2950,-0.4792,0.8263,1.0321,1.406
3.2970,-1.0894,1.1426,1.3946,2.106
3.3020,-1.5862,1.7361,2.2060,3.224
3.3810,-2.0492,2.5125,2.9341,4.373
3.3830,-2.3972,3.0685,2.8921,4.850
3.3840,-2.5312,3.2464,2.4412,4.786
3.3860,-2.5859,3.0210,2.0124,4.457
3.3880,-2.5094,2.6493,1.6899,4.021
3.3890,-2.2263,2.3172,1.5345,3.561
3.3910,-1.7694,1.9107,1.6151,3.064
3.3920,-1.2449,1.5710,2.3145,3.062
3.3940,-1.1422,1.4829,3.1992,3.706
3.3950,-1.2659,1.5139,3.4765,3.998
3.3970,-1.2074,1.5546,3.0613,3.640
3.4030,-1.0893,1.7097,2.2307,3.014
3.4330,-1.1994,2.0318,0.9036,2.527
3.4350,-1.1528,2.6997,-0.8027,3.043
3.4360,-0.8934,3.2314,-1.7220,3.769
3.4390,-0.7185,3.1657,-1.9681,3.796
3.5380,-0.3305,2.4729,-2.1325,3.282
3.5400,0.1833,1.5228,-2.4331,2.876
3.5400,0.6161,1.0259,-2.5452,2.813
3.5410,1.0077,0.7566,-2.3631,2.678
3.5440,1.5496,0.6547,-1.8759,2.520
3.5450,1.8494,0.4241,-1.3815,2.347
3.5460,2.1509,0.1574,-0.9066,2.339
3.5490,2.3057,0.3694,-0.3415,2.360
3.5510,2.0564,1.1447,0.1687,2.360
3.5520,1.2108,3.2466,0.0431,3.465
3.5540,1.1922,4.2267,-0.6265,4.436
3.5550,1.1080,4.8312,-1.3412,5.135
3.5560,0.6812,5.1942,-1.6723,5.499
3.5580,0.0129,5.3671,-1.2548,5.512
3.5600,-0.4171,5.4977,-0.6198,5.548
3.5700,-0.3260,5.4754,-0.4070,5.500
3.6020,0.1918,5.1022,-0.6982,5.153
3.6030,0.6167,4.4190,-1.2401,4.631
3.6040,0.8529,3.6737,-2.2375,4.385
3.6090,1.0165,2.9280,-3.1107,4.391
3.6790,1.2850,2.2186,-3.8760,4.647
3.6800,1.4226,1.3146,-4.2838,4.701
3.6810,1.1563,0.1624,-3.6911,3.871
3.6820,0.7975,-0.9070,-2.3831,2.672
3.6820,0.6312,-1.9229,-1.4320,2.479
3.6840,0.7817,-2.7296,-1.2989,3.122
3.6850,1.2234,-3.0438,-1.5121,3.612
3.6850,1.8366,-2.9860,-1.7345,3.911
3.6870,2.2777,-3.0484,-2.1092,4.351
3.6880,2.3917,-3.0429,-2.2007,4.452
3.7100,2.1650,-3.0633,-3.1247,4.882
3.7110,1.5946,-3.3727,-4.1976,5.616
3.7170,0.9475,-3.7103,-4.1881,5.675
3.7330,0.5523,-3.8362,-3.5439,5.252
3.7350,0.1980,-3.8905,-2.7957,4.795
3.7780,-0.1326,-4.0227,-2.1382,4.558
3.7790,-0.0781,-3.9941,-1.8725,4.412
3.7810,0.2142,-3.9690,-1.8079,4.367
3.7820,0.7561,-3.8262,-1.7226,4.264
3.7850,1.0115,-3.8913,-1.3933,4.255
3.7860,0.8556,-3.9415,-0.8238,4.117
3.7870,0.8004,-3.8196,-0.3522,3.918
3.8000,0.8686,-3.6037,-0.0819,3.708
3.8020,0.8554,-3.3592,0.0612,3.467
3.8340,0.7608,-3.0686,0.2607,3.172
3.8360,0.7287,-2.7910,0.4894,2.926
3.8370,0.5028,-2.5767,0.7004,2.717
3.8390,0.2984,-2.2406,0.9811,2.464
3.9040,-0.1097,-2.0632,1.3211,2.452
3.9050,-0.7097,-2.1016,1.5072,2.682
3.9080,-1.2955,-2.1848,1.4527,2.926
3.9110,-1.9477,-2.1931,1.2477,3.187
3.9120,-2.2580,-2.0306,1.0123,3.201
3.9180,-1.7307,-1.4600,1.0684,2.504
3.9190,-0.8778,-0.7610,1.4058,1.824
3.9200,-0.1197,-0.2290,1.7982,1.817
3.9210,0.4237,0.0949,2.0578,2.103
3.9210,0.6715,0.4493,2.1953,2.339
3.9510,0.5797,0.8949,2.3764,2.605
3.9510,0.3249,1.5147,2.5922,3.020
3.9520,0.1132,1.9082,2.8063,3.395
3.9530,-0.1582,2.0400,2.9042,3.553
3.9610,-0.4794,1.7838,3.3663,3.840
4.0140,-0.9498,1.1116,3.8363,4.105
4.0150,-1.5650,-0.0143,4.1442,4.430
4.0160,-2.0879,-1.5273,4.5547,5.238
4.0170,-2.3514,-3.0612,5.1521,6.438
4.0180,-2.3634,-3.6990,5.5286,7.059
4.0190,-1.3311,-1.9895,5.0591,5.597
4.0280,-0.6437,1.5086,2.8920,3.325
4.0300,-0.3491,5.9934,-0.1111,6.005
4.0360,0.7170,11.0996,-0.7762,11.150
4.0420,2.6250,14.9641,0.1861,15.194
4.0650,2.7594,12.3784,-0.7941,12.707
4.0670,2.2503,4.7047,-3.3067,6.175
4.0680,2.3728,-2.5211,-4.6433,5.792
4.1450,3.0992,-6.4871,-4.4396,8.450
4.1460,4.1580,-7.1608,-3.0572,8.827
4.1470,3.8347,-5.5119,-1.1728,6.816
4.1480,1.9293,-3.0369,-0.6712,3.660
4.1490,-0.3465,-0.4355,-2.3546,2.419
4.1490,-1.7619,1.8185,-4.3604,5.042
4.1500,-1.7394,3.5387,-4.9184,6.304
4.1510,-1.1201,4.9082,-4.3139,6.630
4.1520,-0.9145,5.6084,-3.5204,6.685
4.1530,-1.1639,5.2869,-3.1455,6.261
4.1570,-1.3829,3.8980,-3.0184,5.120
4.1680,-1.3820,1.8994,-3.1255,3.910
4.2030,-1.1138,0.0531,-3.2189,3.407
4.2040,-0.6466,-1.3970,-2.8417,3.232
4.2060,-0.2520,-2.4848,-2.2988,3.394
4.2070,0.1293,-3.1780,-2.0130,3.764
4.2090,0.4651,-3.4597,-2.0088,4.028
4.2740,1.0877,-3.3504,-2.2861,4.199
4.2760,1.9068,-2.9660,-2.6081,4.386
4.2780,2.6729,-2.4229,-2.6542,4.479
4.2790,2.8762,-1.8990,-2.3013,4.144
4.2810,2.7793,-1.4773,-1.9677,3.712
4.2820,2.2914,-1.2930,-1.6489,3.105
4.2840,1.7618,-1.1375,-1.2061,2.419
4.2850,1.2600,-0.7639,-0.6562,1.613
4.2870,1.2796,0.1173,-0.7028,1.465
4.3240,1.8923,0.9908,-1.4093,2.559
4.3260,2.3372,1.2479,-1.7643,3.183
4.3270,1.2955,0.6758,-1.1627,1.867
4.3290,-0.5846,-0.2668,-0.1438,0.658
4.3300,-2.0090,-1.1321,0.5497,2.371
4.4140,-2.3909,-1.5652,0.7111,2.945
4.4150,-2.3002,-1.6840,0.7649,2.952
4.4160,-2.2264,-1.5810,0.7718,2.838
4.4170,-2.3063,-1.3995,0.4645,2.737
4.4180,-2.4288,-1.2272,0.2552,2.733
4.4190,-2.2888,-0.9677,0.4201,2.520
4.4200,-1.9737,-0.6895,0.9741,2.306
4.4210,-1.7782,-0.4863,1.5560,2.412
4.4220,-1.6001,-0.4655,1.9423,2.559
4.4220,-1.1493,-0.6286,1.9869,2.380
4.4230,-0.4819,-0.7900,1.8865,2.101
4.4240,0.0150,-0.8942,2.1078,2.290
4.4350,0.4510,-0.6269,2.3823,2.504
4.4390,0.7099,0.0015,2.5028,2.602
4.4490,0.4694,0.6743,2.5458,2.675
4.4840,0.1202,1.2939,2.2631,2.610
4.4860,-0.2456,1.8342,1.9600,2.696
4.4870,-0.8162,2.1019,1.8743,2.932
4.4880,-1.3391,2.1665,2.0196,3.250
4.4900,-1.7717,2.1950,2.2963,3.637
4.5860,-2.1098,2.2585,2.5616,4.014
4.5900,-2.4038,2.2133,2.7373,4.263
4.5920,-2.5012,2.2008,2.7959,4.349
