time,ax,ay,az,aT
1.2850,-0.3520,0.0348,0.3205,0.477
1.2870,-0.4091,-0.2645,0.9056,1.028
1.3140,-0.4184,-0.4809,1.0819,1.256
1.3150,-0.3960,-0.6759,0.8344,1.144
1.3160,-0.2999,-0.5997,0.3723,0.767
1.3220,-0.2342,-0.3738,-0.1035,0.453
1.3310,-0.1635,-0.0731,-0.5655,0.593
1.3370,-0.0055,0.0788,-0.9810,0.984
1.3470,-0.2094,0.3003,-1.1228,1.181
1.3520,-0.4714,0.7849,-0.9028,1.286
1.3630,-0.7960,1.1747,-0.3986,1.474
1.3710,-0.7673,0.8911,-0.1370,1.184
1.3770,-0.2616,0.1522,-0.1472,0.337
1.3870,0.5722,-1.0719,0.0044,1.215
1.3940,0.0913,-0.5143,0.2322,0.572
1.4020,-0.2404,0.1127,0.2290,0.351
1.4130,-0.2162,0.1578,0.2401,0.360
1.4170,-0.2210,0.1460,0.2431,0.360
1.4360,0.0263,0.1716,0.2169,0.278
1.4380,0.0341,-0.2113,0.3163,0.382
1.4640,-0.1034,-0.6525,0.4623,0.806
1.4650,-0.8250,-1.5848,0.3695,1.824
1.4670,-2.1694,-2.9842,0.2812,3.700
1.4690,-3.4236,-4.0115,-0.1530,5.276
1.4780,-4.7015,-2.0027,-0.6419,5.150
1.4870,-2.9154,0.8529,-0.8676,3.159
1.4930,1.5942,2.7386,-0.7580,3.258
1.5030,4.5386,3.3166,-0.5914,5.652
1.5130,3.6182,3.0315,-0.3141,4.731
1.5170,1.4820,2.1467,0.0109,2.609
1.5280,0.0659,1.5901,0.4356,1.650
1.5480,-0.5167,1.4163,0.4454,1.572
1.5480,-0.5727,0.6400,-0.1821,0.878
1.5540,-0.6135,0.0135,-0.2716,0.671
1.5630,-0.4639,-0.2534,-0.1788,0.558
1.5720,0.2936,-0.4291,-0.4841,0.710
1.5930,0.2718,-0.2615,-0.4305,0.572
1.5940,-0.0564,0.1606,-0.4239,0.457
1.5940,-0.3182,0.2946,-0.3551,0.561
1.6030,-0.3801,0.1544,-0.1077,0.424
1.6140,-0.3781,0.1145,0.1423,0.420
1.6180,-0.2810,0.2402,0.2220,0.431
1.6290,-0.0240,0.4376,0.0287,0.439
1.6330,0.0871,0.4008,-0.2133,0.462
1.6440,0.0435,0.2580,-0.3392,0.428
1.6530,0.0026,0.2291,-0.4188,0.477
1.6710,-0.2021,0.2012,-0.4824,0.560
1.6720,0.0847,0.2781,-0.4850,0.565
1.6800,0.2196,0.2567,-0.4475,0.561
1.6830,-0.0439,0.2315,0.3023,0.383
1.7000,-0.7506,0.0353,0.1692,0.770
1.7080,-0.5650,-0.5167,-0.2443,0.804
1.7090,-0.7789,-0.3004,-0.2663,0.876
1.7330,-0.9886,0.6880,-0.0345,1.205
1.7340,-0.5339,1.6668,0.0665,1.752
1.7350,-0.4642,1.8356,-0.1397,1.899
1.7440,-1.2565,1.1998,0.2176,1.751
1.7550,-0.6061,0.1593,-0.1412,0.642
1.7600,-0.1242,-0.3260,-0.3233,0.476
1.7680,0.2427,-0.5945,-0.7442,0.983
1.7790,0.3267,-0.7734,-0.7737,1.142
1.7830,0.2047,-0.6840,-0.4724,0.856
1.7950,0.1756,-0.3860,-0.1571,0.452
1.8030,0.1786,-0.0470,0.0764,0.200
1.8110,0.1158,0.2814,0.1291,0.331
1.8190,-0.2969,0.4193,0.3438,0.618
1.8290,-0.4130,0.5619,0.3952,0.802
1.8340,-0.3665,0.5944,0.2977,0.759
1.8490,-0.3216,0.5050,0.0502,0.601
1.8500,-0.1952,0.3346,-0.1425,0.413
1.8740,-0.0231,0.1910,-0.3111,0.366
1.8750,0.1836,0.0548,-0.4449,0.484
1.8760,0.3550,-0.0976,-0.4621,0.591
1.8870,0.4825,-0.3043,-0.3072,0.648
1.8960,0.5321,-0.4515,-0.1791,0.720
1.8990,0.4660,-0.5356,-0.1128,0.719
1.9190,0.2640,-0.5496,0.0377,0.611
1.9200,0.2099,-0.3472,0.2330,0.468
1.9240,0.2667,-0.0060,0.2561,0.370
1.9360,0.1436,0.2822,0.1444,0.348
1.9530,0.0267,0.4181,0.0473,0.422
1.9540,-0.0218,0.3551,-0.0379,0.358
1.9700,-0.1071,0.2280,-0.1600,0.298
1.9710,-0.0984,0.0860,-0.2158,0.252
1.9860,-0.1908,-0.0235,-0.2578,0.322
1.9900,-0.1514,-0.1031,-0.2093,0.278
2.0030,-0.1200,-0.1678,-0.1179,0.238
2.0040,-0.1952,-0.0817,-0.1011,0.235
2.0340,-0.1629,0.0120,-0.0602,0.174
2.0350,-0.1752,0.0809,-0.0568,0.201
2.0360,-0.1964,0.0969,-0.0732,0.231
2.0370,-0.2559,0.0586,-0.0622,0.270
2.0550,-0.3553,0.1062,-0.0169,0.371
2.0560,-0.4057,0.2342,-0.0741,0.474
2.0610,-0.3887,0.2892,-0.0590,0.488
2.0690,-0.3612,0.1946,-0.0511,0.413
2.0860,-0.3018,0.0110,-0.0818,0.313
2.0870,-0.2336,-0.1221,-0.1068,0.284
2.1110,-0.1892,-0.2134,-0.2012,0.349
2.1130,-0.2021,-0.2550,-0.2142,0.390
2.1180,-0.2477,-0.2369,-0.0852,0.353
2.1190,-0.3395,-0.1642,0.0814,0.386
2.1440,-0.4232,-0.0805,0.2008,0.475
2.1450,-0.4655,-0.0383,0.2088,0.512
2.1460,-0.4822,-0.0339,0.1769,0.515
2.1500,-0.4204,0.0158,0.0431,0.423
2.1830,-0.4008,0.0079,-0.0003,0.401
2.1840,-0.4441,-0.0314,0.0772,0.452
2.1850,-0.4757,-0.0610,0.1298,0.497
2.1860,-0.4627,-0.0197,0.0979,0.473
2.1960,-0.4740,0.0697,0.2130,0.524
2.2000,-0.4866,0.1878,0.3493,0.628
2.2130,-0.4632,0.2226,0.3444,0.619
2.2160,-0.3799,0.1810,0.2423,0.486
2.2260,-0.1823,0.1273,0.0306,0.224
2.2360,0.0673,0.0866,-0.0895,0.142
2.2540,0.2948,0.0957,-0.0780,0.320
2.2550,0.4824,0.0939,-0.1148,0.505
2.2730,0.6091,0.0644,-0.1202,0.624
2.2740,0.5962,-0.0277,-0.1178,0.608
2.2760,0.5799,-0.0591,-0.1048,0.592
2.2920,0.5000,-0.0357,-0.0159,0.502
2.2940,0.4096,-0.0280,-0.0706,0.417
2.3010,0.3950,0.0996,-0.0791,0.415
2.3140,0.3674,0.1610,-0.0289,0.402
2.3150,0.3527,0.1898,-0.0268,0.401
2.3310,0.3912,0.2544,-0.0410,0.468
2.3330,0.4245,0.2707,-0.1258,0.519
2.3440,0.5018,0.3031,-0.2134,0.624
2.3500,0.5153,0.2244,-0.2131,0.601
2.3550,0.4373,0.1064,-0.1253,0.467
2.3660,0.3257,0.0031,-0.0704,0.333
2.3870,0.2298,-0.1108,-0.1280,0.285
2.3900,0.1560,-0.1575,-0.1862,0.289
2.4540,0.1141,-0.1296,-0.1884,0.256
2.4550,0.0219,-0.1098,-0.2414,0.266
2.4570,-0.0749,-0.0729,-0.2207,0.244
2.4580,-0.1684,-0.0239,-0.1756,0.245
2.4600,-0.2432,0.0518,-0.0836,0.262
2.4610,-0.3084,0.0969,-0.0289,0.325
2.4630,-0.4126,0.1474,0.0508,0.441
2.4640,-0.4994,0.2334,0.1429,0.570
2.4670,-0.5745,0.2078,-0.0109,0.611
2.4680,-0.5707,0.1241,-0.1516,0.603
2.4760,-0.4630,0.0021,-0.2624,0.532
2.4820,-0.4077,-0.1160,-0.3544,0.553
2.5000,-0.3715,-0.1817,-0.2883,0.504
2.5010,-0.3414,-0.1675,-0.2823,0.474
2.5070,-0.4018,-0.1580,-0.2793,0.514
2.5320,-0.3849,-0.0817,-0.3424,0.522
2.5340,-0.3170,0.1071,-0.4839,0.588
2.5350,-0.3452,0.1238,-0.4623,0.590
2.5750,-0.3557,0.0227,-0.5844,0.685
2.5760,-0.3622,0.0903,-0.7659,0.852
2.5770,-0.6117,-0.0631,-0.3412,0.703
2.5790,-0.7513,-0.2084,-0.2892,0.832
2.5800,-0.7392,-0.1708,-0.2073,0.786
2.5810,-0.7213,-0.0784,-0.2481,0.767
2.5910,-0.7002,-0.0377,-0.1933,0.727
2.6000,-0.6583,-0.0373,-0.1598,0.678
2.6060,-0.6097,-0.0773,-0.3393,0.702
2.6170,-0.5202,-0.1073,-0.3717,0.648
2.6270,-0.3787,-0.0977,-0.2779,0.480
2.6310,-0.2838,-0.0194,-0.2787,0.398
2.6440,-0.2123,0.0972,-0.2159,0.318
2.6460,-0.0996,0.2047,0.0434,0.232
2.6570,-0.0459,0.2399,0.0522,0.250
2.6730,0.1285,0.2780,0.1535,0.343
2.6750,0.2933,0.3026,0.2972,0.516
2.6820,0.3072,0.2217,0.1108,0.395
2.7140,0.2599,0.0815,-0.0890,0.287
2.7170,0.2998,-0.0248,-0.0604,0.307
2.7200,0.2714,-0.1350,0.0778,0.313
2.7230,0.3024,-0.2270,0.1857,0.421
2.7350,0.3929,-0.2025,0.1365,0.463
2.7380,0.4226,-0.1902,0.1463,0.486
2.7480,0.4619,-0.1929,0.0875,0.508
2.7510,0.4626,-0.1351,0.0093,0.482
2.7610,0.4687,-0.1095,0.0556,0.485
2.7690,0.5729,-0.1241,0.2190,0.626
2.7720,0.7131,-0.1076,0.3646,0.808
2.7830,0.7740,-0.0283,0.4729,0.907
2.8070,0.7911,0.0695,0.5991,0.995
2.8080,0.7483,0.1888,0.5966,0.975
2.8090,0.6464,0.2471,0.5168,0.864
2.8130,0.4115,0.2782,0.3219,0.592
2.8220,0.2748,0.2188,0.2282,0.419
2.8470,0.1704,0.1160,0.2022,0.289
2.8520,0.0751,-0.0036,0.1397,0.159
2.8530,0.0125,-0.0719,0.0751,0.105
2.8570,0.0150,-0.0691,0.0637,0.095
2.8640,0.0449,-0.0543,0.0891,0.114
2.8720,0.0333,-0.0500,0.1708,0.181
2.8840,0.0566,0.0047,0.1968,0.205
2.8870,0.0951,0.0640,0.2202,0.248
2.8970,0.0989,0.0711,0.1926,0.228
2.9070,0.1016,0.0495,0.2441,0.269
2.9120,0.0044,-0.0133,0.3382,0.339
2.9220,-0.1096,-0.0420,0.2699,0.294
2.9390,-0.0829,-0.0242,0.2467,0.261
2.9480,-0.1039,-0.0374,-0.0315,0.115
2.9490,-0.1802,-0.1165,-0.0545,0.221
2.9790,-0.2319,-0.1378,0.0230,0.271
2.9800,-0.2987,-0.0984,0.0215,0.315
2.9810,-0.3539,-0.1081,0.0486,0.373
2.9840,-0.4033,-0.1276,0.0187,0.423
2.9880,-0.3641,-0.0593,0.0416,0.371
2.9990,-0.4531,-0.0233,0.0974,0.464
3.0130,-0.5603,-0.0221,0.0421,0.562
3.0160,-0.5587,-0.0142,0.1623,0.582
3.0220,-0.5421,-0.0120,0.0991,0.551
3.0330,-0.5046,0.0371,0.1433,0.526
3.0380,-0.4066,0.0459,0.1420,0.433
3.0540,-0.3922,-0.0136,0.0012,0.392
3.0560,-0.2277,-0.0131,-0.2027,0.305
3.0930,-0.1656,-0.0951,-0.4681,0.506
3.0950,-0.0426,-0.1625,-0.3656,0.402
3.0960,0.1972,-0.1303,0.1006,0.257
3.0970,0.1159,-0.1794,0.2544,0.332
3.0980,-0.1437,-0.3150,0.2747,0.442
3.1030,-0.1265,-0.4085,0.2014,0.473
3.1140,0.2616,-0.3764,0.1157,0.473
3.1240,0.4904,-0.2348,0.1843,0.574
3.1290,0.3153,-0.0116,0.2906,0.429
3.1380,0.0109,0.2882,0.2941,0.412
3.1490,-0.1958,0.5544,0.0926,0.595
3.1530,-0.2982,0.6030,-0.0690,0.676
3.1640,-0.4986,0.2034,-0.0056,0.539
3.1730,-0.3324,0.0398,-0.0520,0.339
3.1890,-0.0360,0.0447,-0.0721,0.092
3.1910,0.0462,-0.0035,-0.0671,0.082
3.2380,0.0205,-0.0017,-0.0450,0.050
3.2390,0.1014,0.1294,0.0391,0.169
3.2410,0.0237,0.2377,0.1106,0.263
3.2420,-0.1969,0.2318,0.1265,0.329
3.2430,-0.4220,0.1511,0.1842,0.485
3.2440,-0.4566,0.0186,0.1167,0.472
3.2530,-0.5183,-0.1438,0.0601,0.541
3.2540,-0.6512,-0.3435,0.0414,0.737
3.2640,-0.6178,-0.3257,-0.0417,0.700
3.2800,-0.5619,-0.3085,-0.0095,0.641
3.2810,-0.5072,-0.3938,0.0576,0.645
3.2890,-0.5484,-0.5485,0.7797,1.100
3.2930,-1.8358,-0.8838,3.5610,4.103
3.3040,-2.6511,-1.0434,1.4923,3.216
3.3200,-0.8083,-1.0751,-2.9886,3.277
3.3470,1.6709,-0.9173,-2.0122,2.772
3.3480,1.4539,-0.2617,1.4870,2.096
3.3490,0.3376,0.4268,-1.2544,1.367
3.3500,0.5306,0.9186,-1.5610,1.887
3.3700,0.7055,1.1468,-0.5347,1.449
3.3720,0.4437,1.1808,-0.0541,1.263
3.3730,0.3263,1.1196,0.1114,1.171
3.3810,0.2457,0.9424,0.1103,0.980
3.3890,-0.1122,0.5929,-0.2595,0.657
3.3950,-0.1770,-0.1522,-0.8797,0.910
3.4040,0.1206,-0.6024,-0.8009,1.009
3.4140,-0.1550,-0.4343,-0.2895,0.545
3.4190,0.0584,0.1063,0.1746,0.213
3.4370,0.3148,0.7983,0.2312,0.889
3.4850,-1.4338,0.3588,0.9751,1.771
3.4870,-1.5256,-0.2756,0.6947,1.699
3.4890,-0.1379,-0.2936,-0.0722,0.332
3.4910,1.1292,-0.1232,-0.4265,1.213
3.4940,1.5519,0.0231,-0.5335,1.641
3.4960,1.3908,-0.0115,-0.4944,1.476
3.4970,1.1688,-0.0011,-0.3978,1.235
3.4990,0.7022,0.0772,-0.1597,0.724
3.5060,0.2714,0.0965,0.0216,0.289
3.5150,0.0552,0.0926,0.0874,0.139
3.5190,-0.0115,0.0546,0.0420,0.070
3.5310,0.0070,-0.0043,-0.0857,0.086
3.5340,0.0956,-0.0504,-0.2314,0.255
3.5460,0.1729,-0.0140,-0.2923,0.340
3.5550,0.1618,0.0343,-0.3063,0.348
3.5650,0.0932,0.0492,-0.2531,0.274
3.5700,0.0182,0.0912,-0.1934,0.215
3.5890,-0.0185,0.1159,-0.1575,0.196
3.5910,-0.0130,0.1004,-0.1520,0.183
3.6360,0.0547,0.0508,-0.1539,0.171
3.6370,0.1319,0.0409,-0.1536,0.207
3.6380,0.1886,0.0565,-0.0767,0.211
3.6390,0.1984,0.0790,-0.0658,0.223
3.6400,0.2140,0.0828,-0.0724,0.241
3.6410,0.2347,0.0611,-0.0526,0.248
3.6460,0.2256,-0.0127,-0.0432,0.230
3.6550,0.2221,-0.0717,-0.0642,0.242
3.6630,0.2252,-0.0926,-0.0589,0.250
3.6700,0.2214,-0.0702,-0.0703,0.243
3.6790,0.2337,-0.0145,-0.0952,0.253
3.6840,0.2652,0.0484,-0.1011,0.288
3.6950,0.2978,0.1048,-0.0822,0.326
3.7040,0.2948,0.1114,-0.0557,0.320
3.7190,0.2576,0.0882,-0.0077,0.272
3.7210,0.1506,0.0561,0.0599,0.171
3.7590,0.0388,0.0413,0.1160,0.129
3.7610,-0.0219,0.0169,0.1310,0.134
3.7630,-0.0909,-0.0148,0.1541,0.179
3.7640,-0.1512,-0.0286,0.1805,0.237
3.7650,-0.2079,-0.0478,0.1320,0.251
3.7710,-0.2628,-0.0724,0.0645,0.280
3.7790,-0.3077,-0.0567,-0.0021,0.313
3.7850,-0.2998,-0.0473,-0.0579,0.309
3.7950,-0.2713,-0.0218,-0.0805,0.284
3.8000,-0.1839,0.0762,-0.1618,0.257
3.8110,-0.1404,0.1167,-0.1813,0.257
3.8210,-0.1216,0.0883,-0.1691,0.226
3.8500,-0.0735,0.0527,-0.1727,0.195
3.8510,-0.0297,0.0251,-0.1925,0.196
3.8620,0.0048,-0.0077,-0.1995,0.200
3.8630,0.0184,-0.0341,-0.1362,0.142
3.8640,0.0420,-0.0303,-0.0327,0.061
3.8790,0.0354,-0.0054,0.0103,0.037
3.8810,-0.0150,0.0066,0.0290,0.033
3.8850,-0.0771,0.0128,-0.0163,0.080
3.8970,-0.0218,0.0663,-0.1339,0.151
3.9010,-0.0199,0.0762,-0.2153,0.229
3.9140,-0.0173,0.0861,-0.2402,0.256
3.9200,0.0072,0.1621,-0.2732,0.318
3.9320,-0.0109,0.2440,-0.2369,0.340
3.9400,-0.0173,0.1563,-0.0586,0.168
3.9490,-0.0434,0.0461,-0.2651,0.273
3.9510,-0.1103,-0.0326,-0.3926,0.409
3.9710,-0.1258,-0.0360,-0.2654,0.296
3.9740,-0.1415,-0.0059,-0.1068,0.177
3.9790,-0.1626,-0.0159,-0.0112,0.164
4.0050,-0.1485,-0.0081,0.0184,0.150
4.0070,-0.0874,0.0085,0.0371,0.095
4.0090,-0.0674,0.0282,0.0277,0.078
4.0120,-0.0481,0.0750,0.0294,0.094
4.0150,-0.0185,0.1061,0.0308,0.112
4.0280,-0.0263,0.0832,0.0418,0.097
4.0360,0.0871,0.0816,0.0068,0.120
4.0400,0.1526,0.0219,0.0330,0.158
4.0510,0.1753,-0.0759,0.0847,0.209
4.0610,0.2095,-0.1236,0.0880,0.259
4.0660,0.1825,-0.1271,0.0699,0.233
4.0770,0.1351,-0.1465,0.0787,0.214
4.0860,0.0853,-0.1094,0.0834,0.162
4.0910,0.0409,-0.0647,0.0921,0.120
4.1130,0.0104,0.0034,0.0878,0.089
4.1180,-0.0200,0.0475,0.0799,0.095
4.1190,-0.0275,0.0641,0.0711,0.100
4.1450,-0.0099,0.0963,0.0515,0.110
4.1460,0.0002,0.1326,0.0554,0.144
4.1470,-0.0119,0.1649,0.0137,0.166
4.1580,-0.0357,0.1688,-0.0772,0.189
4.1640,-0.0539,0.1234,-0.1473,0.200
4.1660,-0.0325,0.0429,-0.1477,0.157
4.1790,0.0479,-0.0424,-0.1488,0.162
4.1860,0.1524,-0.1127,-0.1322,0.231
4.1930,0.2726,-0.1177,-0.1195,0.320
4.2010,0.3523,-0.1044,-0.1123,0.384
4.2110,0.3741,-0.0609,-0.0861,0.389
4.2160,0.3453,0.0037,-0.0403,0.348
4.2270,0.2729,0.0441,-0.0153,0.277
4.2320,0.1765,0.0687,0.0173,0.190
4.2510,0.1001,0.1059,0.0038,0.146
4.2530,0.0472,0.0975,-0.0298,0.112
4.2940,0.0330,0.1178,-0.0062,0.123
4.2950,0.0551,0.1146,-0.0473,0.136
4.2960,0.0434,0.0723,-0.0943,0.127
4.2960,0.0259,0.0373,-0.1258,0.134
4.2970,0.0184,0.0213,-0.1252,0.128
4.3010,-0.0080,-0.0248,-0.1224,0.125
4.3060,-0.0253,-0.0080,-0.1014,0.105
4.3170,-0.0148,-0.0269,-0.1106,0.115
4.3270,-0.0656,-0.0215,-0.1124,0.132
4.3330,-0.1021,0.0363,-0.1222,0.163
4.3460,-0.1519,0.0668,-0.1619,0.232
4.3520,-0.1467,0.1252,-0.1020,0.218
4.3560,-0.1776,0.1191,-0.0849,0.230
4.3720,-0.1284,0.0910,-0.1038,0.189
4.4120,-0.0422,0.1105,-0.1078,0.160
4.4120,0.0415,0.1111,-0.1046,0.158
4.4130,0.0686,0.0691,-0.1374,0.168
4.4130,0.0611,-0.0115,-0.1447,0.158
4.4140,0.0474,-0.1156,-0.1125,0.168
4.4170,0.0149,-0.1736,-0.0722,0.189
4.4280,-0.0195,-0.1381,-0.0149,0.140
4.4320,-0.0666,-0.0997,-0.0340,0.125
4.4430,-0.1155,-0.0262,-0.0168,0.120
4.4510,-0.1241,0.0627,0.0413,0.145
4.4570,-0.1697,0.1009,0.0229,0.199
4.4670,-0.2144,0.1225,0.0129,0.247
4.4720,-0.2531,0.1116,0.0375,0.279
4.4830,-0.2768,0.0849,0.0249,0.291
4.5140,-0.2870,0.0652,-0.0195,0.295
4.5150,-0.2977,0.0678,-0.0235,0.306
4.5160,-0.3130,0.0686,-0.0348,0.322
