time,ax,ay,az,aT
1.2600,-0.5248,-1.6614,2.1755,2.787
1.2670,-0.1695,-1.4489,1.1066,1.831
1.2750,0.3250,-1.4062,-0.0172,1.443
1.2840,0.8132,-1.2350,-0.6122,1.600
1.2930,0.6801,-1.1234,-0.4557,1.390
1.3000,0.3010,-0.8713,0.2456,0.954
1.3090,0.2209,-0.9759,0.4020,1.078
1.3180,-0.3048,-0.8764,1.4142,1.691
1.3260,-0.5346,-0.7357,2.3301,2.501
1.3340,-0.6637,-0.8136,2.6508,2.851
1.3460,-0.9706,-0.4491,2.8578,3.051
1.3510,-0.9551,-0.5401,1.5387,1.890
1.3600,-0.4247,-0.3413,0.3239,0.634
1.3690,-0.3405,-0.4561,0.5798,0.812
1.3770,0.3368,-0.4641,-0.4537,0.731
1.3850,0.7530,-0.4992,-0.9032,1.277
1.3930,0.7605,-0.7556,-0.3457,1.126
1.4010,0.8678,-1.0786,0.3781,1.435
1.4100,1.0155,-1.4889,0.4858,1.867
1.4190,0.8910,-1.5402,0.7157,1.918
1.4270,1.2596,-1.7427,0.1886,2.159
1.4370,1.1262,-1.9189,-0.8832,2.394
1.4430,0.7857,-1.9296,-1.1810,2.395
1.4520,0.9204,-1.5399,-0.3415,1.826
1.4600,1.0205,-1.4762,0.2437,1.811
1.4680,1.5334,-0.8007,-0.6868,1.861
1.4770,1.4396,-0.8082,-0.4908,1.722
1.4890,0.8771,-0.5580,-1.3169,1.678
1.4970,0.8060,-0.4602,-2.6791,2.835
1.5030,1.2080,-0.2205,-3.2923,3.514
1.5130,1.6945,-0.0938,-3.5079,3.897
1.5190,1.9334,-0.2574,-3.7990,4.270
1.5280,1.9647,-0.6532,-3.9922,4.497
1.5360,1.9089,-0.6366,-3.8325,4.329
1.5630,1.6739,-1.2482,-3.4785,4.057
1.5640,1.1396,-1.4898,-2.4155,3.058
1.5660,0.2661,-1.2649,-1.0730,1.680
1.5690,-1.0861,-0.6135,0.5524,1.364
1.5790,-0.6884,0.1170,2.0246,2.142
1.5860,-0.2611,0.2273,1.5717,1.609
1.5940,-0.3176,0.2466,1.6524,1.701
1.6020,-0.0614,0.0169,0.2859,0.293
1.6110,0.1551,-0.1299,-0.7266,0.754
1.6190,0.4873,-0.1358,-1.4765,1.561
1.6330,0.7598,-0.3164,-1.6679,1.860
1.6360,0.6806,-0.6144,-1.6983,1.930
1.6460,0.6246,-0.5795,-1.5812,1.796
1.6530,1.2777,-0.5651,-0.7872,1.604
1.6620,1.6231,-0.6901,-0.7098,1.901
1.6700,1.6418,-0.6610,-1.0142,2.040
1.6790,1.1137,-0.4377,-0.6428,1.358
1.6870,0.7601,-0.2342,0.4459,0.912
1.6990,-0.1848,-0.1468,2.1568,2.170
1.7040,-0.2397,-0.1137,2.2201,2.236
1.7120,-1.4492,-1.0887,2.4703,3.064
1.7210,-1.6294,-2.1494,1.9966,3.356
1.7280,-1.3451,-2.3597,1.2978,3.010
1.7380,-1.0869,-2.1749,0.4980,2.482
1.7450,-1.1692,-2.0269,0.6506,2.429
1.7540,-1.5558,-1.9916,1.2470,2.818
1.7620,-1.6776,-1.9095,1.3361,2.871
1.7800,-1.9341,-2.2843,1.8033,3.494
1.7820,-3.0348,-2.9342,1.8486,4.608
1.7880,-1.7795,-3.2640,2.3916,4.420
1.7960,-0.0140,-3.4298,3.1880,4.683
1.8060,1.3027,-3.5543,3.7715,5.344
1.8130,2.0876,-3.6644,4.0015,5.814
1.8210,1.8341,-3.4478,4.1105,5.670
1.8290,2.6824,-3.5554,3.1751,5.470
1.8380,4.0830,-3.7518,1.3351,5.703
1.8490,9.0027,-2.5800,-1.9379,9.563
1.8550,7.4317,-1.1611,-4.3096,8.669
1.8640,3.7779,-1.1581,-3.2225,5.099
1.8720,1.7260,-1.1285,-0.8659,2.237
1.8850,1.6572,-1.0249,-0.8041,2.108
1.8890,-0.5934,-1.2178,2.5742,2.909
1.8980,-2.8610,-1.3942,5.6519,6.486
1.9050,-5.0555,-1.7554,7.7510,9.419
1.9140,-6.2310,-2.1542,8.5884,10.827
1.9210,-6.3948,-2.2851,7.6561,10.234
1.9300,-6.6289,-2.1150,7.4478,10.192
1.9380,-5.7472,-1.6353,5.1148,7.865
1.9470,-4.9859,-0.5609,3.0411,5.867
1.9550,-4.3900,0.9617,1.6460,4.786
1.9640,-4.5394,2.3182,1.6342,5.353
1.9730,-5.3726,3.1572,2.8262,6.843
1.9810,-6.2248,3.7035,4.6950,8.632
1.9900,-6.3899,3.8861,4.2778,8.616
2.0050,-6.6715,3.9418,6.1191,9.874
2.0270,-6.1653,3.4357,6.8843,9.859
2.0320,-4.1228,2.8868,5.3262,7.328
2.0350,-1.3003,3.3685,2.5573,4.425
2.0360,0.0549,4.6283,-0.4052,4.646
2.0420,-0.7191,6.0280,-2.1811,6.451
2.0480,-0.6486,6.0511,-2.6371,6.633
2.0570,-2.6267,6.9459,-2.2829,7.769
2.0650,-4.0919,7.1533,-0.6852,8.269
2.0740,-4.1852,6.7213,0.9225,7.971
2.0810,-1.8919,5.9427,1.6096,6.441
2.0920,2.3751,5.4313,0.8757,5.992
2.1000,7.1737,5.1334,-0.6494,8.845
2.1090,7.3404,5.1566,-0.9778,9.024
2.1180,11.5666,5.1344,-2.4551,12.891
2.1250,14.0198,5.1772,-3.1132,15.266
2.1340,13.7033,4.9571,-2.6655,14.814
2.1420,11.1229,4.4858,-1.6241,12.103
2.1510,7.8902,3.3611,-0.1688,8.578
2.1680,7.9686,3.0662,-0.0726,8.538
2.1820,6.0915,1.6292,0.3820,6.317
2.1840,6.3499,0.9598,-0.3176,6.430
2.1890,7.6334,1.0600,-1.1442,7.791
2.1910,8.5039,1.1933,-1.3759,8.697
2.2000,8.9859,1.2395,-0.6303,9.093
2.2080,9.2158,1.1726,0.6668,9.314
2.2160,9.2163,1.0438,0.7955,9.309
2.2240,8.8976,0.9803,1.8917,9.149
2.2330,8.2623,0.7973,2.5930,8.696
2.2410,7.7062,0.2951,2.5696,8.129
2.2500,7.5645,-0.3318,1.7468,7.771
2.2580,7.6228,-1.0454,0.4237,7.706
2.2660,7.0617,-1.6116,-0.8096,7.288
2.2740,7.0810,-1.7748,-0.5288,7.319
2.2930,5.5652,-2.3662,-1.2022,6.166
2.2950,3.7813,-2.8044,-1.2342,4.867
2.3000,2.4691,-2.8893,-0.6332,3.853
2.3090,1.7218,-2.6177,0.4518,3.166
2.3170,1.2796,-2.4994,1.5515,3.208
2.3290,1.0463,-2.5005,2.2395,3.516
2.3330,1.0568,-2.5426,2.4263,3.670
2.3420,1.2894,-3.0373,2.5717,4.183
2.3500,1.4475,-3.8641,2.2230,4.687
2.3600,1.9550,-5.4847,0.6833,5.863
2.3670,2.8385,-6.1427,0.2550,6.772
2.3770,3.8314,-6.2991,-0.3187,7.380
2.3910,4.2157,-5.6286,-0.0852,7.033
2.3920,4.1611,-5.5756,-0.0267,6.957
2.4010,3.4389,-4.6573,1.6976,6.033
2.4130,1.2586,-3.8249,4.1918,5.813
2.4170,-1.3763,-3.1198,7.4195,8.166
2.4310,-2.7333,-3.8620,9.6784,10.773
2.4340,-2.3554,-4.5688,9.7833,11.052
2.4430,-2.4600,-4.4336,9.6676,10.917
2.4510,-0.6569,-2.9909,7.6502,8.240
2.4590,2.4100,-3.5033,4.6455,6.298
2.4670,5.0426,-3.2557,2.7590,6.606
2.4760,5.6386,-0.0595,2.6736,6.241
2.4870,4.1218,3.7722,3.2215,6.450
2.4920,2.1075,5.1982,3.2831,6.499
2.5040,2.0761,5.2263,3.2483,6.494
2.5090,0.5195,4.4645,1.4431,4.721
2.5190,-0.6804,2.6628,-1.1639,2.985
2.5260,-1.3485,1.0805,-3.5184,3.920
2.5350,-1.1550,0.2085,-4.6597,4.805
2.5430,-0.6286,0.2797,-4.9506,4.998
2.5550,-0.2944,0.1734,-4.6210,4.634
2.5620,-0.3087,0.2021,-4.6632,4.678
2.5710,-0.3410,0.6014,-3.4924,3.560
2.5770,0.2556,0.9394,-1.9584,2.187
2.5850,-0.2357,1.6190,-0.8482,1.843
2.5930,-1.2059,1.5825,0.3894,2.027
2.6020,-2.7339,1.4996,1.6933,3.548
2.6110,-4.2118,-1.0144,1.4884,4.581
2.6190,-4.1788,-1.0118,1.3640,4.511
2.6270,-5.5251,-0.3450,2.1093,5.924
2.6350,-4.6852,-0.4824,2.9573,5.561
2.6460,-3.4782,-0.6614,3.1732,4.754
2.6520,-1.8572,-0.9283,2.7344,3.433
2.6620,0.1463,-0.5558,1.8555,1.942
2.6680,0.1863,-0.5206,1.6598,1.749
2.6770,2.0415,0.2503,0.8467,2.224
2.6850,2.7864,1.6151,1.1750,3.428
2.6950,2.2793,2.0848,1.0902,3.276
2.7020,1.3951,1.6352,0.4510,2.196
2.7130,0.4403,0.6555,-0.7529,1.091
2.7200,0.2351,0.2147,-2.1441,2.168
2.7270,0.2483,0.1702,-2.0865,2.108
2.7360,0.9093,-0.3666,-2.6829,2.856
2.7440,1.4461,-0.6619,-2.1797,2.698
2.7530,1.6301,-0.5947,-1.6989,2.428
2.7620,1.9273,-0.1516,-1.1380,2.243
2.7750,1.6252,0.5316,-0.0918,1.712
2.7780,1.1962,0.9040,0.7753,1.688
2.7870,1.1572,0.9399,0.7923,1.688
2.7970,0.5981,1.2418,1.7246,2.208
2.8080,-0.1824,1.0073,1.8938,2.153
2.8120,-0.8746,0.2817,1.6937,1.927
2.8230,-0.6805,-0.3807,0.8911,1.184
2.8290,0.6092,-0.2725,-0.1549,0.685
2.8390,2.0801,-0.4638,-0.6386,2.225
2.8470,2.0962,-0.4545,-0.7018,2.257
2.8680,3.1555,-0.6081,-0.8953,3.336
2.8710,3.6887,-0.7925,-0.9313,3.886
2.8730,3.9287,-0.8717,-1.3073,4.231
2.8870,3.7405,-0.9685,-1.1529,4.032
2.8890,3.3897,-1.0308,-0.6626,3.604
2.8950,2.7446,-1.0556,-0.2600,2.952
2.9050,2.9056,-1.2368,-0.2641,3.169
2.9130,1.6260,-1.2981,0.1786,2.088
2.9200,0.4566,-1.4137,0.3432,1.525
2.9300,-0.9508,-1.3385,-0.4392,1.700
2.9400,-3.4482,-1.1122,-1.8370,4.062
2.9470,-5.8601,-0.7605,-2.8100,6.543
2.9590,-5.7300,-0.8902,-2.7169,6.404
2.9630,-6.2531,-0.4654,-3.0459,6.971
2.9710,-4.8477,0.2410,-2.5736,5.494
2.9800,-2.4638,0.8516,-1.4997,3.007
2.9880,-0.4792,1.3921,-0.5233,1.562
2.9970,0.4927,1.8500,-0.1452,1.920
3.0050,0.5330,1.8494,-0.4919,1.986
3.0130,0.5173,1.8455,-0.4631,1.972
3.0210,0.4008,1.0611,-0.8447,1.414
3.0300,0.8088,0.0873,-0.5637,0.990
3.0380,1.2570,-0.1594,-0.1130,1.272
3.0470,1.3024,-0.1570,0.3728,1.364
3.0550,1.0439,-0.0834,0.8964,1.378
3.0630,0.6743,0.0440,0.9500,1.166
3.0710,0.6810,0.0302,0.9675,1.183
3.0820,0.2189,0.1710,0.6555,0.712
3.1040,-0.1425,0.4090,-0.0106,0.433
3.1060,0.0278,0.6865,-0.6240,0.928
3.1070,0.4367,0.8456,-0.8910,1.304
3.1140,0.4566,0.5734,-0.6348,0.970
3.1230,0.0647,-0.1478,-0.2029,0.259
3.1300,0.0795,-0.1617,-0.1950,0.266
3.1390,-0.4388,-0.8983,0.4845,1.111
3.1470,-0.3699,-1.3580,0.7305,1.586
3.1560,0.2495,-1.5042,0.2090,1.539
3.1640,0.6623,-1.6566,-0.6078,1.885
3.1730,0.2867,-2.1516,-1.1501,2.457
3.1810,0.3313,-2.1823,-1.1420,2.485
3.1900,-0.2482,-2.6257,-1.1912,2.894
3.1980,-0.7869,-2.9707,-0.2402,3.083
3.2060,-0.7991,-2.9595,0.4720,3.102
3.2140,0.4578,-2.5552,0.8523,2.732
3.2510,1.5979,-2.1949,1.1018,2.930
3.2520,1.7513,-2.3732,1.0191,3.121
3.2530,1.8224,-2.4238,1.0339,3.204
3.2540,0.8483,-2.8931,0.3675,3.037
3.2700,-3.6098,-3.2018,-1.4142,5.028
3.2710,-4.6554,-2.6886,-0.8950,5.450
3.2730,-2.4018,-2.0724,-0.4370,3.202
3.2850,0.9619,-1.5393,0.1657,1.823
3.2900,4.0696,-1.3469,1.5613,4.562
3.2980,4.1069,-1.3783,1.5778,4.610
3.3060,6.5470,-1.5819,2.3281,7.126
3.3150,5.0252,-2.1895,-1.1434,5.599
3.3230,6.7648,-2.5428,-0.8539,7.277
3.3310,5.6634,-3.0639,-2.1967,6.803
3.3400,2.3618,-3.0101,-6.1233,7.220
3.3490,-0.8966,-1.6041,-7.8748,8.086
3.3580,-0.6966,-1.7238,-7.6553,7.878
3.3670,-1.6763,0.0279,-5.8511,6.087
3.3740,-2.9943,1.0783,-2.1900,3.863
3.3820,-4.2102,0.6425,1.0658,4.390
3.3910,-5.6677,0.1250,3.6832,6.760
3.4000,-6.2762,0.0333,4.8838,7.953
3.4100,-5.7247,-0.1059,3.7266,6.832
3.4150,-5.7243,-0.1010,3.7129,6.824
3.4260,-5.3508,0.6541,1.9389,5.729
3.4330,-4.8982,2.7815,0.7758,5.686
3.4420,-3.7887,5.0315,0.1873,6.301
3.4500,-1.9012,7.9329,-0.9958,8.218
3.4590,0.4046,9.4631,-2.2785,9.742
3.4660,0.2980,9.4846,-2.2673,9.756
3.4740,2.5283,8.3304,-1.7905,8.888
3.4820,3.2127,5.7974,-1.5560,6.808
3.4930,2.3013,3.2933,-0.8669,4.110
3.5000,0.7110,1.5470,-0.1738,1.711
3.5130,-0.3131,0.5038,0.0401,0.594
3.5160,-0.6687,-0.0658,-0.1749,0.694
3.5250,-0.6743,-0.0636,-0.1676,0.698
3.5330,-0.7820,-0.2155,-0.4597,0.932
3.5410,-0.5009,-0.1503,-0.6935,0.869
3.5530,-0.0658,-0.0848,-0.7674,0.775
3.5580,0.3489,-0.0983,-0.6399,0.735
3.5690,0.5872,-0.1516,-0.3134,0.683
3.5750,0.6890,-0.1662,0.0728,0.712
3.5850,0.6732,-0.1611,0.0861,0.698
3.5920,0.8536,-0.1365,0.2942,0.913
3.6020,0.9968,-0.0932,0.3436,1.058
3.6080,1.1450,0.0655,0.2119,1.166
3.6340,0.7303,0.0656,-0.0408,0.734
3.6340,0.3583,0.1036,-0.2360,0.441
3.6350,0.1641,0.1021,-0.3524,0.402
3.6420,0.1659,0.1005,-0.3498,0.400
3.6520,0.1490,0.0397,-0.3268,0.361
3.6590,0.0745,-0.0996,-0.3437,0.365
3.6680,0.0209,-0.1804,-0.3617,0.405
3.6750,-0.0125,-0.3003,-0.3023,0.426
3.6840,-0.0076,-0.2433,-0.2827,0.373
3.6940,-0.0051,-0.2440,-0.2831,0.374
3.7010,-0.0824,-0.1657,-0.1662,0.249
3.7100,-0.1024,-0.0869,-0.0888,0.161
3.7180,-0.1043,0.0120,-0.3053,0.323
3.7280,-0.0285,0.0913,-0.4813,0.491
3.7350,-0.1092,0.0919,-0.5380,0.557
3.7430,-0.1697,0.0728,-0.5751,0.604
3.7510,-0.1717,0.0735,-0.5736,0.603
3.7700,-0.0957,0.0939,-0.5728,0.588
3.7760,-0.0195,0.0554,-0.5130,0.516
3.7770,-0.0209,0.0751,-0.4715,0.478
3.7860,-0.0413,0.0555,-0.3714,0.378
3.7940,-0.1208,0.1339,-0.3499,0.394
3.8020,-0.0829,0.1928,-0.4856,0.529
3.8100,-0.0845,0.1929,-0.4841,0.528
3.8180,-0.1250,0.1538,-0.4632,0.504
3.8270,-0.1652,0.2322,-0.5213,0.594
3.8350,-0.1274,0.2127,-0.5795,0.630
3.8440,-0.1094,0.0955,-0.5980,0.615
3.8510,-0.2084,0.0565,-0.6157,0.652
3.8600,-0.3469,0.0569,-0.6525,0.741
3.8710,-0.3494,0.0579,-0.6501,0.740
3.8770,-0.3139,0.1769,-0.6275,0.724
3.8850,-0.2008,0.2762,-0.6045,0.694
3.8940,-0.1856,0.2773,-0.5419,0.636
3.9160,-0.2290,0.2782,-0.4388,0.568
3.9170,-0.2330,0.1811,-0.3742,0.477
3.9190,-0.2366,0.1819,-0.3685,0.474
3.9270,-0.2792,0.0652,-0.4803,0.559
3.9370,-0.2442,0.0273,-0.3766,0.450
3.9440,-0.2490,0.0682,-0.4500,0.519
3.9530,-0.1367,0.1485,-0.4070,0.454
3.9610,-0.0446,0.1897,-0.3851,0.432
3.9700,0.0673,0.1525,-0.3056,0.348
3.9780,0.0628,0.1540,-0.3051,0.348
3.9870,0.1181,0.0572,-0.3049,0.332
3.9950,0.1127,0.0374,-0.3782,0.396
4.0040,0.0484,-0.0397,-0.4697,0.474
4.0110,0.0228,-0.0960,-0.5795,0.588
4.0200,0.0548,-0.1124,-0.5721,0.586
4.0330,0.0856,-0.1282,-0.5072,0.530
4.0360,0.0771,-0.1243,-0.5012,0.522
4.0520,0.1648,-0.0815,-0.5526,0.582
4.0530,0.2891,-0.1165,-0.4859,0.577
4.0800,0.3537,-0.1898,-0.3416,0.527
4.0810,0.4179,-0.2042,-0.2951,0.551
4.0810,0.3846,-0.2187,-0.4610,0.639
4.0870,0.3333,-0.2721,-0.3339,0.545
4.0950,0.3221,-0.2669,-0.3255,0.530
4.1040,0.3696,-0.2039,-0.2805,0.507
4.1120,0.3398,-0.0839,-0.2961,0.458
4.1200,0.3694,-0.0046,-0.2542,0.448
4.1290,0.3604,-0.0814,-0.2708,0.458
4.1370,0.3906,-0.1185,-0.1326,0.429
4.1460,0.3627,-0.1555,-0.0540,0.398
4.1550,0.3555,-0.1537,-0.0531,0.391
4.1630,0.3874,-0.2682,0.0064,0.471
4.1760,0.3805,-0.2652,-0.0316,0.465
4.1790,0.3932,-0.3784,-0.1275,0.560
4.1960,0.3475,-0.4124,-0.1454,0.559
4.1970,0.3216,-0.4652,0.0103,0.566
4.2140,0.3143,-0.4587,0.0090,0.556
4.2150,0.3638,-0.4517,-0.1464,0.598
4.2210,0.3727,-0.5021,-0.0870,0.631
4.2300,0.3412,-0.6091,-0.1254,0.709
4.2380,0.3845,-0.5776,-0.0477,0.695
4.2460,0.4244,-0.5837,0.0469,0.723
4.2550,0.4987,-0.5878,0.2557,0.812
4.2630,0.4712,-0.5703,0.2483,0.780
4.2710,0.4210,-0.4929,0.3761,0.749
4.2800,0.5407,-0.4528,0.5218,0.877
4.2880,0.7126,-0.3527,0.6454,1.024
4.2980,0.8781,-0.3484,0.6893,1.169
4.3050,1.0185,-0.3805,0.6728,1.279
4.3140,1.1545,-0.3909,0.7324,1.422
4.3220,1.1055,-0.3636,0.7208,1.369
4.3320,1.2309,-0.4520,0.8052,1.539
4.3390,1.2771,-0.4220,0.9269,1.633
4.3480,1.2067,-0.3723,0.8895,1.545
4.3550,0.9028,-0.4792,0.6135,1.192
4.3650,0.5617,-0.5076,0.5308,0.925
4.3720,0.3182,-0.3777,0.1890,0.529
4.3800,0.2686,-0.3437,0.1569,0.464
4.3890,0.2361,-0.1504,-0.1533,0.319
4.3980,0.3590,0.1421,0.1995,0.435
4.4060,0.6567,0.2988,0.6272,0.956
4.4150,0.8366,0.4558,1.3664,1.666
4.4220,0.9587,0.4947,1.4799,1.831
4.4310,0.9056,0.5329,1.4390,1.782
4.4390,0.9524,0.7662,1.7903,2.168
4.4580,0.6494,0.8806,1.5333,1.884
4.4590,0.4282,0.7978,1.0798,1.409
4.4650,0.2302,0.7139,0.6062,0.964
4.4730,0.2110,0.5504,0.3311,0.676
4.4820,0.1347,0.3082,0.1563,0.371
4.4930,0.0991,0.3392,0.1218,0.374
4.4980,0.0254,0.0171,0.0899,0.095
4.5070,0.1877,-0.1876,0.4712,0.541
4.5150,0.1746,-0.3340,0.6579,0.758
4.5240,0.0456,-0.3834,0.8065,0.894
4.5320,0.0354,-0.4725,0.7406,0.879
4.5400,0.0251,-0.5023,0.5959,0.780
4.5490,-0.0058,-0.4710,0.5644,0.735
4.5570,0.1188,-0.5549,0.5082,0.762
4.5650,0.3014,-0.5186,0.6015,0.849
4.5790,0.5413,-0.6753,0.6687,1.094
4.5830,0.7999,-0.9087,0.8324,1.469
4.5920,0.8238,-1.1226,0.7835,1.598
4.6000,0.8495,-1.1629,0.5664,1.548
4.6090,0.8198,-1.1283,0.5301,1.492
4.6150,0.5990,-1.2148,0.2601,1.379
4.6240,0.0500,-1.2454,0.0296,1.247
4.6330,-0.4170,-1.1800,-0.0243,1.252
4.6410,-0.7460,-1.1737,0.0023,1.391
4.6510,-0.9587,-1.1084,0.0724,1.467
4.6570,-0.9183,-1.1604,0.0694,1.481
4.6670,-0.9375,-1.1341,0.0500,1.472
4.6740,-0.9572,-1.2449,0.1503,1.578
4.6830,-0.8198,-1.3175,0.1750,1.562
4.6910,-0.7202,-1.3918,0.0840,1.569
4.7000,-0.6768,-1.3513,-0.0637,1.513
4.7080,-0.7878,-1.2550,-0.0713,1.484
4.7190,-0.7990,-1.2393,-0.0771,1.477
4.7300,-0.9276,-1.1650,0.1331,1.495
4.7350,-0.7441,-1.0898,0.0495,1.321
4.7420,-0.6797,-1.1501,0.2194,1.354
4.7500,-0.4008,-1.1896,0.6620,1.419
4.7590,-0.0636,-1.4052,0.5941,1.527
4.7670,0.2558,-1.7395,0.6234,1.866
4.7770,0.2442,-1.7235,0.6146,1.846
4.7830,0.5676,-1.9249,0.7434,2.140
4.7960,1.0673,-2.0877,0.7158,2.452
4.8000,1.4665,-2.1515,0.9644,2.777
4.8120,1.8808,-2.0954,1.4509,3.168
4.8170,2.4857,-1.8795,1.7817,3.590
4.8260,3.0862,-1.6808,2.0148,4.051
4.8340,3.0602,-1.6581,2.0083,4.018
4.8550,3.4506,-1.5389,2.0893,4.317
4.8560,3.6703,-1.5615,2.2441,4.577
4.8590,3.3896,-1.6501,2.0628,4.297
4.8670,2.9426,-1.7668,1.8225,3.886
4.8770,2.1526,-1.8346,1.3341,3.127
4.8840,1.3907,-1.7767,1.1539,2.534
4.8930,1.4155,-1.8060,1.1692,2.575
4.9060,0.5801,-1.6264,1.3181,2.172
4.9100,-0.1352,-1.3350,1.4218,1.955
4.9180,-0.4185,-0.8913,0.9124,1.342
4.9260,-0.5050,-0.3382,-0.1790,0.634
4.9340,-0.6686,0.6754,-1.5137,1.787
4.9430,-0.6388,0.6072,-1.3685,1.628
4.9570,-0.2417,2.3422,-2.3981,3.361
4.9620,0.8911,4.9432,-1.7923,5.333
4.9680,2.5626,7.6504,0.2644,8.073
4.9770,3.3503,9.2481,3.0536,10.299
4.9870,2.1269,8.5958,4.5202,9.942
4.9940,0.0703,6.0861,3.8416,7.197
5.0020,0.0975,6.0461,3.8572,7.172
5.0110,-1.8213,2.9626,1.5688,3.815
5.0190,-2.8221,0.4980,-0.6368,2.936
5.0270,-3.5301,-1.2332,-2.3276,4.405
5.0360,-4.2391,-2.3088,-3.3944,5.901
5.0440,-5.0104,-2.7055,-3.5180,6.693
5.0520,-5.8266,-2.4791,-3.5772,7.273
5.0620,-5.6981,-2.5630,-3.5219,7.172
5.0690,-6.1805,-1.8748,-3.3972,7.298
5.0780,-5.7883,-0.2578,-3.6737,6.861
5.0990,-5.0901,0.9932,-4.3506,6.769
5.1000,-4.3085,2.7043,-4.8338,7.017
5.1030,-3.3460,3.6595,-4.5232,6.712
5.1120,-2.2646,3.6452,-4.0553,5.904
5.1190,-2.2211,3.6208,-4.1001,5.904
5.1280,-1.1361,2.8781,-3.4515,4.635
5.1360,-0.0871,1.8472,-2.3965,3.027
5.1450,0.8133,0.6604,-1.6205,1.930
5.1520,1.4150,-0.4120,-1.5375,2.130
5.1610,1.0435,-1.2533,-1.6006,2.285
5.1690,0.2935,-1.6280,-1.3202,2.116
5.1780,0.3183,-1.6500,-1.0912,2.004
5.1860,-0.1032,-2.0400,-1.1981,2.368
5.1950,-0.0748,-2.3066,-0.1915,2.316
5.2030,-0.0109,-2.2945,0.1879,2.302
5.2110,-0.3428,-2.0640,-0.0124,2.092
5.2190,-0.2691,-1.6738,0.1574,1.703
5.2290,-0.2641,-1.6703,0.2166,1.705
5.2470,0.4949,-1.3289,-0.4185,1.478
5.2480,1.6241,-1.0857,-0.7590,2.096
5.2550,2.7222,-0.8090,-1.0317,3.021
5.2620,2.6969,-0.8528,-0.8825,2.963
5.2710,2.1008,-0.8065,-0.6834,2.352
5.2780,1.1486,-0.5508,-0.9991,1.619
