time,ax,ay,az,aT
2.9610,0.0417,-1.2882,-1.1633,1.736
2.9780,0.2958,-1.0784,-0.9625,1.475
2.9790,0.4163,-1.2044,-0.1297,1.281
2.9880,-0.2390,-0.9833,0.0278,1.012
2.9950,-0.6314,-0.5731,0.3589,0.925
3.0040,-0.6687,-0.6764,0.9985,1.379
3.0110,-0.6627,-0.6837,1.0328,1.405
3.0200,-0.1230,-0.6537,1.8477,1.964
3.0280,0.3243,-0.2745,2.1160,2.158
3.0370,0.3053,0.5904,2.2333,2.330
3.0450,-0.0303,1.7090,1.5919,2.336
3.0540,-0.0433,2.3409,1.0875,2.582
3.0660,0.1682,2.1356,0.5582,2.214
3.0700,0.1594,2.1291,0.5934,2.216
3.0820,0.3450,1.6346,-0.1581,1.678
3.0870,0.3757,1.0040,-1.5001,1.844
3.0980,-0.0244,0.6104,-2.8632,2.928
3.1040,-0.2695,-0.1906,-2.9838,3.002
3.1160,-0.6709,-1.4375,-1.4783,2.168
3.1210,-0.6731,-1.4302,-1.4974,2.177
3.1300,-0.2919,-2.7000,0.7933,2.829
3.1380,0.1041,-3.0175,1.3181,3.294
3.1460,0.6878,-2.6393,1.1498,2.960
3.1540,1.5064,-2.4424,0.8955,3.006
3.1630,2.1405,-2.1278,0.8786,3.143
3.1710,1.8038,-2.1818,0.5990,2.894
3.1800,1.8024,-2.1889,0.6978,2.920
3.1880,1.3511,-1.4827,0.3492,2.036
3.1970,0.9844,-1.3190,0.4142,1.697
3.2040,0.3757,-1.7191,0.4671,1.821
3.2130,0.2408,-1.9032,0.7456,2.058
3.2210,-0.5491,-2.0896,-0.1897,2.169
3.2350,-0.6220,-1.8868,-0.8739,2.170
3.2390,-0.6229,-1.8842,-0.7640,2.126
3.2470,-0.0128,-1.8316,-0.9688,2.072
3.2570,0.2253,-1.5524,-1.4152,2.113
3.2630,0.0257,-0.9264,-1.6887,1.926
3.2730,-0.3062,-0.4403,-0.8151,0.976
3.2800,-0.2337,-0.5196,0.4030,0.698
3.2890,-0.6263,-0.1816,0.2948,0.716
3.2980,-0.6011,-0.1909,0.2660,0.684
3.3050,-0.5531,0.0803,0.2040,0.595
3.3130,-0.1855,-0.2898,0.3971,0.525
3.3230,-0.2330,-0.5599,0.7108,0.934
3.3300,0.2450,-0.7108,1.2663,1.473
3.3390,0.5819,-0.6449,1.5534,1.780
3.3470,0.5623,-0.6365,1.5577,1.774
3.3560,-0.0138,-0.6639,1.6535,1.782
3.3640,-2.0059,0.3184,1.2381,2.379
3.3820,-2.3342,0.5343,1.7810,2.984
3.3830,-1.5899,0.4092,2.8207,3.264
3.3910,-1.1181,0.5784,2.6332,2.919
3.4010,-0.9649,1.3878,1.1184,2.027
3.4060,-1.0428,1.4222,1.1585,2.110
3.4150,1.1709,0.9292,0.7079,1.654
3.4230,1.0458,1.1456,0.5506,1.646
3.4310,1.6883,1.5080,-0.1719,2.270
3.4390,2.2947,1.7427,-0.8133,2.994
3.4480,2.1020,1.9874,-1.3302,3.184
3.4570,-1.6107,2.2820,-1.8549,3.353
3.4650,-1.5195,2.2444,-1.7562,3.230
3.4740,-1.9078,2.7747,-1.4435,3.664
3.4830,-1.0164,2.1882,-1.2723,2.728
3.4900,-0.0665,2.4305,-1.3837,2.798
3.5000,-0.7330,3.6148,-1.5497,4.001
3.5060,0.0252,4.7596,-1.0407,4.872
3.5210,0.9377,6.7050,0.3653,6.780
3.5250,0.8980,6.7050,0.3197,6.772
3.5330,1.7035,5.5007,1.4657,5.942
3.5400,1.9206,2.7828,2.8645,4.431
3.5490,1.2206,1.0285,3.6367,3.972
3.5670,0.1451,0.4554,3.6739,3.705
3.5680,-0.9356,0.5534,3.3627,3.534
3.5740,-0.9445,0.5575,3.3654,3.540
3.5820,-1.6652,0.7222,2.5222,3.107
3.5910,-1.7268,0.7148,1.6932,2.522
3.5990,0.0074,0.5737,-0.1190,0.586
3.6080,1.8243,-0.1572,-1.9776,2.695
3.6160,2.6426,-0.5845,-3.2353,4.218
3.6240,2.7556,-0.4743,-3.8911,4.792
3.6330,2.7815,-0.4891,-3.8906,4.808
3.6450,2.3674,-0.4127,-3.8430,4.533
3.6490,-4.4071,-0.3380,-1.7727,4.762
3.6580,-3.1487,0.7667,-1.2126,3.460
3.6660,-1.8348,0.6668,-0.8989,2.149
3.6750,-0.6554,-0.7258,-1.2073,1.554
3.6870,-0.3731,-1.4523,-0.5481,1.596
3.6910,-0.3659,-1.4532,-0.5651,1.602
3.7010,-0.6787,-1.2949,-0.5327,1.556
3.7080,-0.4306,-1.0355,0.0670,1.123
3.7190,0.9692,-0.8928,1.4316,1.946
3.7250,2.8238,-0.9885,2.5595,3.937
3.7350,3.9833,-0.6008,3.9805,5.663
3.7420,3.2779,-0.4170,4.1256,5.286
3.7510,3.3113,-0.4350,4.0969,5.286
3.7580,1.8198,0.1924,4.0288,4.425
3.7670,0.5620,0.9575,3.5870,3.755
3.7760,-0.0897,1.1749,3.2743,3.480
3.7850,-0.6593,0.8822,2.8121,3.020
3.7920,-1.0662,0.6274,2.2797,2.594
3.8040,-1.0179,0.6066,2.2872,2.576
3.8090,-1.0423,0.6233,1.6445,2.044
3.8170,0.0740,0.8733,-0.1297,0.886
3.8260,0.6890,0.9440,-1.7055,2.068
3.8340,0.1163,0.2298,-2.9833,2.994
3.8420,-0.8706,-0.0304,-2.6476,2.787
3.8510,-0.9870,-0.2075,-2.0054,2.245
3.8620,-0.9356,-0.2252,-1.9982,2.218
3.8670,-0.4109,-0.1466,-1.8842,1.934
3.8780,-0.1322,-0.2278,-2.9092,2.921
3.8850,0.8853,-0.1375,-2.4833,2.640
3.8960,1.7297,0.1406,-1.3024,2.170
3.9020,2.0068,0.1380,-0.4314,2.057
3.9100,1.8604,-0.2958,1.3931,2.343
3.9180,1.9858,-0.3344,1.3550,2.427
3.9320,1.2288,-1.0698,2.4716,2.960
3.9350,1.3855,-2.0103,2.5940,3.562
3.9450,0.6467,-2.6699,2.1224,3.472
3.9520,0.4287,-3.2079,0.7769,3.328
3.9610,0.2027,-3.2530,-0.2356,3.268
3.9680,0.2446,-3.2571,-0.2527,3.276
3.9770,-0.1307,-3.0247,0.2707,3.040
3.9850,-0.9391,-2.8702,0.2217,3.028
3.9940,-1.8693,-2.1860,0.0362,2.876
4.0060,-1.5912,-1.5601,-0.0707,2.229
4.0100,-1.1240,-1.1688,-0.0984,1.625
4.0220,-1.1537,-1.9120,0.3267,2.257
4.0270,-1.1527,-1.9078,0.3029,2.250
4.0380,-1.1298,-0.0795,0.9256,1.463
4.0440,-1.3133,1.4344,-0.0363,1.945
4.0540,-1.9236,2.4160,-0.7008,3.167
4.0610,-1.8654,2.9646,-0.7196,3.576
4.0730,-1.0475,3.9829,-0.6501,4.169
4.0780,0.0570,5.4313,-0.4929,5.454
4.0880,0.0224,5.4292,-0.5412,5.456
4.0940,0.9558,5.1712,0.3565,5.271
4.1030,0.8280,3.5011,0.9266,3.715
4.1110,0.6150,1.8521,1.8968,2.721
4.1200,0.0975,0.8511,2.0443,2.217
4.1280,1.5241,0.7902,0.9922,1.983
4.1360,0.7421,0.8055,1.4086,1.784
4.1440,0.7711,0.7991,1.3647,1.759
4.1530,-0.0437,0.9890,1.5987,1.880
4.1610,0.0019,0.9443,1.7947,2.028
4.1700,-0.2054,0.8597,1.4109,1.665
4.1810,-0.4896,1.0679,1.0587,1.581
4.1860,-0.6171,1.5098,0.9136,1.870
4.1960,-0.5889,1.5002,0.9147,1.853
4.2040,-0.3422,1.6461,0.9802,1.946
4.2160,-0.4441,1.4381,1.0110,1.813
4.2210,-1.0345,0.9955,0.9086,1.699
4.2330,-2.6440,0.2215,0.2996,2.670
4.2370,-2.1280,-0.3913,0.3524,2.192
4.2460,-0.9809,-1.1558,0.3151,1.548
4.2540,-0.9750,-1.1541,0.3112,1.543
4.2620,-0.8309,-2.9144,-0.1406,3.034
4.2700,-0.2589,-3.6531,-0.4098,3.685
4.2790,0.7168,-3.2544,-0.5746,3.382
4.2870,1.4169,-2.1132,-0.5194,2.597
4.2960,1.3571,-0.9166,-0.3658,1.678
4.3050,1.1058,-0.2908,-0.2730,1.176
4.3130,1.1126,-0.2930,-0.2620,1.180
4.3230,0.7117,-0.0411,-0.1381,0.726
4.3290,0.3155,-0.0055,0.0795,0.325
4.3430,-0.0197,0.0692,0.2747,0.284
4.3490,-0.3353,0.0264,0.3915,0.516
4.3540,-0.5338,-0.0554,0.3731,0.654
4.3630,-0.7141,-0.0194,0.4156,0.826
4.3710,-0.7018,-0.0220,0.4198,0.818
4.3790,-0.6921,0.0346,0.3262,0.766
4.3880,-0.7242,0.0330,0.2911,0.781
4.4060,-0.6021,0.0514,0.1581,0.625
4.4070,-0.4827,-0.0082,0.0456,0.485
4.4130,-0.3078,-0.0083,0.0711,0.316
4.4220,-0.3100,-0.0084,0.0768,0.320
4.4290,-0.0766,0.0894,0.0813,0.143
4.4380,-0.0188,0.1281,0.0846,0.155
4.4460,-0.0582,0.1079,0.1264,0.176
4.4550,-0.0972,0.0878,0.2070,0.245
4.4640,-0.1156,0.0676,0.2858,0.316
4.4750,-0.0948,0.0475,0.3047,0.323
4.4810,-0.0934,0.0469,0.3040,0.321
4.4890,-0.1113,0.0268,0.3228,0.342
4.4970,-0.0509,0.0263,0.2442,0.251
4.5060,-0.0496,0.0453,0.1856,0.197
4.5160,0.0097,-0.0138,0.2247,0.225
4.5220,-0.1273,-0.0336,0.2634,0.294
4.5310,-0.1471,0.0642,0.3606,0.395
4.5390,-0.1483,0.0642,0.3601,0.395
4.5480,-0.0916,0.0838,0.3404,0.362
4.5560,-0.0742,0.1425,0.2819,0.325
4.5640,-0.0958,0.1228,0.2627,0.305
4.5730,-0.0391,0.0836,0.2821,0.297
4.5810,-0.0217,0.0640,0.3604,0.367
4.5890,0.0352,0.0640,0.3407,0.348
4.5980,0.0335,0.0639,0.3407,0.348
4.6060,0.0317,0.1030,0.3608,0.377
4.6190,0.0695,-0.0147,0.3423,0.350
4.6230,-0.0098,0.0243,0.3239,0.325
4.6340,0.0088,0.0437,0.3445,0.347
4.6430,0.0077,0.0631,0.3257,0.332
4.6480,0.0069,0.0628,0.3265,0.333
4.6590,0.0448,0.0626,0.2686,0.279
4.6650,0.0238,0.0624,0.2699,0.278
4.6750,-0.0361,0.0426,0.2707,0.276
4.6810,-0.0174,0.0816,0.3691,0.378
4.6910,-0.0182,0.0617,0.4284,0.433
4.6980,0.0004,0.0223,0.4287,0.429
4.7070,-0.0006,0.0222,0.4292,0.430
4.7150,0.0373,-0.0366,0.5470,0.549
4.7240,0.0554,0.0026,0.3905,0.394
4.7320,0.0928,0.0613,0.3520,0.369
4.7400,0.1108,0.0220,0.3722,0.389
4.7480,0.1288,0.0024,0.3532,0.376
4.7590,0.1272,-0.0173,0.3540,0.377
4.7680,0.1260,-0.0173,0.3548,0.377
4.7780,0.1054,0.0217,0.3554,0.371
4.7820,0.1413,-0.0185,0.3716,0.398
4.7910,0.1185,-0.0194,0.3678,0.387
4.7990,0.0767,-0.0203,0.4221,0.429
4.8080,0.1134,-0.0019,0.4561,0.470
4.8190,0.1494,-0.0224,0.4514,0.476
4.8240,0.1459,-0.0233,0.4479,0.472
4.8340,0.1037,-0.0050,0.5223,0.533
4.8410,0.0815,0.0325,0.4610,0.469
4.8500,0.1371,0.0500,0.4201,0.445
4.8580,0.1148,0.0478,0.4187,0.437
4.8660,0.1312,0.0652,0.4170,0.442
4.8740,0.1277,0.0630,0.4153,0.439
4.8830,0.0853,0.0415,0.4718,0.481
4.8920,0.0818,0.0398,0.4306,0.440
4.9240,0.1167,0.0381,0.3898,0.409
4.9250,0.0547,0.0364,0.2914,0.299
4.9250,-0.0064,0.0154,0.2720,0.272
4.9330,0.0297,-0.0052,0.2918,0.293
4.9330,0.0266,-0.0063,0.2920,0.293
4.9520,-0.0149,0.0121,0.1754,0.176
4.9530,0.0413,0.0494,0.1760,0.187
4.9600,0.0584,0.0668,0.1964,0.216
4.9660,0.0560,0.0840,0.2360,0.257
4.9750,0.0543,0.1008,0.2747,0.298
4.9830,-0.0046,0.0398,0.2354,0.239
4.9930,-0.0041,0.0376,0.2355,0.239
5.0000,-0.0037,0.0741,0.1581,0.175
5.0090,0.0354,0.0328,0.1780,0.184
5.0170,0.0351,-0.1045,0.1388,0.177
5.0250,0.1309,-0.1625,0.1193,0.240
5.0330,0.1477,-0.1035,0.0996,0.206
5.0470,0.1449,-0.1033,0.1378,0.225
5.0510,0.1028,-0.1223,0.1367,0.210
5.0600,0.1188,-0.0249,0.1162,0.168
5.0670,0.0374,-0.0255,0.1151,0.124
5.0760,0.0145,-0.0453,0.0754,0.089
5.0850,-0.0274,-0.0261,0.1331,0.138
5.0930,-0.1067,-0.0266,0.1515,0.187
5.1020,-0.1073,-0.0273,0.1508,0.187
5.1100,-0.0495,0.0494,0.1503,0.166
5.1210,-0.0114,0.1055,0.1695,0.200
5.1270,0.0073,0.0833,0.1894,0.207
5.1390,-0.0315,-0.0162,0.2094,0.212
5.1430,0.0468,0.0211,0.2290,0.235
5.1550,0.0471,0.0771,0.0937,0.130
5.1600,0.0482,0.0741,0.0957,0.130
5.1710,0.0303,0.0130,0.0975,0.103
5.1770,-0.0652,-0.1050,0.1376,0.185
5.1880,-0.1214,-0.0665,0.0795,0.160
5.1940,-0.0028,0.0488,0.0410,0.064
5.2020,-0.0788,-0.0503,0.0807,0.123
5.2100,-0.0180,-0.0900,0.1200,0.151
5.2190,-0.0162,-0.0906,0.1202,0.151
5.2270,-0.0148,-0.1684,0.1398,0.219
5.2390,0.0441,-0.1870,0.1399,0.238
5.2440,0.0247,-0.1667,0.1983,0.260
5.2520,-0.0138,-0.1660,0.1406,0.218
5.2610,0.0643,-0.1267,0.1809,0.230
5.2690,0.0640,-0.1267,0.1822,0.231
5.2790,0.1413,-0.0686,0.0481,0.164
5.2860,0.1600,-0.0695,0.0513,0.182
5.2960,0.1402,-0.0705,0.0733,0.173
5.3020,0.1209,-0.0908,0.1333,0.202
5.3110,0.1016,-0.1301,0.1343,0.213
5.3200,0.1984,-0.1108,0.1741,0.286
5.3310,0.1970,-0.1111,0.1752,0.286
5.3360,0.2922,-0.1887,0.2154,0.409
5.3450,0.1923,-0.2073,0.2941,0.408
5.3530,0.1905,-0.1482,0.3529,0.428
5.3620,0.1693,-0.0900,0.3535,0.402
5.3700,0.1871,-0.0906,0.3351,0.394
5.3780,0.2047,-0.0913,0.3366,0.404
5.3860,0.2030,-0.0920,0.3384,0.405
5.3950,0.2019,0.0039,0.2048,0.288
5.4040,0.1041,0.0017,0.1699,0.199
5.4130,0.1623,0.0189,0.0773,0.181
5.4200,0.1426,-0.0608,0.0824,0.176
5.4290,0.0455,-0.0620,0.1258,0.147
5.4400,0.0454,-0.1596,0.0907,0.189
5.4450,0.0444,-0.1590,0.0946,0.190
5.4560,0.0243,-0.2165,0.1958,0.293
5.4620,0.0433,-0.1766,0.1798,0.256
5.4760,0.0618,-0.1565,0.1838,0.249
5.4820,0.1767,-0.0980,0.2657,0.334
5.4890,0.3092,-0.0596,0.2693,0.414
5.4960,0.3053,-0.0607,0.2730,0.414
5.5040,0.2251,-0.1007,0.1809,0.306
5.5130,0.1460,-0.0434,0.1295,0.200
5.5210,0.0289,-0.1609,-0.0183,0.165
5.5290,-0.0484,-0.3540,-0.1462,0.386
5.5380,-0.1062,-0.3119,-0.0998,0.344
5.5460,0.0101,-0.1156,0.0226,0.118
5.5550,0.0088,-0.1154,0.0270,0.119
5.5640,0.1047,-0.0185,0.0119,0.107
5.5720,0.0644,-0.1359,0.0753,0.168
5.5800,0.0050,-0.1937,0.1777,0.263
5.5880,0.0038,-0.1538,0.2407,0.286
5.6090,0.1380,-0.0566,0.2459,0.288
5.6100,0.1935,-0.0382,0.2137,0.291
5.6160,0.1906,-0.0396,0.2217,0.295
5.6210,0.1883,0.0557,0.2691,0.333
5.6300,0.1864,0.0527,0.1234,0.230
5.6380,0.1461,0.0111,-0.0393,0.152
5.6480,-0.0678,-0.0492,-0.1806,0.199
5.6550,-0.2599,-0.0892,-0.1463,0.311
5.6630,-0.3730,-0.1284,-0.1708,0.430
5.6710,-0.3697,-0.1281,-0.1566,0.421
5.6810,-0.3675,-0.0889,-0.0270,0.379
5.6890,-0.3276,-0.0307,0.1389,0.357
5.6970,-0.1919,-0.0118,0.3603,0.408
5.7050,-0.1344,0.0065,0.2704,0.302
5.7150,-0.1149,-0.0145,0.2614,0.286
5.7220,-0.1142,-0.0160,0.2731,0.296
5.7360,-0.1130,0.0210,0.2465,0.272
5.7390,-0.0726,-0.0006,0.0463,0.086
5.7480,7.5575,-0.0239,7.0239,10.318
5.7590,4.4364,-0.3467,4.1613,6.092
5.7650,2.7646,-0.2999,2.4358,3.697
5.7750,1.1556,0.0206,0.2605,1.185
5.7810,1.2099,0.0086,0.3139,1.250
5.7900,0.1812,0.1157,-0.7995,0.828
5.7980,-0.4014,0.0677,-1.3291,1.390
5.8070,-0.8731,0.0022,-1.7114,1.921
5.8150,-1.4306,0.0755,-2.0268,2.482
5.8230,-1.8587,0.1112,-2.0608,2.777
5.8320,-2.1415,0.1292,-1.8740,2.849
5.8410,-2.1398,0.1292,-1.8823,2.853
5.8480,-1.8127,-0.0458,-1.6295,2.438
5.8570,-1.0995,-0.1217,-1.1133,1.569
5.8650,-0.3289,-0.1581,-0.4102,0.549
5.8760,0.4026,-0.1749,0.6389,0.775
5.8820,1.0174,-0.1722,1.9002,2.162
5.8910,1.3027,-0.1701,2.9089,3.192
5.8990,1.2988,-0.1689,2.8710,3.156
5.9070,0.9846,-0.1489,2.9660,3.129
5.9190,0.7104,-0.1100,2.3141,2.423
5.9240,0.5137,-0.0910,1.3278,1.427
5.9340,0.3573,-0.1310,0.4089,0.559
5.9400,0.2021,-0.1515,-0.2730,0.372
5.9500,0.2036,-0.1522,-0.2503,0.357
5.9570,0.1069,-0.1136,-0.6234,0.643
5.9660,0.0101,-0.0944,-0.8461,0.851
5.9740,0.0498,-0.0359,-0.7802,0.783
5.9820,0.1481,0.0226,-0.5043,0.526
5.9910,0.1875,0.0418,-0.1354,0.235
6.0010,0.1685,-0.0172,0.3286,0.370
6.0080,0.1692,-0.0174,0.3217,0.364
6.0170,0.0723,-0.0177,0.5513,0.556
6.0240,0.1129,-0.0964,0.5880,0.606
6.0330,-0.0229,-0.0771,0.4522,0.459
6.0410,-0.0609,-0.0970,0.2607,0.285
6.0500,-0.0793,-0.0582,-0.0068,0.099
6.0580,-0.0785,-0.0194,-0.1170,0.142
6.0670,-0.0776,-0.0198,-0.1106,0.137
6.0780,-0.1356,0.0190,-0.2036,0.245
6.0850,-0.1350,-0.0205,-0.0238,0.139
6.0930,-0.1347,-0.0207,0.0763,0.156
6.1000,-0.0960,0.0184,0.2346,0.254
6.1090,-0.0381,0.0183,0.2752,0.278
6.1170,-0.0189,0.0181,0.1982,0.200
6.1250,-0.0186,0.0178,0.1998,0.201
6.1330,0.0018,-0.0217,0.1033,0.106
6.1430,0.0030,-0.0221,0.0654,0.069
6.1500,0.0633,0.0166,0.1053,0.124
6.1590,0.0653,0.0551,0.0662,0.108
6.1670,0.0086,0.0349,0.0853,0.093
6.1750,0.0102,0.0344,0.0844,0.092
6.1840,-0.1253,-0.0249,0.0446,0.135
6.1920,-0.1037,-0.0449,0.1430,0.182
6.2010,-0.1017,-0.0649,0.0856,0.148
6.2100,-0.1193,-0.1044,0.1268,0.203
6.2190,-0.0194,-0.1243,-0.1251,0.177
6.2260,0.0023,-0.1834,-0.1606,0.244
6.2360,0.0043,-0.1836,-0.1582,0.242
6.2420,-0.0329,-0.1837,-0.1389,0.233
6.2530,-0.1095,-0.1250,0.0940,0.191
6.2590,-0.1866,-0.0664,0.2873,0.349
6.2710,-0.2054,-0.0665,0.4227,0.475
6.2760,-0.2443,-0.0078,0.4624,0.523
6.2900,-0.2442,0.0116,0.3280,0.409
6.2930,-0.2438,0.0113,0.3314,0.412
6.3010,-0.2434,0.0306,0.0611,0.253
6.3090,-0.3800,-0.0088,-0.1889,0.424
6.3190,-0.3403,0.0105,-0.1262,0.363
6.3260,-0.3016,0.0104,-0.0452,0.305
6.3350,-0.3024,-0.0091,-0.0237,0.303
6.3430,-0.2832,0.0300,-0.0022,0.285
6.3530,-0.2831,0.0297,0.0007,0.285
6.3610,-0.2627,0.0490,-0.0356,0.270
6.3800,-0.3006,0.0289,-0.1506,0.337
6.3810,-0.2402,-0.0107,-0.1094,0.264
6.3850,-0.2381,-0.0894,-0.0497,0.259
6.3950,-0.2355,-0.1093,0.0685,0.268
6.4030,-0.2304,-0.1095,0.0680,0.264
6.4120,-0.1675,-0.0902,0.0479,0.196
6.4190,-0.0668,-0.0713,0.0671,0.119
6.4290,-0.0066,-0.0525,0.0474,0.071
6.4360,-0.0059,-0.1112,0.0665,0.130
6.4460,0.0529,-0.1111,0.0467,0.132
6.4530,0.0525,-0.0917,0.0848,0.135
6.4620,0.0517,-0.0917,0.0832,0.134
6.4690,0.0894,-0.1111,0.1591,0.214
6.4780,0.1465,-0.0916,0.0991,0.199
6.4860,0.0486,-0.0918,0.1942,0.220
6.5060,0.0872,-0.0920,0.2099,0.245
